dataset,method,method_label,density_beta,budget,seed,mmd2,rows,mlp_auroc,xgboost_auroc,sld_inf_norm,sld_rank_correlation_direct
pc4,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.020031235971328387,50,0.6643880208333333,0.885959201388889,39.28826761413397,0.2438930081419444
pc4,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.02320153319424667,50,0.6671006944444444,0.8907335069444444,36.4809196642651,0.4585692143925662
pc4,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.016739050250473397,100,0.4358723958333333,0.9194878472222224,33.340896795256974,0.3856963905798962
pc4,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.017086052055294676,100,0.6301540798611112,0.9064670138888888,32.763337575612354,0.1857037339429089
pc4,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.01839751166500425,100,0.4401041666666667,0.9019097222222224,33.51611777185778,0.5026399998824401
pc4,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.0224852047880737,50,0.37939453125,0.9051649305555556,37.21128728201336,0.371837644246437
pc4,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.020031235971328387,50,0.6643880208333333,0.885959201388889,39.28826761413397,0.2438930081419444
pc4,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.02320153319424667,50,0.6671006944444444,0.8907335069444444,36.4809196642651,0.4585692143925662
pc4,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.01655086592646382,100,0.3772786458333333,0.9228515625,33.66218366151531,0.3914120431588924
pc4,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.016329517467360555,100,0.6321614583333334,0.906792534722222,33.220359476926575,0.1943953772421304
pc4,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.017794877984716573,100,0.7511393229166667,0.9045138888888888,34.32404527886977,0.4727819622845921
pc4,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.0224852047880737,50,0.37939453125,0.9051649305555556,37.21128728201336,0.371837644246437
pc4,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.020031236162317945,50,0.6643880208333333,0.885959201388889,39.28826733269544,0.2438930081419444
pc4,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.023201533277144915,50,0.6671006944444444,0.8907335069444444,36.48091942062671,0.4585507792022363
phoneme,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.005250882902769649,100,0.8670578228483657,0.8791145721505607,170.77471170583092,-0.0204240869847921
phoneme,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.009051793538217057,100,0.84990792277074,0.8787470890382678,176.2696708668311,-0.2967762838177394
phoneme,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.00856585277333255,100,0.8580916478107916,0.8742278725618116,176.06160197158414,0.298950898479987
phoneme,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.009792946412830128,50,0.8512601780435034,0.8672601450113135,177.29966149751476,-0.0700734040565716
phoneme,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.012283206004394254,50,0.8089831040348819,0.8552054602209854,199.9965340746087,-0.2201848969051794
phoneme,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.01249258797457442,50,0.7980907394255702,0.8659202768097511,182.63727935499523,0.2727817554908816
phoneme,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.004673536704942971,100,0.8671238872281039,0.8787925082993377,183.02992229661385,-0.0185023299497886
phoneme,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.009546935135113177,100,0.8513881777792458,0.8842304325565263,197.8478686410374,-0.3166550890027779
phoneme,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.008220054393032417,100,0.8593035162766115,0.8720291674236543,162.84263443455214,0.2875386121016723
phoneme,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.009314910501881268,50,0.8521231440038317,0.8577241646984987,182.37319110072235,-0.0732667687944833
phoneme,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.009236816382697355,50,0.8029134391464483,0.860608287776438,216.48112952878415,-0.1735405804069603
phoneme,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.012837823350313915,50,0.8101867144532346,0.8633231208812988,219.92691187336925,0.1550874419145891
phoneme,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.0063668640054515,100,0.8682511107073843,0.876577287066246,153.9222193222405,-0.0435429686088935
phoneme,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.009502691470570923,100,0.8514934678844535,0.8822567592118519,194.2838875987009,-0.3093076190200206
phoneme,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.00803656052787649,100,0.8579574545394487,0.8703114935504649,176.4163164309717,0.28919626263707
phoneme,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.009314910501881268,50,0.8521231440038317,0.8577241646984987,182.37319110072235,-0.0732667687944833
phoneme,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.0076502854747871885,50,0.8026884073529655,0.8523997885939848,244.63173611560208,-0.1525303196438114
phoneme,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.012224324928728603,50,0.8055126595867672,0.8620348654764066,221.15350192694592,0.1489158224377824
phoneme,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.0063668640054515,100,0.8682511107073843,0.876577287066246,153.9222193222405,-0.0435429686088935
phoneme,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.009502691470570923,100,0.8514934678844535,0.8822567592118519,194.2838875987009,-0.3093076190200206
phoneme,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.00803656052787649,100,0.8579574545394487,0.8703114935504649,176.4163164309717,0.28919626263707
phoneme,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.009314910501881268,50,0.8521231440038317,0.8577241646984987,182.37319110072235,-0.0732667687944833
phoneme,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.0076502854747871885,50,0.8026884073529655,0.8523997885939848,244.63173611560208,-0.1525303196438114
phoneme,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.012224324928728603,50,0.8055126595867672,0.8620348654764066,221.15350192694592,0.1489158224377824
phoneme,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.004623239992468053,100,0.8672477579401126,0.8789019274282789,186.129947824356,-0.0107286060036845
phoneme,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.009415179306602295,100,0.8521231440038316,0.880801278345748,198.0204256777235,-0.3132284662305503
phoneme,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.008410407555102806,100,0.8545076552100022,0.8744446463078269,172.79301001606288,0.2954188277237935
phoneme,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.009314910501881268,50,0.8521231440038317,0.8577241646984987,182.37319110072235,-0.0732667687944833
phoneme,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.00931096420920241,50,0.8031343419161974,0.8599971922638612,216.69950309269856,-0.1737163065816652
phoneme,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.009864400309399168,50,0.8068194955984606,0.8628895733892679,224.975200571803,0.1485077814806382
qsar_biodeg,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.005221989035056773,100,0.8838028169014085,0.8789738430583501,28.285642197229464,0.0059355021060252
qsar_biodeg,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.004512046508321044,100,0.8704225352112676,0.8799295774647887,25.098974841242494,-0.027333694621325
qsar_biodeg,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.0038594488758112444,100,0.8830985915492957,0.8768108651911469,24.28008552156095,0.2188280763043723
qsar_biodeg,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.007887005425688653,50,0.8786720321931589,0.8710764587525152,30.46244851944442,-0.0215485857021659
qsar_biodeg,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.00907677852277522,50,0.8469818913480885,0.8422032193158954,28.303424175782705,-0.0101818058681546
qsar_biodeg,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.00562760372934934,50,0.8724849094567404,0.8618209255533199,29.038185957994507,0.1153737302048411
qsar_biodeg,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.004993511841510867,100,0.8885311871227365,0.8870221327967807,30.428923773397777,-0.0179539722089087
qsar_biodeg,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.0037490322312196955,100,0.8659959758551308,0.8672535211267606,21.859292977067845,-0.0539425552093212
qsar_biodeg,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.004646905253866684,100,0.8891348088531187,0.8895875251509056,23.45657699132969,0.2051118221959862
qsar_biodeg,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.00790215875048006,50,0.8864688128772635,0.8664486921529175,26.893127520255707,-0.0372906662750057
qsar_biodeg,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.00911128180272347,50,0.8467303822937626,0.832645875251509,29.805347178859964,-0.0256340342016613
qsar_biodeg,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.005715903641477893,50,0.8726358148893361,0.87761569416499,24.17920441364472,0.1233329340824445
qsar_biodeg,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.005077014024853277,100,0.8856136820925554,0.8865191146881288,29.9242587465744,-0.0112442741760105
qsar_biodeg,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.003748417174168628,100,0.8678068410462776,0.8725855130784709,22.304455635553182,-0.055727638070189
qsar_biodeg,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.004317664459857706,100,0.873943661971831,0.8758048289738432,23.937999719022017,0.200639281615834
qsar_biodeg,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.00790215875048006,50,0.8864688128772635,0.8664486921529175,26.893127520255707,-0.0372906662750057
qsar_biodeg,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.00911128177730347,50,0.8467303822937626,0.832645875251509,29.80534746889656,-0.0256340342016613
qsar_biodeg,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.005715903637608877,50,0.872887323943662,0.87761569416499,24.179204564782687,0.1233329340824445
qsar_biodeg,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.005077014024853277,100,0.8856136820925554,0.8865191146881288,29.9242587465744,-0.0112442741760105
qsar_biodeg,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.003748417174168628,100,0.8678068410462776,0.8725855130784709,22.304455635553182,-0.055727638070189
qsar_biodeg,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.004317664459857706,100,0.873943661971831,0.8758048289738432,23.937999719022017,0.200639281615834
qsar_biodeg,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.00790215875048006,50,0.8864688128772635,0.8664486921529175,26.893127520255707,-0.0372906662750057
qsar_biodeg,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.00911128177730347,50,0.8467303822937626,0.832645875251509,29.80534746889656,-0.0256340342016613
qsar_biodeg,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.005715903637608877,50,0.872887323943662,0.87761569416499,24.179204564782687,0.1233329340824445
qsar_biodeg,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.004906925475553048,100,0.8848088531187124,0.8803822937625755,30.361183862773142,-0.0181936042815122
qsar_biodeg,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.003742970829796244,100,0.8693158953722334,0.8781187122736418,22.208460878124352,-0.0545115837962335
qsar_biodeg,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.00398042520672226,100,0.8862173038229376,0.8827464788732394,24.35811691159646,0.1981877182232972
qsar_biodeg,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.00790215875048006,50,0.8864688128772635,0.8664486921529175,26.893127520255707,-0.0372906662750057
qsar_biodeg,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.009111281850008535,50,0.8467303822937626,0.832645875251509,29.8053469795533,-0.0256340342016613
qsar_biodeg,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.005715903641477893,50,0.8726358148893361,0.87761569416499,24.17920441364472,0.1233329340824445
sick,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.017927966837309905,100,0.8302569448703012,0.983871956828356,42.16218947185056,0.2905160654243235
sick,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.01696234729493118,100,0.8584196970626112,0.9801312319862636,39.86217357238285,0.2019138062496228
sick,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.019092267417427866,100,0.8339670080333599,0.9808824431225854,36.09101538424251,0.3912086189731589
sick,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.01676705291948588,50,0.8261329490402894,0.9565370699699516,43.910484293583146,0.2134385905756027
sick,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.022906430088093566,50,0.8647819954620717,0.9680965229655976,40.93132145018605,0.1805925831951919
sick,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.02272989428445993,50,0.7818728153553689,0.961350953578218,37.14207463243544,0.2417458614263723
sick,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.018980899633841086,100,0.8243699024958607,0.9853130557429324,42.14379843492111,0.2529457435203198
sick,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.015588617652821934,100,0.8392714785061629,0.97915005825719,40.17080065198408,0.1723669615273274
sick,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.019628984647665604,100,0.8417857361869135,0.9787361255902374,40.40001978824194,0.4022492769065419
sick,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.019612595532483068,50,0.8296130496105968,0.9604004415281782,43.459570828241816,0.2038938516017207
sick,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.020992677264590753,50,0.8476881094008709,0.9650610167412768,40.15861209811881,0.1603804007760217
sick,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.02754268229008161,50,0.8186821610351382,0.9591893052063531,35.01358470213223,0.2900264533254266
sick,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.01652769775279872,100,0.8160452566382536,0.9838412951493224,40.19284994541607,0.2681012293053247
sick,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.01589376380863028,100,0.8444073097442817,0.9788741031458884,40.16330072365996,0.1822781136517184
sick,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.018425067840926124,100,0.8254890537805851,0.9807138038879007,34.95402360927263,0.3969983517492275
sick,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.019612595099027574,50,0.8296130496105968,0.9604004415281782,43.45956993419482,0.2038938516017207
sick,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.021030077569996863,50,0.875022996259275,0.9638958729380022,40.54490296647231,0.1727420844310503
sick,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.02754268229008161,50,0.8186821610351382,0.9591893052063531,35.01358470213223,0.2900264533254266
sick,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.01652769775279872,100,0.8160452566382536,0.9838412951493224,40.19284994541607,0.2681012293053247
sick,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.01589376380863028,100,0.8444073097442817,0.9788741031458884,40.16330072365996,0.1822781136517184
sick,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.018425067840926124,100,0.8254890537805851,0.9807138038879007,34.95402360927263,0.3969983517492275
sick,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.019612595099027574,50,0.8296130496105968,0.9604004415281782,43.45956993419482,0.2038938516017207
sick,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.021030077569996863,50,0.875022996259275,0.9638958729380022,40.54490296647231,0.1727420844310503
sick,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.02754268229008161,50,0.8186821610351382,0.9591893052063531,35.01358470213223,0.2900264533254266
sick,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.01634286213241476,100,0.8232660820506532,0.9837493101122218,40.48794631166428,0.2774472754843128
sick,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.015554575852640307,100,0.8438707303611945,0.9816643159379408,40.35646971369589,0.1742330780361039
sick,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.01978361906084225,100,0.830471576623536,0.9790427423805728,38.531682491763625,0.3876524886893807
sick,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.019612594301076314,50,0.8296130496105967,0.9604004415281782,43.45956927925033,0.2038938516017207
sick,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.020610163187755548,50,0.8823511375482921,0.9667014165695712,42.93774782983379,0.179804422156784
sick,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.02754268229008161,50,0.8186821610351382,0.9591893052063531,35.01358470213223,0.2900264533254266
spambase,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.004538675352795618,100,0.4801090079682455,0.9644094908024526,1.648354378316999,0.6645276842020027
spambase,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.00668863131014541,100,0.7594147733443921,0.9710793171203728,1.6787354014936244,0.6530968588831282
spambase,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.005024803819903889,100,0.7977378871807025,0.9663793358808022,1.8288778056509565,0.6209645316064301
spambase,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.00890445594353162,50,0.8163822980538523,0.9456984310356744,1.7437614899517635,0.5944831878215338
spambase,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.010644016427315495,50,0.740254450665008,0.9357899621829242,1.4815393558380656,0.4795392504243488
spambase,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.008244861473944876,50,0.7780221570544151,0.9396111654176172,1.976707179617468,0.5106985145043128
spambase,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.0038101741519876997,100,0.6448477936747732,0.9645205722918332,1.962626340966104,0.632292241811407
spambase,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.00599644948742184,100,0.7598047927959952,0.9698006457537248,1.7196428942884594,0.6453927105512338
spambase,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.004779156214282154,100,0.8021762098008433,0.9683639918244024,1.785855352477148,0.625166352056091
spambase,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.008529755200193279,50,0.6123107911964217,0.944957887773137,1.7288133090452602,0.598280260594477
spambase,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.01073466348989971,50,0.7624238474678358,0.9451454920663132,1.493806914047796,0.4595481836766239
spambase,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.007920695431896108,50,0.7829171480197873,0.9411416214935276,1.987074163253186,0.5188650672846662
spambase,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.003835958195019251,100,0.8281643413608224,0.962666745657948,1.9106334517649644,0.6385227109120971
spambase,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.006042085166309108,100,0.7604293176140684,0.9688922460183458,1.7311751013408123,0.6425758194277971
spambase,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.004983545007086865,100,0.7941141621493527,0.9691588415928593,1.8015575908462111,0.6183345670473834
spambase,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.008705004607096778,50,0.7162188848405857,0.9416056952713844,1.75598244186852,0.5970331877988427
spambase,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.010734663464019079,50,0.7624238474678358,0.9451454920663132,1.49380691455788,0.4619971560427436
spambase,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.008072280859517278,50,0.7798414250027155,0.9382781875450498,1.994806436253153,0.5217868245624002
spambase,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.003835958195019251,100,0.8281643413608224,0.962666745657948,1.9106334517649644,0.6385227109120971
spambase,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.006042085166309108,100,0.7604293176140684,0.9688922460183458,1.7311751013408123,0.6425758194277971
spambase,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.004983545007086865,100,0.7941141621493527,0.9691588415928593,1.8015575908462111,0.6183345670473834
spambase,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.008705004607096778,50,0.7162188848405857,0.9416056952713844,1.75598244186852,0.5970331877988427
spambase,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.010734663464019079,50,0.7624238474678358,0.9451454920663132,1.49380691455788,0.4619971560427436
spambase,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.008072280859517278,50,0.7798414250027155,0.9382781875450498,1.994806436253153,0.5217868245624002
spambase,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.003764450894365834,100,0.6875746714456393,0.962335969667348,1.9496183465822972,0.6299258911743469
spambase,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.006053576836921537,100,0.7599134058078341,0.9683590548693188,1.7685013464511556,0.6399342722363832
spambase,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.005630133581423391,100,0.7751068850775595,0.9648390058947244,1.7363435692628175,0.6266287863046238
spambase,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.008466853769455107,50,0.7308223979778232,0.9427486003732338,1.748313132056173,0.5951650885215164
spambase,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.0107346645920684,50,0.7624238474678358,0.9451454920663132,1.4938068579332853,0.465179481262234
spambase,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.008157996659777123,50,0.7797081272154587,0.9402233478479812,1.9655695705590648,0.5180337436171439
tic_tac_toe,histdistill_refined,beta=0.00,0.0,budget_50,seed_0,0.0016536719782453968,100,0.8102686567164179,0.8576716417910448,6.82878010005171,0.8204334365325078
tic_tac_toe,histdistill_refined,beta=0.00,0.0,budget_50,seed_2,0.0016896374843230477,100,0.7734925373134327,0.8718805970149254,5.984017283479926,0.6821465428276574
tic_tac_toe,histdistill_refined,beta=0.00,0.0,budget_50,seed_1,0.0014951279637652748,100,0.8011940298507463,0.8528955223880597,5.90928624739753,0.8224974200206397
tic_tac_toe,histdistill_refined,beta=0.00,0.0,budget_25,seed_0,0.0054710864763406475,50,0.7878208955223881,0.8376119402985075,6.440401692946342,0.391124871001032
tic_tac_toe,histdistill_refined,beta=0.00,0.0,budget_25,seed_2,0.0044362135712779915,50,0.7229850746268657,0.8284179104477613,6.395366441736379,0.7502579979360166
tic_tac_toe,histdistill_refined,beta=0.00,0.0,budget_25,seed_1,0.004125849692864891,50,0.7481791044776119,0.7948656716417911,4.667984540681464,0.6718266253869969
tic_tac_toe,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_0,0.001667416388743126,100,0.8180298507462687,0.863044776119403,7.357463191308133,0.8183694530443757
tic_tac_toe,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_2,0.0016460312132021704,100,0.7734925373134329,0.8648358208955224,6.63693680723332,0.6037151702786379
tic_tac_toe,histdistill_density_weak,beta=0.15,0.15,budget_50,seed_1,0.001478488019157731,100,0.8002388059701493,0.8482388059701492,5.921870385574763,0.8101135190918473
tic_tac_toe,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_0,0.005432219528827442,50,0.792,0.8414328358208956,6.314968523053526,0.4035087719298245
tic_tac_toe,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_2,0.004324451490223091,50,0.7244776119402986,0.8232835820895523,6.463624734716983,0.760577915376677
tic_tac_toe,histdistill_density_weak,beta=0.15,0.15,budget_25,seed_1,0.004082154294735241,50,0.7496119402985075,0.7986865671641792,4.670985581653902,0.6738906088751291
tic_tac_toe,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_0,0.0016089185665393302,100,0.8208955223880597,0.8643582089552239,7.458127063014922,0.826625386996904
tic_tac_toe,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_2,0.0016107175390972506,100,0.7621492537313433,0.8692537313432835,6.063499287854719,0.6759545923632612
tic_tac_toe,histdistill_density_mid,beta=0.35,0.35,budget_50,seed_1,0.0014843343200084957,100,0.8084776119402985,0.8425074626865672,5.593163040829699,0.8224974200206397
tic_tac_toe,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_0,0.005066883790097565,50,0.7921194029850747,0.8416716417910448,7.99409814237444,0.3869969040247678
tic_tac_toe,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_2,0.004229497243734337,50,0.727044776119403,0.8287761194029851,6.5646967988658025,0.760577915376677
tic_tac_toe,histdistill_density_mid,beta=0.35,0.35,budget_25,seed_1,0.003918766709184784,50,0.7381492537313432,0.7925970149253732,4.586355501149429,0.6862745098039216
tic_tac_toe,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_0,0.0016089185665393302,100,0.8208955223880597,0.8643582089552239,7.458127063014922,0.826625386996904
tic_tac_toe,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_2,0.0016107175390972506,100,0.7621492537313433,0.8692537313432835,6.063499287854719,0.6759545923632612
tic_tac_toe,histdistill_density_strong,beta=0.70,0.7,budget_50,seed_1,0.0014843343200084957,100,0.8084776119402985,0.8425074626865672,5.593163040829699,0.8224974200206397
tic_tac_toe,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_0,0.005066883790097565,50,0.7921194029850747,0.8416716417910448,7.99409814237444,0.3869969040247678
tic_tac_toe,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_2,0.004229497243734337,50,0.727044776119403,0.8287761194029851,6.5646967988658025,0.760577915376677
tic_tac_toe,histdistill_density_strong,beta=0.70,0.7,budget_25,seed_1,0.003918766709184784,50,0.7381492537313432,0.7925970149253732,4.586355501149429,0.6862745098039216
tic_tac_toe,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_0,0.0016383834397476482,100,0.8228059701492538,0.8685373134328358,7.507452835664745,0.8121775025799793
tic_tac_toe,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_2,0.0016093793379360344,100,0.7685970149253731,0.8721194029850746,5.890594812417048,0.7234262125902993
tic_tac_toe,histdistill_density_xstrong,beta=1.25,1.25,budget_50,seed_1,0.001524242411249821,100,0.7958208955223881,0.8518208955223882,5.978314627437408,0.8286893704850361
tic_tac_toe,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_0,0.005432219774112901,50,0.7915223880597017,0.8414328358208956,6.314968568342483,0.4035087719298245
tic_tac_toe,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_2,0.004202118486099082,50,0.7278805970149254,0.817910447761194,6.560423978763935,0.760577915376677
tic_tac_toe,histdistill_density_xstrong,beta=1.25,1.25,budget_25,seed_1,0.003908371816650269,50,0.7502089552238806,0.8045373134328359,4.579653076606622,0.7048503611971104
