dataset,method,method_label,budget,seed,learner,deployed_r2,leaf_refit_r2,leaf_estimate_recovery,leaf_population_l1,train_rows,status,full_deployed_r2,structure_ref_r2,structure_error,total_gap
abalone,random,Random,budget_50,seed_0,lightgbm,0.27522527062481406,0.3191035601825185,0.04387828955770445,0.05366923296264615,50,ok,0.5593941269239902,0.5592869565319809,0.2401833963494624,0.28406168590716685
abalone,herding,Herding,budget_25,seed_0,xgboost,0.2123906700459991,0.40031123386230205,0.18792056381630295,0.24189021956087825,25,ok,0.5453953145788566,0.5363830533888048,0.1360718195265027,0.32399238334280567
abalone,herding,Herding,budget_25,seed_0,lightgbm,-0.08396517501187017,-0.002694347602035796,0.08127082740983438,0.0,25,ok,0.5593941269239902,0.5592869565319809,0.5619813041340167,0.6432521315438511
abalone,herding,Herding,budget_50,seed_0,xgboost,0.3101661111723262,0.46000285953645914,0.14983674836413297,0.22484564204923485,50,ok,0.5453953145788566,0.5363830533888048,0.07638019385234562,0.2262169422164786
abalone,herding,Herding,budget_50,seed_0,lightgbm,0.2562944117699182,0.2817032071204869,0.025408795350568725,0.04748617051611063,50,ok,0.5593941269239902,0.5592869565319809,0.277583749411494,0.3029925447620627
abalone,k_center,K-center,budget_25,seed_0,xgboost,-0.2793229999074822,0.42647344320859026,0.7057964431160725,0.27428609447771124,25,ok,0.5453953145788566,0.5363830533888048,0.1099096101802145,0.815706053296287
abalone,k_center,K-center,budget_25,seed_0,lightgbm,-0.05247700785799814,-0.002694347602035796,0.04978266025596234,0.0,25,ok,0.5593941269239902,0.5592869565319809,0.5619813041340167,0.611763964389979
abalone,k_center,K-center,budget_50,seed_0,xgboost,-0.05823516731603684,0.4601493790938542,0.5183845464098911,0.19557850964737195,50,ok,0.5453953145788566,0.5363830533888048,0.07623367429495054,0.5946182207048416
abalone,k_center,K-center,budget_50,seed_0,lightgbm,0.1693740615304058,0.2422397690523449,0.0728657075219391,0.06967379526660965,50,ok,0.5593941269239902,0.5592869565319809,0.317047187479636,0.3899128950015751
abalone,full_data,Full data,budget_25,seed_0,xgboost,0.5453953145788566,0.5363830533888048,-0.009012261190051829,0.0,2505,ok,0.5453953145788566,0.5363830533888048,0.0,-0.009012261190051829
abalone,full_data,Full data,budget_25,seed_0,lightgbm,0.5593941269239902,0.5592869565319809,-0.00010717039200924816,0.0,2505,ok,0.5593941269239902,0.5592869565319809,0.0,-0.00010717039200924816
abalone,full_data,Full data,budget_50,seed_0,xgboost,0.5453953145788566,0.5363830533888048,-0.009012261190051829,0.0,2505,ok,0.5453953145788566,0.5363830533888048,0.0,-0.009012261190051829
abalone,full_data,Full data,budget_50,seed_0,lightgbm,0.5593941269239902,0.5592869565319809,-0.00010717039200924816,0.0,2505,ok,0.5593941269239902,0.5592869565319809,0.0,-0.00010717039200924816
cpu_act,histdistill,HistDistill,budget_25,seed_0,xgboost,0.11296186941431896,0.37081604927487966,0.2578541798605607,0.17834350834350834,25,ok,0.975870664593319,0.9772707962744525,0.6064547469995728,0.8643089268601335
cpu_act,histdistill,HistDistill,budget_25,seed_0,lightgbm,-0.03335403322020314,-8.515328062741467e-05,0.033268879939575724,0.0,25,ok,0.973057398328529,0.9730571882069685,0.9731423414875959,1.0064112214271717
cpu_act,histdistill,HistDistill,budget_50,seed_0,xgboost,0.4244978918186074,0.6929447379338044,0.268446846115197,0.09326502509835842,50,ok,0.975870664593319,0.9772707962744525,0.28432605834064806,0.552772904455845
cpu_act,histdistill,HistDistill,budget_50,seed_0,lightgbm,0.25250280614434106,0.28833619056555704,0.035833384421215975,0.04232385603814177,50,ok,0.973057398328529,0.9730571882069685,0.6847209976414115,0.7205543820626275
cpu_act,random,Random,budget_25,seed_0,xgboost,0.7699552013245726,0.8015356158020359,0.03158041447746329,0.13672459639126305,25,ok,0.975870664593319,0.9772707962744525,0.17573518047241654,0.20731559494987983
cpu_act,random,Random,budget_25,seed_0,lightgbm,-0.017709168564609357,-8.515328062741467e-05,0.017624015283981942,0.0,25,ok,0.973057398328529,0.9730571882069685,0.9731423414875959,0.9907663567715779
cpu_act,random,Random,budget_50,seed_0,xgboost,0.8463527318692973,0.8898212340838495,0.04346850221455223,0.1295286256952924,50,ok,0.975870664593319,0.9772707962744525,0.08744956219060296,0.1309180644051552
cpu_act,random,Random,budget_50,seed_0,lightgbm,0.28995243372147783,0.35432251657865377,0.06437008285717594,0.10294150822722253,50,ok,0.973057398328529,0.9730571882069685,0.6187346716283147,0.6831047544854907
cpu_act,herding,Herding,budget_25,seed_0,xgboost,0.6794192991509002,0.8352924257057451,0.15587312655484498,0.24209808709808708,25,ok,0.975870664593319,0.9772707962744525,0.14197837056870732,0.2978514971235523
cpu_act,herding,Herding,budget_25,seed_0,lightgbm,-0.0080971991512655,-8.515328062741467e-05,0.008012045870638085,0.0,25,ok,0.973057398328529,0.9730571882069685,0.9731423414875959,0.981154387358234
cpu_act,herding,Herding,budget_50,seed_0,xgboost,0.7873992681520527,0.9339362417722461,0.14653697362019336,0.1418781033781034,50,ok,0.975870664593319,0.9772707962744525,0.04333455450220636,0.1898715281223997
cpu_act,herding,Herding,budget_50,seed_0,lightgbm,0.23095727917713793,0.3264785985321247,0.09552131935498676,0.09875893947322519,50,ok,0.973057398328529,0.9730571882069685,0.6465785896748438,0.7420999090298306
cpu_act,k_center,K-center,budget_25,seed_0,xgboost,-0.4494611078530988,0.6653870098746335,1.1148481177277323,0.18972418939085606,25,ok,0.975870664593319,0.9772707962744525,0.31188378639981895,1.4267319041275512
cpu_act,k_center,K-center,budget_25,seed_0,lightgbm,-0.027355281530462072,-8.515328062741467e-05,0.027270128249834658,0.0,25,ok,0.973057398328529,0.9730571882069685,0.9731423414875959,1.0004124697374306
cpu_act,k_center,K-center,budget_50,seed_0,xgboost,0.4699140454778167,0.9032670173559358,0.43335297187811916,0.16989323022656358,50,ok,0.975870664593319,0.9772707962744525,0.07400377891851662,0.5073567507966358
cpu_act,k_center,K-center,budget_50,seed_0,lightgbm,0.24003297030589432,0.2552014118799272,0.015168441574032854,0.06600622129193556,50,ok,0.973057398328529,0.9730571882069685,0.7178557763270413,0.7330242179010742
cpu_act,full_data,Full data,budget_25,seed_0,xgboost,0.975870664593319,0.9772707962744525,0.0014001316811335096,0.0,4914,ok,0.975870664593319,0.9772707962744525,0.0,0.0014001316811335096
cpu_act,full_data,Full data,budget_25,seed_0,lightgbm,0.973057398328529,0.9730571882069685,-2.1012156048438868e-07,0.0,4914,ok,0.973057398328529,0.9730571882069685,0.0,-2.1012156048438868e-07
cpu_act,full_data,Full data,budget_50,seed_0,xgboost,0.975870664593319,0.9772707962744525,0.0014001316811335096,0.0,4914,ok,0.975870664593319,0.9772707962744525,0.0,0.0014001316811335096
cpu_act,full_data,Full data,budget_50,seed_0,lightgbm,0.973057398328529,0.9730571882069685,-2.1012156048438868e-07,0.0,4914,ok,0.973057398328529,0.9730571882069685,0.0,-2.1012156048438868e-07
kin8nm,histdistill,HistDistill,budget_25,seed_0,xgboost,0.15519789251588523,0.4508831516781391,0.29568525916225386,0.20007373490706823,25,ok,0.6005425490786376,0.5995834849228016,0.14870033324466247,0.44438559240691633
kin8nm,histdistill,HistDistill,budget_25,seed_0,lightgbm,-0.09203109402866061,-0.00012643897110664604,0.09190465505755396,0.0,25,ok,0.5783783307398931,0.578378330587527,0.5785047695586336,0.6704094246161876
kin8nm,histdistill,HistDistill,budget_50,seed_0,xgboost,0.3574481868640569,0.46740138445649937,0.10995319759244249,0.15961212861212862,50,ok,0.6005425490786376,0.5995834849228016,0.1321821004663022,0.24213529805874467
kin8nm,histdistill,HistDistill,budget_50,seed_0,lightgbm,0.3046521595256838,0.3291099284264053,0.024457768900721488,0.039331937903366476,50,ok,0.5783783307398931,0.578378330587527,0.24926840216112167,0.27372617106184316
kin8nm,random,Random,budget_25,seed_0,xgboost,0.10220873895451366,0.405941850253563,0.30373311129904934,0.20031332247998918,25,ok,0.6005425490786376,0.5995834849228016,0.19364163466923856,0.4973747459682879
kin8nm,random,Random,budget_25,seed_0,lightgbm,-2.0661619659634312e-07,-0.00012643897110664604,-0.0001262323549100497,0.0,25,ok,0.5783783307398931,0.578378330587527,0.5785047695586336,0.5783785372037236
kin8nm,random,Random,budget_50,seed_0,xgboost,0.31455718034268143,0.43777839278328146,0.12322121244060003,0.16110527743861078,50,ok,0.6005425490786376,0.5995834849228016,0.1618050921395201,0.2850263045801201
kin8nm,random,Random,budget_50,seed_0,lightgbm,0.2528584168505644,0.32744540420797463,0.0745869873574102,0.061609919181347755,50,ok,0.5783783307398931,0.578378330587527,0.25093292637955233,0.32551991373696254
kin8nm,herding,Herding,budget_25,seed_0,xgboost,0.23394769316022002,0.4444963895558921,0.21054869639567209,0.3014286392619726,25,ok,0.6005425490786376,0.5995834849228016,0.15508709536690946,0.36563579176258154
kin8nm,herding,Herding,budget_25,seed_0,lightgbm,-0.08106146845686246,-0.00012643897110664604,0.08093502948575582,0.0,25,ok,0.5783783307398931,0.578378330587527,0.5785047695586336,0.6594397990443894
kin8nm,herding,Herding,budget_50,seed_0,xgboost,0.30604712914158305,0.45304663289403835,0.1469995037524553,0.2642907339574006,50,ok,0.6005425490786376,0.5995834849228016,0.1465368520287632,0.2935363557812185
kin8nm,herding,Herding,budget_50,seed_0,lightgbm,0.30558381330246676,0.3272261248500776,0.02164231154761087,0.03892790278504565,50,ok,0.5783783307398931,0.578378330587527,0.25115220573744934,0.2727945172850602
kin8nm,k_center,K-center,budget_25,seed_0,xgboost,0.006433814334104504,0.3539917447556076,0.34755793042150307,0.24824365757699093,25,ok,0.6005425490786376,0.5995834849228016,0.24559174016719398,0.593149670588697
kin8nm,k_center,K-center,budget_25,seed_0,lightgbm,-0.08556125515444513,-0.00012643897110664604,0.08543481618333848,0.0,25,ok,0.5783783307398931,0.578378330587527,0.5785047695586336,0.6639395857419721
kin8nm,k_center,K-center,budget_50,seed_0,xgboost,0.15544823641654493,0.4026569568165128,0.24720872039996789,0.2170391398724732,50,ok,0.6005425490786376,0.5995834849228016,0.19692652810628875,0.44413524850625663
kin8nm,k_center,K-center,budget_50,seed_0,lightgbm,0.20760269640975015,0.29848609631401046,0.09088339990426031,0.07698267341124486,50,ok,0.5783783307398931,0.578378330587527,0.2798922342735165,0.3707756341777768
kin8nm,full_data,Full data,budget_25,seed_0,xgboost,0.6005425490786376,0.5995834849228016,-0.0009590641558360202,0.0,4914,ok,0.6005425490786376,0.5995834849228016,0.0,-0.0009590641558360202
kin8nm,full_data,Full data,budget_25,seed_0,lightgbm,0.5783783307398931,0.578378330587527,-1.5236611972113678e-10,0.0,4914,ok,0.5783783307398931,0.578378330587527,0.0,-1.5236611972113678e-10
kin8nm,full_data,Full data,budget_50,seed_0,xgboost,0.6005425490786376,0.5995834849228016,-0.0009590641558360202,0.0,4914,ok,0.6005425490786376,0.5995834849228016,0.0,-0.0009590641558360202
kin8nm,full_data,Full data,budget_50,seed_0,lightgbm,0.5783783307398931,0.578378330587527,-1.5236611972113678e-10,0.0,4914,ok,0.5783783307398931,0.578378330587527,0.0,-1.5236611972113678e-10
house_16H,histdistill,HistDistill,budget_25,seed_0,xgboost,0.12503045593857365,0.36524920685345375,0.2402187509148801,0.18135069444444443,25,ok,0.6058535223788163,0.6058822889151906,0.24063308206173684,0.48085183297661693
house_16H,histdistill,HistDistill,budget_25,seed_0,lightgbm,-0.10456589909278269,-0.000309401448027824,0.10425649764475486,0.0,25,ok,0.591170074124332,0.5911700741590047,0.5914794756070325,0.6957359732517874
house_16H,histdistill,HistDistill,budget_50,seed_0,xgboost,0.2581838551422573,0.41184860729560213,0.15366475215334485,0.14903819444444447,50,ok,0.6058535223788163,0.6058822889151906,0.19403368161958845,0.3476984337729333
house_16H,histdistill,HistDistill,budget_50,seed_0,lightgbm,0.2385999765795357,0.24806219042435085,0.00946221384481516,0.051035714285714295,50,ok,0.591170074124332,0.5911700741590047,0.34310788373465384,0.352570097579469
house_16H,random,Random,budget_25,seed_0,xgboost,-0.44056314671998376,0.30515446523171375,0.7457176119516975,0.17420601851851855,25,ok,0.6058535223788163,0.6058822889151906,0.30072782368347684,1.0464454356351744
house_16H,random,Random,budget_25,seed_0,lightgbm,-0.028970681296565548,-0.000309401448027824,0.028661279848537724,0.0,25,ok,0.591170074124332,0.5911700741590047,0.5914794756070325,0.6201407554555702
house_16H,random,Random,budget_50,seed_0,xgboost,0.2815618731425119,0.40590188389180115,0.12434001074928924,0.13841087962962964,50,ok,0.6058535223788163,0.6058822889151906,0.19998040502338943,0.32432041577267867
house_16H,random,Random,budget_50,seed_0,lightgbm,0.19047232176381224,0.23113296569626196,0.040660643932449725,0.059381944444444446,50,ok,0.591170074124332,0.5911700741590047,0.3600371084627427,0.40069775239519245
house_16H,herding,Herding,budget_25,seed_0,xgboost,0.0797392189506565,0.3029498812853979,0.2232106623347414,0.3436377314814815,25,ok,0.6058535223788163,0.6058822889151906,0.3029324076297927,0.5261430699645341
house_16H,herding,Herding,budget_25,seed_0,lightgbm,-0.10923512429255822,-0.000309401448027824,0.10892572284453039,0.0,25,ok,0.591170074124332,0.5911700741590047,0.5914794756070325,0.7004051984515629
house_16H,herding,Herding,budget_50,seed_0,xgboost,0.04789218251550453,0.3328931396660614,0.28500095715055684,0.30212847222222217,50,ok,0.6058535223788163,0.6058822889151906,0.2729891492491292,0.557990106399686
house_16H,herding,Herding,budget_50,seed_0,lightgbm,0.2111454751716645,0.214832867912769,0.0036873927411045226,0.10210912698412698,50,ok,0.591170074124332,0.5911700741590047,0.3763372062462357,0.3800245989873402
house_16H,k_center,K-center,budget_25,seed_0,xgboost,-0.08949713381959579,0.31205220796495603,0.4015493417845518,0.3541527777777778,25,ok,0.6058535223788163,0.6058822889151906,0.29383008095023455,0.6953794227347864
house_16H,k_center,K-center,budget_25,seed_0,lightgbm,-0.10954266763682208,-0.000309401448027824,0.10923326618879425,0.0,25,ok,0.591170074124332,0.5911700741590047,0.5914794756070325,0.7007127417958268
house_16H,k_center,K-center,budget_50,seed_0,xgboost,0.25388338204258765,0.3845245709334959,0.13064118889090826,0.30749305555555556,50,ok,0.6058535223788163,0.6058822889151906,0.22135771798169468,0.35199890687260293
house_16H,k_center,K-center,budget_50,seed_0,lightgbm,0.11206450783529864,0.1394928322835064,0.027428324448207753,0.17779067460317458,50,ok,0.591170074124332,0.5911700741590047,0.4516772418754983,0.47910556632370604
house_16H,full_data,Full data,budget_25,seed_0,xgboost,0.6058535223788163,0.6058822889151906,2.8766536374291718e-05,0.0,7200,ok,0.6058535223788163,0.6058822889151906,0.0,2.8766536374291718e-05
house_16H,full_data,Full data,budget_25,seed_0,lightgbm,0.591170074124332,0.5911700741590047,3.467270914825349e-11,0.0,7200,ok,0.591170074124332,0.5911700741590047,0.0,3.467270914825349e-11
house_16H,full_data,Full data,budget_50,seed_0,xgboost,0.6058535223788163,0.6058822889151906,2.8766536374291718e-05,0.0,7200,ok,0.6058535223788163,0.6058822889151906,0.0,2.8766536374291718e-05
house_16H,full_data,Full data,budget_50,seed_0,lightgbm,0.591170074124332,0.5911700741590047,3.467270914825349e-11,0.0,7200,ok,0.591170074124332,0.5911700741590047,0.0,3.467270914825349e-11
elevators,histdistill,HistDistill,budget_25,seed_0,xgboost,0.15385416260466311,0.22097126193814276,0.06711709933347965,0.09144791666666666,25,ok,0.7895181149250136,0.7802960617119922,0.5593247997738494,0.6264418991073291
elevators,histdistill,HistDistill,budget_25,seed_0,lightgbm,-0.10128209256739118,-0.0009840683375721415,0.10029802422981904,0.0,25,ok,0.7894067533166598,0.7894067515194512,0.7903908198570233,0.8906888440868423
elevators,histdistill,HistDistill,budget_50,seed_0,xgboost,0.42686427295902885,0.47613428973834016,0.04927001677931131,0.0984375,50,ok,0.7895181149250136,0.7802960617119922,0.304161771973652,0.3534317887529633
elevators,histdistill,HistDistill,budget_50,seed_0,lightgbm,0.21479800271513205,0.22975378086912113,0.014955778153989074,0.03207936507936508,50,ok,0.7894067533166598,0.7894067515194512,0.55965297065033,0.5746087488043191
elevators,random,Random,budget_25,seed_0,xgboost,0.1725254028010339,0.31938901405501274,0.14686361125397884,0.13916550925925927,25,ok,0.7895181149250136,0.7802960617119922,0.46090704765697943,0.6077706589109583
elevators,random,Random,budget_25,seed_0,lightgbm,-0.10320327091688508,-0.0009840683375721415,0.10221920257931294,0.0,25,ok,0.7894067533166598,0.7894067515194512,0.7903908198570233,0.8926100224363362
elevators,random,Random,budget_50,seed_0,xgboost,0.32450150110097886,0.4808970828861908,0.15639558178521196,0.1049537037037037,50,ok,0.7895181149250136,0.7802960617119922,0.29939897882580135,0.4557945606110133
elevators,random,Random,budget_50,seed_0,lightgbm,0.17100980979778213,0.1986325525577336,0.02762274275995147,0.03341269841269842,50,ok,0.7894067533166598,0.7894067515194512,0.5907741989617176,0.618396941721669
elevators,herding,Herding,budget_25,seed_0,xgboost,0.19012425427382018,0.21039902006893396,0.02027476579511378,0.1309050925925926,25,ok,0.7895181149250136,0.7802960617119922,0.5698970416430582,0.590171807438172
elevators,herding,Herding,budget_25,seed_0,lightgbm,-0.13572255147508483,-0.0009840683375721415,0.1347384831375127,0.0,25,ok,0.7894067533166598,0.7894067515194512,0.7903908198570233,0.925129302994536
elevators,herding,Herding,budget_50,seed_0,xgboost,0.3099037896595307,0.44707438226191143,0.13717059260238074,0.11915509259259259,50,ok,0.7895181149250136,0.7802960617119922,0.33322167945008074,0.4703922720524615
elevators,herding,Herding,budget_50,seed_0,lightgbm,0.040287564326916936,0.10846401348247281,0.06817644915555587,0.02003472222222222,50,ok,0.7894067533166598,0.7894067515194512,0.6809427380369784,0.7491191871925342
elevators,k_center,K-center,budget_25,seed_0,xgboost,-0.130310616526353,0.2586021610854463,0.3889127776117993,0.1116574074074074,25,ok,0.7895181149250136,0.7802960617119922,0.5216939006265459,0.9106066782383452
elevators,k_center,K-center,budget_25,seed_0,lightgbm,-0.11360765144168283,-0.0009840683375721415,0.11262358310411069,0.0,25,ok,0.7894067533166598,0.7894067515194512,0.7903908198570233,0.903014402961134
elevators,k_center,K-center,budget_50,seed_0,xgboost,-0.003669242560757624,0.4106107805087129,0.41428002306947054,0.2102337962962963,50,ok,0.7895181149250136,0.7802960617119922,0.36968528120327926,0.7839653042727498
elevators,k_center,K-center,budget_50,seed_0,lightgbm,0.2166254300881847,0.36199844674375203,0.14537301665556734,0.21648809523809523,50,ok,0.7894067533166598,0.7894067515194512,0.42740830477569913,0.5727813214312665
elevators,full_data,Full data,budget_25,seed_0,xgboost,0.7895181149250136,0.7802960617119922,-0.009222053213021386,0.0,7200,ok,0.7895181149250136,0.7802960617119922,0.0,-0.009222053213021386
elevators,full_data,Full data,budget_25,seed_0,lightgbm,0.7894067533166598,0.7894067515194512,-1.7972086041595503e-09,0.0,7200,ok,0.7894067533166598,0.7894067515194512,0.0,-1.7972086041595503e-09
elevators,full_data,Full data,budget_50,seed_0,xgboost,0.7895181149250136,0.7802960617119922,-0.009222053213021386,0.0,7200,ok,0.7895181149250136,0.7802960617119922,0.0,-0.009222053213021386
elevators,full_data,Full data,budget_50,seed_0,lightgbm,0.7894067533166598,0.7894067515194512,-1.7972086041595503e-09,0.0,7200,ok,0.7894067533166598,0.7894067515194512,0.0,-1.7972086041595503e-09
wine_quality,histdistill,HistDistill,budget_25,seed_0,xgboost,0.08084212005236491,0.24707029307918105,0.16622817302681614,0.17494671114532548,25,ok,0.4048298063223369,0.3916457187408061,0.14457542566162507,0.3108035986884412
wine_quality,histdistill,HistDistill,budget_25,seed_0,lightgbm,-0.08702024002851849,-0.00019157159897020826,0.08682866842954828,0.0,25,ok,0.4035822104335306,0.4038046009046493,0.4039961725036195,0.4908248409331678
wine_quality,histdistill,HistDistill,budget_50,seed_0,xgboost,0.13099993542268973,0.30260848553736264,0.1716085501146729,0.18167470703960312,50,ok,0.4048298063223369,0.3916457187408061,0.08903723320344348,0.2606457833181164
wine_quality,histdistill,HistDistill,budget_50,seed_0,lightgbm,0.09105490168721675,0.17531851896605588,0.08426361727883913,0.025037244767036917,50,ok,0.4035822104335306,0.4038046009046493,0.22848608193859343,0.31274969921743256
wine_quality,random,Random,budget_25,seed_0,xgboost,0.009537612692713915,0.29062889026879335,0.28109127757607943,0.16710247198699857,25,ok,0.4048298063223369,0.3916457187408061,0.10101682847201277,0.3821081060480922
wine_quality,random,Random,budget_25,seed_0,lightgbm,-0.004634213966016043,-0.00019157159897020826,0.004442642367045835,0.0,25,ok,0.4035822104335306,0.4038046009046493,0.4039961725036195,0.40843881487066536
wine_quality,random,Random,budget_50,seed_0,xgboost,0.12264091662003951,0.3023760129370211,0.1797350963169816,0.12626208194337527,50,ok,0.4048298063223369,0.3916457187408061,0.08926970580378502,0.2690048021207666
wine_quality,random,Random,budget_50,seed_0,lightgbm,0.17795387160463916,0.19232448184736206,0.014370610242722903,0.021743135745445206,50,ok,0.4035822104335306,0.4038046009046493,0.21148011905728725,0.22585072930001016
wine_quality,herding,Herding,budget_25,seed_0,xgboost,0.06858301332364969,0.28409025757320705,0.21550724424955736,0.2462944145068856,25,ok,0.4048298063223369,0.3916457187408061,0.10755546116759906,0.3230627054171564
wine_quality,herding,Herding,budget_25,seed_0,lightgbm,-0.041707925694141945,-0.00019157159897020826,0.04151635409517174,0.0,25,ok,0.4035822104335306,0.4038046009046493,0.4039961725036195,0.44551252659879126
wine_quality,herding,Herding,budget_50,seed_0,xgboost,-0.030081254060741802,0.303771834312647,0.3338530883733888,0.2752680266871953,50,ok,0.4048298063223369,0.3916457187408061,0.08787388442815913,0.4217269728015479
wine_quality,herding,Herding,budget_50,seed_0,lightgbm,0.10320203461366495,0.17000613260242992,0.06680409798876497,0.051015176509402835,50,ok,0.4035822104335306,0.4038046009046493,0.2337984683022194,0.30060256629098436
wine_quality,k_center,K-center,budget_25,seed_0,xgboost,-0.16663303368324245,0.23376690162839175,0.4003999353116342,0.24859755367376615,25,ok,0.4048298063223369,0.3916457187408061,0.15787881711241436,0.5582787524240486
wine_quality,k_center,K-center,budget_25,seed_0,lightgbm,-0.2270764843347719,-0.00019157159897020826,0.2268849127358017,0.0,25,ok,0.4035822104335306,0.4038046009046493,0.4039961725036195,0.6308810852394212
wine_quality,k_center,K-center,budget_50,seed_0,xgboost,-0.010427237005023349,0.2968010180172166,0.30722825502223994,0.235419724574459,50,ok,0.4048298063223369,0.3916457187408061,0.09484470072358953,0.40207295574582946
wine_quality,k_center,K-center,budget_50,seed_0,lightgbm,-0.1323122518701414,0.12111103223501729,0.2534232841051587,0.15549730561970748,50,ok,0.4035822104335306,0.4038046009046493,0.282693568669632,0.5361168527747907
wine_quality,full_data,Full data,budget_25,seed_0,xgboost,0.4048298063223369,0.3916457187408061,-0.013184087581530779,0.0,3897,ok,0.4048298063223369,0.3916457187408061,0.0,-0.013184087581530779
wine_quality,full_data,Full data,budget_25,seed_0,lightgbm,0.4035822104335306,0.4038046009046493,0.00022239047111871635,0.0,3897,ok,0.4035822104335306,0.4038046009046493,0.0,0.00022239047111871635
wine_quality,full_data,Full data,budget_50,seed_0,xgboost,0.4048298063223369,0.3916457187408061,-0.013184087581530779,0.0,3897,ok,0.4048298063223369,0.3916457187408061,0.0,-0.013184087581530779
wine_quality,full_data,Full data,budget_50,seed_0,lightgbm,0.4035822104335306,0.4038046009046493,0.00022239047111871635,0.0,3897,ok,0.4035822104335306,0.4038046009046493,0.0,0.00022239047111871635
diabetes_regression,histdistill,HistDistill,budget_25,seed_1,xgboost,0.03982480480724082,0.33988169694977,0.3000568921425292,0.17223484848484852,25,ok,0.31597276598556856,0.3495880991406124,0.0097064021908424,0.3097632943333716
diabetes_regression,histdistill,HistDistill,budget_25,seed_1,lightgbm,-0.09084285542833226,-0.0014807992373540024,0.08936205619097826,0.0,25,ok,0.3416742606214822,0.34167426056980976,0.34315505980716376,0.432517115998142
diabetes_regression,histdistill,HistDistill,budget_50,seed_1,xgboost,0.34677391547238023,0.43465145025935525,0.08787753478697502,0.11669318181818182,50,ok,0.31597276598556856,0.3495880991406124,-0.08506335111874286,0.002814183668232162
diabetes_regression,histdistill,HistDistill,budget_50,seed_1,lightgbm,0.34036109584644825,0.3561496468467523,0.015788551000304074,0.03603679653679655,50,ok,0.3416742606214822,0.34167426056980976,-0.014475386276942559,0.0013131647233615151
diabetes_regression,random,Random,budget_25,seed_1,xgboost,0.05887933567498549,0.34737485192733797,0.2884955162523525,0.15473611111111113,25,ok,0.31597276598556856,0.3495880991406124,0.0022132472132744274,0.2907087634656269
diabetes_regression,random,Random,budget_25,seed_1,lightgbm,-0.021253153652193157,-0.0014807992373540024,0.019772354414839155,0.0,25,ok,0.3416742606214822,0.34167426056980976,0.34315505980716376,0.3629274142220029
diabetes_regression,random,Random,budget_50,seed_1,xgboost,0.1842783109775209,0.3504186470997055,0.1661403361221846,0.12406186868686868,50,ok,0.31597276598556856,0.3495880991406124,-0.0008305479590930975,0.1653097881630915
diabetes_regression,random,Random,budget_50,seed_1,lightgbm,0.3234995176939405,0.33931876620490176,0.01581924851096128,0.024919913419913443,50,ok,0.3416742606214822,0.34167426056980976,0.0023554943649080062,0.018174742875869287
diabetes_regression,herding,Herding,budget_25,seed_1,xgboost,0.19183731559274086,0.37525025708569326,0.1834129414929524,0.28667171717171713,25,ok,0.31597276598556856,0.3495880991406124,-0.025662157945080866,0.15775078354787153
diabetes_regression,herding,Herding,budget_25,seed_1,lightgbm,-0.09150466424519954,-0.0014807992373540024,0.09002386500784554,0.0,25,ok,0.3416742606214822,0.34167426056980976,0.34315505980716376,0.4331789248150093
diabetes_regression,herding,Herding,budget_50,seed_1,xgboost,0.2683098520156473,0.38862163913089953,0.12031178711525226,0.17782575757575758,50,ok,0.31597276598556856,0.3495880991406124,-0.039033539990287136,0.08127824712496512
diabetes_regression,herding,Herding,budget_50,seed_1,lightgbm,0.2746897801484681,0.35571119859713574,0.08102141844866761,0.03754545454545454,50,ok,0.3416742606214822,0.34167426056980976,-0.014036938027325974,0.06698448042134164
diabetes_regression,k_center,K-center,budget_25,seed_1,xgboost,0.24369600038275296,0.3680922891696422,0.12439628878688924,0.20748611111111112,25,ok,0.31597276598556856,0.3495880991406124,-0.01850419002902981,0.10589209875785943
diabetes_regression,k_center,K-center,budget_25,seed_1,lightgbm,-0.10242027254937347,-0.0014807992373540024,0.10093947331201947,0.0,25,ok,0.3416742606214822,0.34167426056980976,0.34315505980716376,0.44409453311918323
diabetes_regression,k_center,K-center,budget_50,seed_1,xgboost,0.24659526190137182,0.3559777635599851,0.1093825016586133,0.14471969696969694,50,ok,0.31597276598556856,0.3495880991406124,-0.00638966441937272,0.10299283723924058
diabetes_regression,k_center,K-center,budget_50,seed_1,lightgbm,0.33791226131834395,0.35538738075996,0.01747511944161606,0.041246753246753254,50,ok,0.3416742606214822,0.34167426056980976,-0.013713120190150252,0.0037619992514658085
diabetes_regression,full_data,Full data,budget_25,seed_1,xgboost,0.31597276598556856,0.3495880991406124,0.033615333155043836,0.0,264,ok,0.31597276598556856,0.3495880991406124,0.0,0.033615333155043836
diabetes_regression,full_data,Full data,budget_25,seed_1,lightgbm,0.3416742606214822,0.34167426056980976,-5.1672444101313886e-11,0.0,264,ok,0.3416742606214822,0.34167426056980976,0.0,-5.1672444101313886e-11
diabetes_regression,full_data,Full data,budget_50,seed_1,xgboost,0.31597276598556856,0.3495880991406124,0.033615333155043836,0.0,264,ok,0.31597276598556856,0.3495880991406124,0.0,0.033615333155043836
diabetes_regression,full_data,Full data,budget_50,seed_1,lightgbm,0.3416742606214822,0.34167426056980976,-5.1672444101313886e-11,0.0,264,ok,0.3416742606214822,0.34167426056980976,0.0,-5.1672444101313886e-11
