dataset,seed,state,depth,dose_ratio,epsilon,margin,agreement,split_regret_norm
adult,seed_0,probe_depth_2,2,0.25,47.974420725809665,191.89768290323866,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,94.02986462258694,191.89768290323866,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,95.94884145161933,191.89768290323866,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,143.923262177429,191.89768290323866,0.890625,0.04113740462423619
adult,seed_0,probe_depth_2,2,1.0,191.89768290323866,191.89768290323866,0.765625,0.0984040071402602
adult,seed_0,probe_depth_2,2,1.5,287.846524354858,191.89768290323866,0.546875,0.19917907095609058
adult,seed_0,probe_depth_2,2,2.0,383.7953658064773,191.89768290323866,0.453125,0.2763035466683778
adult,seed_0,probe_depth_1,1,0.0,0.0,140.03830703864176,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,35.00957675966044,140.03830703864176,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,68.61877044893446,140.03830703864176,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,70.01915351932088,140.03830703864176,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,105.02873027898133,140.03830703864176,0.875,0.07398989302564744
adult,seed_0,probe_depth_1,1,1.0,140.03830703864176,140.03830703864176,0.7109375,0.1825381667290899
adult,seed_0,probe_depth_1,1,1.5,210.05746055796266,140.03830703864176,0.4453125,0.36219528133235745
adult,seed_0,probe_depth_1,1,2.0,280.0766140772835,140.03830703864176,0.40625,0.40129858433131127
adult,seed_0,probe_depth_2,2,0.0,0.0,121.00505932759796,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,30.25126483189949,121.00505932759796,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,59.292479070523,121.00505932759796,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,60.50252966379898,121.00505932759796,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,90.75379449569847,121.00505932759796,0.90625,0.05784553654221895
adult,seed_0,probe_depth_2,2,1.0,121.00505932759796,121.00505932759796,0.6484375,0.2272343472657643
adult,seed_0,probe_depth_2,2,1.5,181.50758899139694,121.00505932759796,0.3828125,0.44076899972468747
adult,seed_0,probe_depth_2,2,2.0,242.01011865519592,121.00505932759796,0.375,0.46078768868649006
adult,seed_0,probe_depth_0,0,0.0,0.0,133.77942422506635,1.0,0.0
adult,seed_0,probe_depth_0,0,0.25,33.44485605626659,133.77942422506635,1.0,0.0
adult,seed_0,probe_depth_0,0,0.49,65.55191787028251,133.77942422506635,1.0,0.0
adult,seed_0,probe_depth_0,0,0.5,66.88971211253318,133.77942422506635,1.0,0.0
adult,seed_0,probe_depth_0,0,0.75,100.33456816879976,133.77942422506635,0.90625,0.015496275327339062
adult,seed_0,probe_depth_0,0,1.0,133.77942422506635,133.77942422506635,0.8359375,0.028303145741882533
adult,seed_0,probe_depth_0,0,1.5,200.66913633759953,133.77942422506635,0.640625,0.06960250409262153
adult,seed_0,probe_depth_0,0,2.0,267.5588484501327,133.77942422506635,0.53125,0.09803953879468327
adult,seed_0,probe_depth_1,1,0.0,0.0,109.46681232778013,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,27.366703081945033,109.46681232778013,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,53.63873804061227,109.46681232778013,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,54.733406163890066,109.46681232778013,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,82.1001092458351,109.46681232778013,0.9609375,0.009014040876158778
adult,seed_0,probe_depth_1,1,1.0,109.46681232778013,109.46681232778013,0.7578125,0.05851739377639743
adult,seed_0,probe_depth_1,1,1.5,164.2002184916702,109.46681232778013,0.546875,0.11812236989780606
adult,seed_0,probe_depth_1,1,2.0,218.93362465556027,109.46681232778013,0.5625,0.12680097548087763
adult,seed_0,probe_depth_2,2,0.0,0.0,153.97370309448007,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,38.49342577362002,153.97370309448007,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,75.44711451629523,153.97370309448007,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,76.98685154724004,153.97370309448007,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,115.48027732086005,153.97370309448007,0.859375,0.04939639079679621
adult,seed_0,probe_depth_2,2,1.0,153.97370309448007,153.97370309448007,0.7421875,0.09500292233554683
adult,seed_0,probe_depth_2,2,1.5,230.9605546417201,153.97370309448007,0.4296875,0.22389199138161045
adult,seed_0,probe_depth_2,2,2.0,307.94740618896014,153.97370309448007,0.3125,0.2988490905825565
adult,seed_0,probe_depth_1,1,0.0,0.0,115.20449983473259,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,28.801124958683147,115.20449983473259,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,56.450204919018965,115.20449983473259,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,57.602249917366294,115.20449983473259,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,86.40337487604944,115.20449983473259,0.921875,0.040747724129795215
adult,seed_0,probe_depth_1,1,1.0,115.20449983473259,115.20449983473259,0.71875,0.16138037948078116
adult,seed_0,probe_depth_1,1,1.5,172.80674975209888,115.20449983473259,0.46875,0.3232879910499261
adult,seed_0,probe_depth_1,1,2.0,230.40899966946517,115.20449983473259,0.4140625,0.3658922737176121
adult,seed_0,probe_depth_2,2,0.0,0.0,102.00898523815022,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,25.502246309537554,102.00898523815022,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,49.984402766693606,102.00898523815022,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,51.00449261907511,102.00898523815022,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,76.50673892861266,102.00898523815022,0.921875,0.044016624817197716
adult,seed_0,probe_depth_2,2,1.0,102.00898523815022,102.00898523815022,0.7109375,0.18291799521329521
adult,seed_0,probe_depth_2,2,1.5,153.01347785722533,102.00898523815022,0.5078125,0.33170129340095045
adult,seed_0,probe_depth_2,2,2.0,204.01797047630043,102.00898523815022,0.3671875,0.4647039339461273
adult,seed_0,probe_depth_0,0,0.0,0.0,18.957365197780177,1.0,0.0
adult,seed_0,probe_depth_0,0,0.25,4.739341299445044,18.957365197780177,1.0,0.0
adult,seed_0,probe_depth_0,0,0.49,9.289108946912286,18.957365197780177,1.0,0.0
adult,seed_0,probe_depth_0,0,0.5,9.478682598890089,18.957365197780177,1.0,0.0
adult,seed_0,probe_depth_0,0,0.75,14.218023898335133,18.957365197780177,0.9609375,0.0017362186553969094
adult,seed_0,probe_depth_0,0,1.0,18.957365197780177,18.957365197780177,0.90625,0.004563953265044878
adult,seed_0,probe_depth_0,0,1.5,28.436047796670266,18.957365197780177,0.6875,0.01670858858748027
adult,seed_0,probe_depth_0,0,2.0,37.914730395560355,18.957365197780177,0.625,0.02059802936532283
adult,seed_0,probe_depth_1,1,0.0,0.0,2.5123708769462496,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,0.6280927192365624,2.5123708769462496,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,1.2310617297036623,2.5123708769462496,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,1.2561854384731248,2.5123708769462496,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,1.8842781577096872,2.5123708769462496,0.9296875,0.0007605349548262515
adult,seed_0,probe_depth_1,1,1.0,2.5123708769462496,2.5123708769462496,0.8671875,0.0014365660257829194
adult,seed_0,probe_depth_1,1,1.5,3.7685563154193744,2.5123708769462496,0.796875,0.0021971009806091707
adult,seed_0,probe_depth_1,1,2.0,5.024741753892499,2.5123708769462496,0.7578125,0.0026196203999570883
adult,seed_0,probe_depth_2,2,0.0,0.0,57.816391721562695,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,14.454097930390674,57.816391721562695,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,28.33003194356572,57.816391721562695,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,28.908195860781348,57.816391721562695,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,43.36229379117202,57.816391721562695,0.875,0.03759774580730221
adult,seed_0,probe_depth_2,2,1.0,57.816391721562695,57.816391721562695,0.734375,0.09271740198704606
adult,seed_0,probe_depth_2,2,1.5,86.72458758234404,57.816391721562695,0.4375,0.2018547208378527
adult,seed_0,probe_depth_2,2,2.0,115.63278344312539,57.816391721562695,0.390625,0.25787505374134817
adult,seed_0,probe_depth_2,2,0.0,0.0,1.3517343399651907,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,0.33793358499129766,1.3517343399651907,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,0.6623498265829434,1.3517343399651907,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,0.6758671699825953,1.3517343399651907,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,1.013800754973893,1.3517343399651907,0.9140625,0.004631314699623049
adult,seed_0,probe_depth_2,2,1.0,1.3517343399651907,1.3517343399651907,0.875,0.0067364577449062525
adult,seed_0,probe_depth_2,2,1.5,2.027601509947786,1.3517343399651907,0.7265625,0.017348751413162302
adult,seed_0,probe_depth_2,2,2.0,2.7034686799303813,1.3517343399651907,0.6328125,0.02595721175392923
adult,seed_0,probe_depth_1,1,0.0,0.0,54.89489299649273,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,13.723723249123182,54.89489299649273,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,26.898497568281435,54.89489299649273,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,27.447446498246364,54.89489299649273,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,41.17116974736955,54.89489299649273,0.90625,0.03697776415171404
adult,seed_0,probe_depth_1,1,1.0,54.89489299649273,54.89489299649273,0.7421875,0.10932134949513186
adult,seed_0,probe_depth_1,1,1.5,82.3423394947391,54.89489299649273,0.5703125,0.20057224135728435
adult,seed_0,probe_depth_1,1,2.0,109.78978599298546,54.89489299649273,0.515625,0.24571261365570304
adult,seed_0,probe_depth_2,2,0.0,0.0,48.94109893737348,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,12.23527473434337,48.94109893737348,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,23.981138479313007,48.94109893737348,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,24.47054946868674,48.94109893737348,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,36.70582420303011,48.94109893737348,0.8984375,0.043179605983877364
adult,seed_0,probe_depth_2,2,1.0,48.94109893737348,48.94109893737348,0.7421875,0.1180295512230046
adult,seed_0,probe_depth_2,2,1.5,73.41164840606022,48.94109893737348,0.5078125,0.24971003465065406
adult,seed_0,probe_depth_2,2,2.0,97.88219787474696,48.94109893737348,0.4140625,0.31515931898625243
adult,seed_0,probe_depth_0,0,0.0,0.0,0.7618331122497466,1.0,0.0
adult,seed_0,probe_depth_0,0,0.25,0.19045827806243665,0.7618331122497466,1.0,0.0
adult,seed_0,probe_depth_0,0,0.49,0.3732982250023758,0.7618331122497466,1.0,0.0
adult,seed_0,probe_depth_0,0,0.5,0.3809165561248733,0.7618331122497466,1.0,0.0
adult,seed_0,probe_depth_0,0,0.75,0.5713748341873099,0.7618331122497466,0.9609375,0.00013209166109250667
adult,seed_0,probe_depth_0,0,1.0,0.7618331122497466,0.7618331122497466,0.8828125,0.00039627498327752
adult,seed_0,probe_depth_0,0,1.5,1.1427496683746199,0.7618331122497466,0.6953125,0.0010796825193891703
adult,seed_0,probe_depth_0,0,2.0,1.5236662244994932,0.7618331122497466,0.671875,0.001208305078912293
adult,seed_0,probe_depth_1,1,0.0,0.0,0.6294958162574744,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,0.1573739540643686,0.6294958162574744,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,0.30845294996616246,0.6294958162574744,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,0.3147479081287372,0.6294958162574744,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,0.4721218621931058,0.6294958162574744,0.921875,0.0003282490801840677
adult,seed_0,probe_depth_1,1,1.0,0.6294958162574744,0.6294958162574744,0.921875,0.0003282490801840677
adult,seed_0,probe_depth_1,1,1.5,0.9442437243862116,0.6294958162574744,0.7890625,0.0008862725164969828
adult,seed_0,probe_depth_1,1,2.0,1.2589916325149488,0.6294958162574744,0.71875,0.0011816966886626437
adult,seed_0,probe_depth_2,2,0.0,0.0,7.584819437135437,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,1.8962048592838592,7.584819437135437,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,3.716561524196364,7.584819437135437,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,3.7924097185677184,7.584819437135437,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,5.6886145778515775,7.584819437135437,0.9296875,0.007099325334705317
adult,seed_0,probe_depth_2,2,1.0,7.584819437135437,7.584819437135437,0.8203125,0.01886074793757299
adult,seed_0,probe_depth_2,2,1.5,11.377229155703155,7.584819437135437,0.671875,0.040691015226935856
adult,seed_0,probe_depth_2,2,2.0,15.169638874270873,7.584819437135437,0.5390625,0.06021353080698796
adult,seed_0,probe_depth_2,2,0.0,0.0,0.03205365871343702,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,0.008013414678359254,0.03205365871343702,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,0.015706292769584136,0.03205365871343702,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,0.01602682935671851,0.03205365871343702,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,0.024040244035077762,0.03205365871343702,0.9609375,0.00041202058114010775
adult,seed_0,probe_depth_2,2,1.0,0.03205365871343702,0.03205365871343702,0.8828125,0.0012360617434203232
adult,seed_0,probe_depth_2,2,1.5,0.048080488070155525,0.03205365871343702,0.765625,0.0024721234868406465
adult,seed_0,probe_depth_2,2,2.0,0.06410731742687403,0.03205365871343702,0.6953125,0.0032137605328928405
adult,seed_0,probe_depth_1,1,0.0,0.0,6.168764445729835,1.0,0.0
adult,seed_0,probe_depth_1,1,0.25,1.5421911114324587,6.168764445729835,1.0,0.0
adult,seed_0,probe_depth_1,1,0.49,3.022694578407619,6.168764445729835,1.0,0.0
adult,seed_0,probe_depth_1,1,0.5,3.0843822228649174,6.168764445729835,1.0,0.0
adult,seed_0,probe_depth_1,1,0.75,4.626573334297376,6.168764445729835,0.9609375,0.005967469712375535
adult,seed_0,probe_depth_1,1,1.0,6.168764445729835,6.168764445729835,0.8828125,0.020440919030195036
adult,seed_0,probe_depth_1,1,1.5,9.253146668594752,6.168764445729835,0.5390625,0.09381403578170079
adult,seed_0,probe_depth_1,1,2.0,12.33752889145967,6.168764445729835,0.5078125,0.11210186073875382
adult,seed_0,probe_depth_2,2,0.0,0.0,0.2747560397920097,1.0,0.0
adult,seed_0,probe_depth_2,2,0.25,0.06868900994800242,0.2747560397920097,1.0,0.0
adult,seed_0,probe_depth_2,2,0.49,0.13463045949808475,0.2747560397920097,1.0,0.0
adult,seed_0,probe_depth_2,2,0.5,0.13737801989600484,0.2747560397920097,1.0,0.0
adult,seed_0,probe_depth_2,2,0.75,0.20606702984400727,0.2747560397920097,0.953125,0.0005190262810428407
adult,seed_0,probe_depth_2,2,1.0,0.2747560397920097,0.2747560397920097,0.875,0.0013840700827809085
adult,seed_0,probe_depth_2,2,1.5,0.41213405968801453,0.2747560397920097,0.71875,0.0031141576862570445
adult,seed_0,probe_depth_2,2,2.0,0.5495120795840194,0.2747560397920097,0.6328125,0.0048693821852639554
adult,seed_1,root,0,0.0,0.0,190.2839959802684,1.0,0.0
adult,seed_1,root,0,0.25,47.5709989950671,190.2839959802684,1.0,0.0
adult,seed_1,root,0,0.49,93.23915803033151,190.2839959802684,1.0,0.0
adult,seed_1,root,0,0.5,95.1419979901342,190.2839959802684,1.0,0.0
adult,seed_1,root,0,0.75,142.7129969852013,190.2839959802684,0.9453125,0.011053164398965152
adult,seed_1,root,0,1.0,190.2839959802684,190.2839959802684,0.765625,0.047931673931761246
adult,seed_1,root,0,1.5,285.4259939704026,190.2839959802684,0.625,0.08738970863409305
adult,seed_1,root,0,2.0,380.5679919605368,190.2839959802684,0.5625,0.11304918996296051
adult,seed_1,probe_depth_0,0,0.0,0.0,190.2839959802684,1.0,0.0
adult,seed_1,probe_depth_0,0,0.25,47.5709989950671,190.2839959802684,1.0,0.0
adult,seed_1,probe_depth_0,0,0.49,93.23915803033151,190.2839959802684,1.0,0.0
adult,seed_1,probe_depth_0,0,0.5,95.1419979901342,190.2839959802684,1.0,0.0
adult,seed_1,probe_depth_0,0,0.75,142.7129969852013,190.2839959802684,0.90625,0.019311262004000056
adult,seed_1,probe_depth_0,0,1.0,190.2839959802684,190.2839959802684,0.890625,0.0223373161834229
adult,seed_1,probe_depth_0,0,1.5,285.4259939704026,190.2839959802684,0.6796875,0.07790733662986343
adult,seed_1,probe_depth_0,0,2.0,380.5679919605368,190.2839959802684,0.5078125,0.1235148774733652
adult,seed_1,probe_depth_1,1,0.0,0.0,199.86838571230544,1.0,0.0
adult,seed_1,probe_depth_1,1,0.25,49.96709642807636,199.86838571230544,1.0,0.0
adult,seed_1,probe_depth_1,1,0.49,97.93550899902966,199.86838571230544,1.0,0.0
adult,seed_1,probe_depth_1,1,0.5,99.93419285615272,199.86838571230544,1.0,0.0
adult,seed_1,probe_depth_1,1,0.75,149.90128928422908,199.86838571230544,0.8671875,0.045429642980071724
adult,seed_1,probe_depth_1,1,1.0,199.86838571230544,199.86838571230544,0.65625,0.12142145190124298
adult,seed_1,probe_depth_1,1,1.5,299.80257856845816,199.86838571230544,0.4921875,0.19455463270642626
adult,seed_1,probe_depth_1,1,2.0,399.7367714246109,199.86838571230544,0.4296875,0.22503448804324613
adult,seed_1,probe_depth_2,2,0.0,0.0,171.80268882214148,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,42.95067220553537,171.80268882214148,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,84.18331752284932,171.80268882214148,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,85.90134441107074,171.80268882214148,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,128.8520166166061,171.80268882214148,0.8828125,0.04260921913146205
adult,seed_1,probe_depth_2,2,1.0,171.80268882214148,171.80268882214148,0.6796875,0.12257181778133193
adult,seed_1,probe_depth_2,2,1.5,257.7040332332122,171.80268882214148,0.578125,0.17949548975677682
adult,seed_1,probe_depth_2,2,2.0,343.60537764428295,171.80268882214148,0.359375,0.29347579823688874
adult,seed_1,probe_depth_2,2,0.0,0.0,26.26827656573323,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,6.567069141433308,26.26827656573323,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,12.871455517209283,26.26827656573323,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,13.134138282866616,26.26827656573323,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,19.701207424299923,26.26827656573323,0.921875,0.017366498021971988
adult,seed_1,probe_depth_2,2,1.0,26.26827656573323,26.26827656573323,0.8046875,0.04431501646784612
adult,seed_1,probe_depth_2,2,1.5,39.40241484859985,26.26827656573323,0.5859375,0.09784370187066918
adult,seed_1,probe_depth_2,2,2.0,52.53655313146646,26.26827656573323,0.5,0.13358624558269322
adult,seed_1,probe_depth_1,1,0.0,0.0,140.03830703864176,1.0,0.0
adult,seed_1,probe_depth_1,1,0.25,35.00957675966044,140.03830703864176,1.0,0.0
adult,seed_1,probe_depth_1,1,0.49,68.61877044893446,140.03830703864176,1.0,0.0
adult,seed_1,probe_depth_1,1,0.5,70.01915351932088,140.03830703864176,1.0,0.0
adult,seed_1,probe_depth_1,1,0.75,105.02873027898133,140.03830703864176,0.8984375,0.06055572060710311
adult,seed_1,probe_depth_1,1,1.0,140.03830703864176,140.03830703864176,0.6875,0.1949529261148707
adult,seed_1,probe_depth_1,1,1.5,210.05746055796266,140.03830703864176,0.5234375,0.3113797915929071
adult,seed_1,probe_depth_1,1,2.0,280.0766140772835,140.03830703864176,0.375,0.42465360098930544
adult,seed_1,probe_depth_2,2,0.0,0.0,121.00505932759796,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,30.25126483189949,121.00505932759796,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,59.292479070523,121.00505932759796,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,60.50252966379898,121.00505932759796,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,90.75379449569847,121.00505932759796,0.875,0.07423947928300229
adult,seed_1,probe_depth_2,2,1.0,121.00505932759796,121.00505932759796,0.640625,0.24692813837966182
adult,seed_1,probe_depth_2,2,1.5,181.50758899139694,121.00505932759796,0.5,0.3610320304980083
adult,seed_1,probe_depth_2,2,2.0,242.01011865519592,121.00505932759796,0.4453125,0.42207380349457974
adult,seed_1,probe_depth_0,0,0.0,0.0,132.27755229840682,1.0,0.0
adult,seed_1,probe_depth_0,0,0.25,33.069388074601704,132.27755229840682,1.0,0.0
adult,seed_1,probe_depth_0,0,0.49,64.81600062621933,132.27755229840682,1.0,0.0
adult,seed_1,probe_depth_0,0,0.5,66.13877614920341,132.27755229840682,1.0,0.0
adult,seed_1,probe_depth_0,0,0.75,99.20816422380511,132.27755229840682,0.953125,0.007587674590885639
adult,seed_1,probe_depth_0,0,1.0,132.27755229840682,132.27755229840682,0.828125,0.02894960500705865
adult,seed_1,probe_depth_0,0,1.5,198.41632844761023,132.27755229840682,0.609375,0.07366614636726504
adult,seed_1,probe_depth_0,0,2.0,264.55510459681363,132.27755229840682,0.546875,0.1035228494141456
adult,seed_1,probe_depth_1,1,0.0,0.0,132.65579097514296,1.0,0.0
adult,seed_1,probe_depth_1,1,0.25,33.16394774378574,132.65579097514296,1.0,0.0
adult,seed_1,probe_depth_1,1,0.49,65.00133757782005,132.65579097514296,1.0,0.0
adult,seed_1,probe_depth_1,1,0.5,66.32789548757148,132.65579097514296,1.0,0.0
adult,seed_1,probe_depth_1,1,0.75,99.49184323135722,132.65579097514296,0.9296875,0.014029881210062364
adult,seed_1,probe_depth_1,1,1.0,132.65579097514296,132.65579097514296,0.84375,0.031785715564057994
adult,seed_1,probe_depth_1,1,1.5,198.98368646271445,132.65579097514296,0.7109375,0.06638173568085529
adult,seed_1,probe_depth_1,1,2.0,265.3115819502859,132.65579097514296,0.59375,0.10449779345510829
adult,seed_1,probe_depth_2,2,0.0,0.0,111.93880722620736,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,27.98470180655184,111.93880722620736,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,54.8500155408416,111.93880722620736,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,55.96940361310368,111.93880722620736,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,83.95410541965552,111.93880722620736,0.9140625,0.018477007745897885
adult,seed_1,probe_depth_2,2,1.0,111.93880722620736,111.93880722620736,0.8515625,0.032898144387811454
adult,seed_1,probe_depth_2,2,1.5,167.90821083931104,111.93880722620736,0.6640625,0.07461634844299983
adult,seed_1,probe_depth_2,2,2.0,223.87761445241472,111.93880722620736,0.625,0.09425528364916702
adult,seed_1,probe_depth_2,2,0.0,0.0,1.2745292230865743,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,0.3186323057716436,1.2745292230865743,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,0.6245193193124214,1.2745292230865743,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,0.6372646115432872,1.2745292230865743,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,0.9558969173149308,1.2745292230865743,0.96875,0.0005156258601076684
adult,seed_1,probe_depth_2,2,1.0,1.2745292230865743,1.2745292230865743,0.828125,0.003087446288691832
adult,seed_1,probe_depth_2,2,1.5,1.9117938346298615,1.2745292230865743,0.6640625,0.006225631868142215
adult,seed_1,probe_depth_2,2,2.0,2.5490584461731487,1.2745292230865743,0.5625,0.008152919971591791
adult,seed_1,probe_depth_1,1,0.0,0.0,0.9760553587590266,1.0,0.0
adult,seed_1,probe_depth_1,1,0.25,0.24401383968975665,0.9760553587590266,1.0,0.0
adult,seed_1,probe_depth_1,1,0.49,0.47826712579192304,0.9760553587590266,1.0,0.0
adult,seed_1,probe_depth_1,1,0.5,0.4880276793795133,0.9760553587590266,1.0,0.0
adult,seed_1,probe_depth_1,1,0.75,0.73204151906927,0.9760553587590266,0.9296875,0.014910792557157892
adult,seed_1,probe_depth_1,1,1.0,0.9760553587590266,0.9760553587590266,0.78125,0.04767951865580148
adult,seed_1,probe_depth_1,1,1.5,1.46408303813854,0.9760553587590266,0.578125,0.09456699238601869
adult,seed_1,probe_depth_1,1,2.0,1.9521107175180532,0.9760553587590266,0.484375,0.1259875672497473
adult,seed_1,probe_depth_2,2,0.0,0.0,2.7830609942233195,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,0.6957652485558299,2.7830609942233195,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,1.3636998871694266,2.7830609942233195,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,1.3915304971116598,2.7830609942233195,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,2.0872957456674897,2.7830609942233195,0.9453125,0.009323994309401522
adult,seed_1,probe_depth_2,2,1.0,2.7830609942233195,2.7830609942233195,0.734375,0.04805795738857777
adult,seed_1,probe_depth_2,2,1.5,4.174591491334979,2.7830609942233195,0.625,0.07224591606463585
adult,seed_1,probe_depth_2,2,2.0,5.566121988446639,2.7830609942233195,0.5,0.0986465690168742
adult,seed_1,probe_depth_0,0,0.0,0.0,44.59927245990053,1.0,0.0
adult,seed_1,probe_depth_0,0,0.25,11.149818114975133,44.59927245990053,1.0,0.0
adult,seed_1,probe_depth_0,0,0.49,21.85364350535126,44.59927245990053,1.0,0.0
adult,seed_1,probe_depth_0,0,0.5,22.299636229950266,44.59927245990053,1.0,0.0
adult,seed_1,probe_depth_0,0,0.75,33.4494543449254,44.59927245990053,0.9609375,0.003871208754346373
adult,seed_1,probe_depth_0,0,1.0,44.59927245990053,44.59927245990053,0.8515625,0.014544180077621158
adult,seed_1,probe_depth_0,0,1.5,66.8989086898508,44.59927245990053,0.75,0.025732611863963382
adult,seed_1,probe_depth_0,0,2.0,89.19854491980107,44.59927245990053,0.640625,0.037861698590069943
adult,seed_1,probe_depth_1,1,0.0,0.0,4.1023795344615905,1.0,0.0
adult,seed_1,probe_depth_1,1,0.25,1.0255948836153976,4.1023795344615905,1.0,0.0
adult,seed_1,probe_depth_1,1,0.49,2.0101659718861793,4.1023795344615905,1.0,0.0
adult,seed_1,probe_depth_1,1,0.5,2.0511897672307953,4.1023795344615905,1.0,0.0
adult,seed_1,probe_depth_1,1,0.75,3.076784650846193,4.1023795344615905,0.9140625,0.0015446386983990687
adult,seed_1,probe_depth_1,1,1.0,4.1023795344615905,4.1023795344615905,0.890625,0.001965903797962451
adult,seed_1,probe_depth_1,1,1.5,6.153569301692386,4.1023795344615905,0.765625,0.004212650995633824
adult,seed_1,probe_depth_1,1,2.0,8.204759068923181,4.1023795344615905,0.7421875,0.004915955359457021
adult,seed_1,probe_depth_2,2,0.0,0.0,37.57182942199893,1.0,0.0
adult,seed_1,probe_depth_2,2,0.25,9.392957355499732,37.57182942199893,1.0,0.0
adult,seed_1,probe_depth_2,2,0.49,18.410196416779474,37.57182942199893,1.0,0.0
adult,seed_1,probe_depth_2,2,0.5,18.785914710999464,37.57182942199893,1.0,0.0
adult,seed_1,probe_depth_2,2,0.75,28.178872066499196,37.57182942199893,0.828125,0.04767150312440315
