task,dataset,method,method_label,budget,seed,learner,train_rows,select_seconds,train_seconds,primary_metric,r2,mae,rmse
regression,diabetes_regression,histdistill,HistDistill,budget_50,seed_2,lightgbm,50,0.0753445999998803,0.010636400000294088,0.31217219144993336,0.31217219144993336,50.446576285885286,61.64706600878168
regression,diabetes_regression,histdistill,HistDistill,budget_50,seed_2,mlp,50,0.07378140000037092,0.11067929999990156,0.09831790650610028,0.09831790650610028,55.90400524353713,70.5828628403057
regression,diabetes_regression,random,Random,budget_25,seed_2,xgboost,25,0.0002761000014288584,0.02896330000112357,0.2428122921439091,0.2428122921439091,50.96264339832777,64.68064235722628
regression,diabetes_regression,random,Random,budget_25,seed_2,lightgbm,25,0.0001793000010366086,0.003255299998272676,-0.05190864775028414,-0.05190864775028414,64.38337078651685,76.23625596522632
regression,diabetes_regression,random,Random,budget_25,seed_2,mlp,25,0.0002051999999821419,0.06906030000027386,0.231269887988105,0.231269887988105,51.23019160581439,65.1717665859755
regression,diabetes_regression,random,Random,budget_50,seed_2,xgboost,50,0.00024139999914041255,0.03485820000059903,0.03642091615234555,0.03642091615234555,57.63877722922336,72.96527589673167
regression,diabetes_regression,random,Random,budget_50,seed_2,lightgbm,50,0.00020430000040505547,0.01032149999991816,0.3237060410685786,0.3237060410685786,50.92817851878089,61.12801606881811
regression,diabetes_regression,random,Random,budget_50,seed_2,mlp,50,0.00020559999938996043,0.15781219999917084,-0.2308165771438102,-0.2308165771438102,66.32904352766744,82.46491491967407
regression,diabetes_regression,herding,Herding,budget_25,seed_2,xgboost,25,0.004801400000360445,0.02487210000072082,0.12790088598607818,0.12790088598607818,55.90241550059801,69.41534227777206
regression,diabetes_regression,herding,Herding,budget_25,seed_2,lightgbm,25,0.0036194999993313104,0.003676800000903313,-0.15660329890567803,-0.15660329890567803,65.94561797752807,79.94011342768698
regression,diabetes_regression,herding,Herding,budget_25,seed_2,mlp,25,0.004405300000144052,0.07446900000104506,-0.06934371763140645,-0.06934371763140645,62.71258656362469,76.86545600160295
regression,diabetes_regression,herding,Herding,budget_50,seed_2,xgboost,50,0.00417840000045544,0.05414049999853887,0.3075324537829879,0.3075324537829879,49.53311607275116,61.8546364818851
regression,diabetes_regression,herding,Herding,budget_50,seed_2,lightgbm,50,0.00478079999993497,0.011586299999180483,0.3017821984533221,0.3017821984533221,50.16287760369377,62.1109261902033
regression,diabetes_regression,herding,Herding,budget_50,seed_2,mlp,50,0.0042412999991938705,0.14824769999904674,-0.01957969307003582,-0.01957969307003582,63.915581178129386,75.05560591900871
regression,diabetes_regression,k_center,K-center,budget_25,seed_2,xgboost,25,0.01991670000097656,0.037065500000608154,0.11829485635633918,0.11829485635633918,57.932542479440066,69.79659463668854
regression,diabetes_regression,k_center,K-center,budget_25,seed_2,lightgbm,25,0.025783400000364054,0.004353599999376456,-0.15959885891900005,-0.15959885891900005,66.00539325842696,80.04356746256897
regression,diabetes_regression,k_center,K-center,budget_25,seed_2,mlp,25,0.030203600001186715,0.08926309999878868,-0.0254730425041505,-0.0254730425041505,58.91050403037768,75.27221064919951
regression,diabetes_regression,k_center,K-center,budget_50,seed_2,xgboost,50,0.03605349999997998,0.0642215000007127,0.15465769093224824,0.15465769093224824,53.837668601046786,68.34218342479952
regression,diabetes_regression,k_center,K-center,budget_50,seed_2,lightgbm,50,0.03437160000066797,0.013853099999323604,0.2554387778917715,0.2554387778917715,51.26875551106761,64.13908406007498
regression,diabetes_regression,k_center,K-center,budget_50,seed_2,mlp,50,0.03603739999925892,0.15581810000003316,-0.07780654596337389,-0.07780654596337389,61.94346575790577,77.16901471561033
regression,diabetes_regression,full_data,Full data,budget_25,seed_2,xgboost,264,2.1500000002561137e-05,0.06465690000004543,0.3615438289326377,0.3615438289326377,49.424006944292046,59.39338686746947
regression,diabetes_regression,full_data,Full data,budget_25,seed_2,lightgbm,264,1.21000011858996e-05,0.03850360000069486,0.3275336990412929,0.3275336990412929,50.65065435602136,60.95478581999633
regression,diabetes_regression,full_data,Full data,budget_25,seed_2,mlp,264,1.5200001143966801e-05,0.9912571000004391,0.14228307398680828,0.14228307398680828,55.49343846353252,68.84058258587663
regression,diabetes_regression,full_data,Full data,budget_50,seed_2,xgboost,264,1.5300000086426735e-05,0.09708420000060869,0.3615438289326377,0.3615438289326377,49.424006944292046,59.39338686746947
regression,diabetes_regression,full_data,Full data,budget_50,seed_2,lightgbm,264,2.0600000425474718e-05,0.026621099999829312,0.3275336990412929,0.3275336990412929,50.65065435602136,60.95478581999633
regression,diabetes_regression,full_data,Full data,budget_50,seed_2,mlp,264,2.080000012938399e-05,1.0141753999996581,0.14228307398680828,0.14228307398680828,55.49343846353252,68.84058258587663
regression,california_housing,histdistill,HistDistill,budget_25,seed_2,xgboost,25,0.3316144999989774,0.03319310000006226,0.33969847101085426,0.33969847101085426,0.6757615967826763,0.9275480131570881
regression,california_housing,histdistill,HistDistill,budget_25,seed_2,lightgbm,25,0.3043569000001298,0.003382100001545041,-0.11704915442505448,-0.11704915442505448,0.8783150926485378,1.2064279497452808
regression,california_housing,histdistill,HistDistill,budget_25,seed_2,mlp,25,0.33006829999976617,0.08630849999826751,-132.152482739746,-132.152482739746,0.9432898215474843,13.171640910914478
regression,california_housing,histdistill,HistDistill,budget_50,seed_2,xgboost,50,0.32124130000011064,0.03893200000129582,0.5960380155856089,0.5960380155856089,0.545661646063002,0.7254967921374561
regression,california_housing,histdistill,HistDistill,budget_50,seed_2,lightgbm,50,0.3214079999997921,0.011700199998813332,0.3440188362688945,0.3440188362688945,0.7093966343652213,0.9245085511815714
regression,california_housing,histdistill,HistDistill,budget_50,seed_2,mlp,50,0.30896470000152476,0.12250800000037998,-34.90896121251922,-34.90896121251922,0.7336775156189919,6.8401664327137315
regression,california_housing,random,Random,budget_25,seed_2,xgboost,25,0.00029119999999238644,0.035499800000252435,0.5044600806445821,0.5044600806445821,0.5894888318988403,0.8035345793090787
regression,california_housing,random,Random,budget_25,seed_2,lightgbm,25,0.00021579999884124845,0.0038272999991022516,-0.03977278969548648,-0.03977278969548648,0.8705808313328742,1.1639503949504133
regression,california_housing,random,Random,budget_25,seed_2,mlp,25,0.0002625999986776151,0.11220380000122532,-48.73044331889961,-48.73044331889961,0.8936381019968272,8.049639171918288
regression,california_housing,random,Random,budget_50,seed_2,xgboost,50,0.0002113999998982763,0.03898099999969418,0.47546102813268487,0.47546102813268487,0.6357606959423064,0.8267117844254118
regression,california_housing,random,Random,budget_50,seed_2,lightgbm,50,0.00024509999821020756,0.013174499999877298,0.18251912155893524,0.18251912155893524,0.7823140772463866,1.03205786897437
regression,california_housing,random,Random,budget_50,seed_2,mlp,50,0.00020959999892511405,0.1726264999997511,-10.016660722698688,-10.016660722698688,0.8293341022416194,3.7887001521733112
regression,california_housing,herding,Herding,budget_25,seed_2,xgboost,25,0.01330710000002,0.0365442999991501,0.25902336304629436,0.25902336304629436,0.6981614299655676,0.9825790620757544
regression,california_housing,herding,Herding,budget_25,seed_2,lightgbm,25,0.011117000000012922,0.004121800000575604,-0.12661219777353705,-0.12661219777353705,0.880118325931104,1.2115810513693057
regression,california_housing,herding,Herding,budget_25,seed_2,mlp,25,0.009322400001110509,0.07479330000023765,-5.642615417451528,-5.642615417451528,0.8647100289747159,2.941946715959339
regression,california_housing,herding,Herding,budget_50,seed_2,xgboost,50,0.012225100001160172,0.04170410000006086,0.4181219591679153,0.4181219591679153,0.6323342526450475,0.8707254370756103
regression,california_housing,herding,Herding,budget_50,seed_2,lightgbm,50,0.012623199998415657,0.011378100000001723,0.3642954807539971,0.3642954807539971,0.6896733807917006,0.9101079277967439
regression,california_housing,herding,Herding,budget_50,seed_2,mlp,50,0.010292199998730212,0.14551599999867904,-20.757347759873536,-20.757347759873536,0.9303955150621255,5.324369962648351
regression,california_housing,k_center,K-center,budget_25,seed_2,xgboost,25,0.042566800000713556,0.03262220000033267,0.18549646928884977,0.18549646928884977,0.752567776617678,1.0301767252078913
regression,california_housing,k_center,K-center,budget_25,seed_2,lightgbm,25,0.033614899999520276,0.004249100000379258,-0.14483051850483508,-0.14483051850483508,0.8840019904993693,1.2213379364922627
regression,california_housing,k_center,K-center,budget_25,seed_2,mlp,25,0.03276779999941937,0.27170119999937015,-591.0100890891555,-591.0100890891555,1.4850068530458929,27.773448156722072
regression,california_housing,k_center,K-center,budget_50,seed_2,xgboost,50,0.05574519999936456,0.0450356000001193,0.2749278187307951,0.2749278187307951,0.7841191172119697,0.9719767341226936
regression,california_housing,k_center,K-center,budget_50,seed_2,lightgbm,50,0.054659900000842754,0.0122497000011208,0.16314539058070798,0.16314539058070798,0.8566103678650887,1.0442157857882464
regression,california_housing,k_center,K-center,budget_50,seed_2,mlp,50,0.072312399999646,0.29194449999886274,0.3427882334584953,0.3427882334584953,0.6610868279358387,0.9253753213033471
regression,california_housing,full_data,Full data,budget_25,seed_2,xgboost,7200,1.880000127130188e-05,0.2340448999984801,0.7943964934304211,0.7943964934304211,0.3587925503961841,0.517583599654532
regression,california_housing,full_data,Full data,budget_25,seed_2,lightgbm,7200,2.970000059576705e-05,0.13855970000076923,0.7948351537625121,0.7948351537625121,0.3582938374793661,0.517031165925221
regression,california_housing,full_data,Full data,budget_25,seed_2,mlp,7200,3.360000118846074e-05,20.648281400000997,0.7878686327349533,0.7878686327349533,0.3565449207957268,0.5257359722337223
regression,california_housing,full_data,Full data,budget_50,seed_2,xgboost,7200,2.2000000171829015e-05,0.2698036999991018,0.7943964934304211,0.7943964934304211,0.3587925503961841,0.517583599654532
regression,california_housing,full_data,Full data,budget_50,seed_2,lightgbm,7200,4.2100000428035855e-05,0.15318929999921238,0.7948351537625121,0.7948351537625121,0.3582938374793661,0.517031165925221
regression,california_housing,full_data,Full data,budget_50,seed_2,mlp,7200,4.830000034417026e-05,16.649931399999332,0.7878686327349533,0.7878686327349533,0.3565449207957268,0.5257359722337223
regression,abalone,histdistill,HistDistill,budget_25,seed_2,xgboost,25,0.1641567999995459,0.03151330000036978,0.22045848420135794,0.22045848420135794,2.015057288858879,3.0925902610099887
regression,abalone,histdistill,HistDistill,budget_25,seed_2,lightgbm,25,0.15366399999948044,0.004281800000171643,-0.09081389406465501,-0.09081389406465501,2.5656937799043065,3.6582896623406564
regression,abalone,histdistill,HistDistill,budget_25,seed_2,mlp,25,0.13747260000127426,0.16834930000004533,0.300485648985625,0.300485648985625,1.8333318729720047,2.9295510722415896
regression,abalone,histdistill,HistDistill,budget_50,seed_2,xgboost,50,0.15406640000037441,0.04533789999914006,0.5059421028170541,0.5059421028170541,1.6851143409190565,2.462020598190659
regression,abalone,histdistill,HistDistill,budget_50,seed_2,lightgbm,50,0.1468074999993405,0.012769299999490613,0.325777442643544,0.325777442643544,2.0667633505950227,2.8761027580568665
regression,abalone,histdistill,HistDistill,budget_50,seed_2,mlp,50,0.15238339999996242,0.17501809999885154,0.4417122937501504,0.4417122937501504,1.8219945995431197,2.617169145130058
regression,abalone,random,Random,budget_25,seed_2,xgboost,25,0.000267100000201026,0.03952700000081677,0.27975437539385584,0.27975437539385584,2.095041994843186,2.972645176291553
regression,abalone,random,Random,budget_25,seed_2,lightgbm,25,0.0002731000004132511,0.0045702999996137805,-0.02074103012321271,-0.02074103012321271,2.704162679425837,3.538836886206686
regression,abalone,random,Random,budget_25,seed_2,mlp,25,0.0002951000005850801,0.18151340000076743,0.03409162240583563,0.03409162240583563,2.322982110475239,3.4424744507432568
regression,abalone,random,Random,budget_50,seed_2,xgboost,50,0.00027410000075178687,0.036523699998724624,0.289463111943292,0.289463111943292,2.026605503981193,2.952541931273483
regression,abalone,random,Random,budget_50,seed_2,lightgbm,50,0.00022149999858811498,0.011293300000033923,0.2637018888684075,0.2637018888684075,2.1599968093502975,3.005589068225706
regression,abalone,random,Random,budget_50,seed_2,mlp,50,0.00021829999968758784,0.2556767999994918,0.2836055538087192,0.2836055538087192,2.009479037882609,2.9646871054188266
regression,abalone,herding,Herding,budget_25,seed_2,xgboost,25,0.007576300000437186,0.03354349999972328,0.2506655884050021,0.2506655884050021,2.043938276870399,3.032079595587987
regression,abalone,herding,Herding,budget_25,seed_2,lightgbm,25,0.005810500000734464,0.003596000000470667,-0.0840615332368555,-0.0840615332368555,2.5538277511961724,3.6469493051658617
regression,abalone,herding,Herding,budget_25,seed_2,mlp,25,0.006234099999346654,0.15648499999952037,0.12486791299110322,0.12486791299110322,2.296165400144586,3.276721744317879
regression,abalone,herding,Herding,budget_50,seed_2,xgboost,50,0.005941200000961544,0.028687100000752253,0.31172034817137284,0.31172034817137284,2.0340304910851437,2.9059305081749875
regression,abalone,herding,Herding,budget_50,seed_2,lightgbm,50,0.0090901000003214,0.013174300000173389,0.2076148980685184,0.2076148980685184,2.31650853905529,3.11796266128625
regression,abalone,herding,Herding,budget_50,seed_2,mlp,50,0.009927600000082748,0.2845372000010684,-0.4419787484383031,-0.4419787484383031,2.913868933203118,4.206125136389805
regression,abalone,k_center,K-center,budget_25,seed_2,xgboost,25,0.03355010000086622,0.043109899999763,-0.09087525265610874,-0.09087525265610874,2.6035057112360684,3.6583925508102344
regression,abalone,k_center,K-center,budget_25,seed_2,lightgbm,25,0.03439529999923252,0.004426299999977346,-0.09782707703596727,-0.09782707703596727,2.5775598086124396,3.670030963456204
regression,abalone,k_center,K-center,budget_25,seed_2,mlp,25,0.03127380000114499,0.20134739999957674,-0.5298757499121318,-0.5298757499121318,2.810695742305956,4.3324228690097355
regression,abalone,k_center,K-center,budget_50,seed_2,xgboost,50,0.047991600000386825,0.05881929999850399,-0.008506493510232804,-0.008506493510232804,2.5905878412666503,3.5175648165015843
regression,abalone,k_center,K-center,budget_50,seed_2,lightgbm,50,0.04754929999944579,0.01272189999872353,0.14399077329472454,0.14399077329472454,2.257284847376824,3.240723528366303
regression,abalone,k_center,K-center,budget_50,seed_2,mlp,50,0.046537700000044424,0.33147980000103416,-0.27705114346101745,-0.27705114346101745,2.872421094105004,3.958283576747193
regression,abalone,full_data,Full data,budget_25,seed_2,xgboost,2505,3.170000127283856e-05,0.12674340000012307,0.569007837532366,0.569007837532366,1.5842776689232823,2.299521347121308
regression,abalone,full_data,Full data,budget_25,seed_2,lightgbm,2505,1.9099999917671084e-05,0.05764620000081777,0.5700589875469622,0.5700589875469622,1.5853134345834765,2.2967154753392256
regression,abalone,full_data,Full data,budget_25,seed_2,mlp,2505,1.8200000340584666e-05,7.9220210000003135,0.5580856174233392,0.5580856174233392,1.6317373862106834,2.3284763298788795
regression,abalone,full_data,Full data,budget_50,seed_2,xgboost,2505,1.739999970595818e-05,0.16054079999958049,0.569007837532366,0.569007837532366,1.5842776689232823,2.299521347121308
regression,abalone,full_data,Full data,budget_50,seed_2,lightgbm,2505,2.080000012938399e-05,0.05567159999918658,0.5700589875469622,0.5700589875469622,1.5853134345834765,2.2967154753392256
regression,abalone,full_data,Full data,budget_50,seed_2,mlp,2505,1.809999957913533e-05,7.877132499999789,0.5580856174233392,0.5580856174233392,1.6317373862106834,2.3284763298788795
regression,cpu_act,histdistill,HistDistill,budget_25,seed_2,xgboost,25,0.4578901000004407,0.043532200001209276,0.13025880183855543,0.13025880183855543,6.446591245175281,17.320731180489634
regression,cpu_act,histdistill,HistDistill,budget_25,seed_2,lightgbm,25,0.41370110000025306,0.0049617999993643025,-0.007653641544411283,-0.007653641544411283,11.439194630872482,18.643473923901354
regression,cpu_act,histdistill,HistDistill,budget_25,seed_2,mlp,25,0.4197772999996232,0.08900379999977304,-94.60297981454134,-94.60297981454134,26.66336793183844,181.5962661811401
regression,cpu_act,histdistill,HistDistill,budget_50,seed_2,xgboost,50,0.5075371000002633,0.06556629999977304,0.4548538520416794,0.4548538520416794,5.75529057198432,13.712848379399459
regression,cpu_act,histdistill,HistDistill,budget_50,seed_2,lightgbm,50,0.47125450000021374,0.01768389999961073,0.23199853056234443,0.23199853056234443,7.5654714937114855,16.276170317788186
regression,cpu_act,histdistill,HistDistill,budget_50,seed_2,mlp,50,0.4189212999990559,0.08550769999965269,0.3853637325562289,0.3853637325562289,5.95147596618764,14.560634208454001
regression,cpu_act,random,Random,budget_25,seed_2,xgboost,25,0.0002569999996921979,0.04879079999955138,0.14085663317994235,0.14085663317994235,6.278358627049351,17.214880842897912
regression,cpu_act,random,Random,budget_25,seed_2,lightgbm,25,0.00026819999948202167,0.004333799999585608,-0.06068396752283545,-0.06068396752283545,9.743941427699818,19.12776389962711
regression,cpu_act,random,Random,budget_25,seed_2,mlp,25,0.00029720000020461157,0.08611999999993714,-12.595545943700076,-12.595545943700076,9.903737878712159,68.4809105391745
regression,cpu_act,random,Random,budget_50,seed_2,xgboost,50,0.00021859999833395705,0.06250440000076196,0.15413094895668467,0.15413094895668467,5.89711088142139,17.081372666302872
regression,cpu_act,random,Random,budget_50,seed_2,lightgbm,50,0.0002258000004076166,0.016204400000788155,0.14847192684822286,0.14847192684822286,6.951744372408783,17.138416205829156
regression,cpu_act,random,Random,budget_50,seed_2,mlp,50,0.00022230000104173087,0.10524029999942286,-10.792089614622325,-10.792089614622325,9.268981731105244,63.777367000528784
regression,cpu_act,herding,Herding,budget_25,seed_2,xgboost,25,0.013925999999628402,0.04415990000052261,-0.17966451945481277,-0.17966451945481277,10.376976177269107,20.172069648571167
regression,cpu_act,herding,Herding,budget_25,seed_2,lightgbm,25,0.014088199999605422,0.005008199999792851,-0.006220511949243113,-0.006220511949243113,11.3662721171446,18.630211419822505
regression,cpu_act,herding,Herding,budget_25,seed_2,mlp,25,0.013330600000699633,0.04173079999964102,-0.9782387791344662,-0.9782387791344662,8.43882824314157,26.122248453298727
regression,cpu_act,herding,Herding,budget_50,seed_2,xgboost,50,0.01599290000012843,0.05746009999893431,0.8629480057049901,0.8629480057049901,4.356591081531983,6.875651882383321
regression,cpu_act,herding,Herding,budget_50,seed_2,lightgbm,50,0.012042500000461587,0.015683800000260817,0.31501216859378134,0.31501216859378134,7.483569549490231,15.371371841630324
regression,cpu_act,herding,Herding,budget_50,seed_2,mlp,50,0.018348499999774504,0.13191189999997732,-0.07447173107290483,-0.07447173107290483,7.123909743694797,19.25168279066612
regression,cpu_act,k_center,K-center,budget_25,seed_2,xgboost,25,0.04632279999896127,0.04375699999945937,0.4228064751935604,0.4228064751935604,7.275916530709211,14.110159579499037
regression,cpu_act,k_center,K-center,budget_25,seed_2,lightgbm,25,0.054356800001187366,0.005556899999646703,-0.028671419059316472,-0.028671419059316472,12.202733374008542,18.83690454369522
regression,cpu_act,k_center,K-center,budget_25,seed_2,mlp,25,0.06771690000095987,0.09063760000026377,0.38517431498611776,0.38517431498611776,5.745446903957253,14.56287767148883
regression,cpu_act,k_center,K-center,budget_50,seed_2,xgboost,50,0.08600250000017695,0.08038140000098792,0.5199617473819803,0.5199617473819803,5.089765381711223,12.86794284898903
regression,cpu_act,k_center,K-center,budget_50,seed_2,lightgbm,50,0.07908420000057959,0.01685639999959676,0.22559309672460393,0.22559309672460393,8.475897384219971,16.343904205172826
regression,cpu_act,k_center,K-center,budget_50,seed_2,mlp,50,0.08973949999926845,0.09998590000031982,0.4077343737270529,0.4077343737270529,5.265346299009108,14.293199787683319
regression,cpu_act,full_data,Full data,budget_25,seed_2,xgboost,4914,3.4300001061637886e-05,0.3831692000003386,0.9843049986074659,0.9843049986074659,1.7330199122472079,2.32676155612097
regression,cpu_act,full_data,Full data,budget_25,seed_2,lightgbm,4914,5.019999844080303e-05,0.21491379999861238,0.9829056529001183,0.9829056529001183,1.7490221329018643,2.4282727111607025
regression,cpu_act,full_data,Full data,budget_25,seed_2,mlp,4914,2.8700000257231295e-05,4.2363554000003205,0.9783595104534764,0.9783595104534764,1.8637340143004737,2.7321512681972635
regression,cpu_act,full_data,Full data,budget_50,seed_2,xgboost,4914,3.380000089237001e-05,0.3223916000006284,0.9843049986074659,0.9843049986074659,1.7330199122472079,2.32676155612097
regression,cpu_act,full_data,Full data,budget_50,seed_2,lightgbm,4914,3.370000013092067e-05,0.19116339999891352,0.9829056529001183,0.9829056529001183,1.7490221329018643,2.4282727111607025
regression,cpu_act,full_data,Full data,budget_50,seed_2,mlp,4914,2.5800000003073364e-05,4.0642263000008825,0.9783595104534764,0.9783595104534764,1.8637340143004737,2.7321512681972635
regression,kin8nm,histdistill,HistDistill,budget_25,seed_2,xgboost,25,0.2912366000000475,0.04098530000010214,0.27813701533967683,0.27813701533967683,0.18542899622863385,0.2265243461729246
regression,kin8nm,histdistill,HistDistill,budget_25,seed_2,lightgbm,25,0.3065438000012364,0.004674600000726059,-0.07032322987205442,-0.07032322987205442,0.22278962764992616,0.2758322072814176
regression,kin8nm,histdistill,HistDistill,budget_25,seed_2,mlp,25,0.3707890999994561,0.11534670000037295,0.3629494086403504,0.3629494086403504,0.17186409014535414,0.21280139015911512
regression,kin8nm,histdistill,HistDistill,budget_50,seed_2,xgboost,50,0.3488657999987481,0.06695670000044629,0.38473063037567523,0.38473063037567523,0.16630671250848492,0.20913183424141407
regression,kin8nm,histdistill,HistDistill,budget_50,seed_2,lightgbm,50,0.31358499999987544,0.015386099999886937,0.3401758955051354,0.3401758955051354,0.1726098061999487,0.21657164118598674
regression,kin8nm,histdistill,HistDistill,budget_50,seed_2,mlp,50,0.3711078999986057,0.17102720000002591,0.31789655604874734,0.31789655604874734,0.16775944273244667,0.2201976198385469
regression,kin8nm,random,Random,budget_25,seed_2,xgboost,25,0.00028870000096503645,0.05009210000025632,0.15561226606762057,0.15561226606762057,0.19708017368560257,0.24499569722535613
regression,kin8nm,random,Random,budget_25,seed_2,lightgbm,25,0.0003203000014764257,0.006425499999750173,-0.04996010902164083,-0.04996010902164083,0.22099304297365255,0.27319572475683623
regression,kin8nm,random,Random,budget_25,seed_2,mlp,25,0.00029879999965487514,0.11846719999994093,0.3134335121700794,0.3134335121700794,0.17666384209973485,0.22091682843878357
regression,kin8nm,random,Random,budget_50,seed_2,xgboost,50,0.0002482999989297241,0.0635338000010961,0.3477746094578117,0.3477746094578117,0.16864787548449944,0.21532098104448064
regression,kin8nm,random,Random,budget_50,seed_2,lightgbm,50,0.00023680000049353112,0.015883300000496092,0.2712015222958164,0.2712015222958164,0.18234489286693292,0.2276099417010492
regression,kin8nm,random,Random,budget_50,seed_2,mlp,50,0.00023300000066228677,0.20207630000004428,0.2113874785609935,0.2113874785609935,0.18028358193972366,0.23676599795563075
regression,kin8nm,herding,Herding,budget_25,seed_2,xgboost,25,0.013330800000403542,0.052332400000523194,0.1249885924873535,0.1249885924873535,0.2020083615356994,0.24939879833513526
regression,kin8nm,herding,Herding,budget_25,seed_2,lightgbm,25,0.010383099999671686,0.004481399999349378,-0.09103608162384247,-0.09103608162384247,0.2246291665409727,0.2784883652384875
regression,kin8nm,herding,Herding,budget_25,seed_2,mlp,25,0.01144169999861333,0.0969251999995322,0.3034808975488148,0.3034808975488148,0.17110618058981406,0.22251229597579064
regression,kin8nm,herding,Herding,budget_50,seed_2,xgboost,50,0.011939700001676101,0.053065399999468355,0.36783106477546446,0.36783106477546446,0.16830190503142636,0.21198448410196388
regression,kin8nm,herding,Herding,budget_50,seed_2,lightgbm,50,0.012296599999899627,0.015832299999601673,0.33917752145063873,0.33917752145063873,0.1748759927148713,0.2167354255778327
regression,kin8nm,herding,Herding,budget_50,seed_2,mlp,50,0.01169320000008156,0.1512788999989425,0.382741303307529,0.382741303307529,0.15834167583413172,0.20946965040530707
regression,kin8nm,k_center,K-center,budget_25,seed_2,xgboost,25,0.03931180000108725,0.04523990000052436,-0.3491902897530206,-0.3491902897530206,0.24780717590257179,0.30968780406137913
regression,kin8nm,k_center,K-center,budget_25,seed_2,lightgbm,25,0.035287299999254174,0.005717000000004191,-0.0831799684301231,-0.0831799684301231,0.22392220550708367,0.27748391229984537
regression,kin8nm,k_center,K-center,budget_25,seed_2,mlp,25,0.05403370000021823,0.17882170000120823,-0.08961770955333992,-0.08961770955333992,0.22489109325745368,0.27830728571843305
regression,kin8nm,k_center,K-center,budget_50,seed_2,xgboost,50,0.056977500000357395,0.05713569999898027,0.2053672687682785,0.2053672687682785,0.19414011948063525,0.23766800683930497
regression,kin8nm,k_center,K-center,budget_50,seed_2,lightgbm,50,0.05720169999949576,0.014702299999044044,0.18838270453550954,0.18838270453550954,0.19653545408942877,0.24019454816512367
regression,kin8nm,k_center,K-center,budget_50,seed_2,mlp,50,0.05515689999992901,0.1956518999995751,0.2636836862902403,0.2636836862902403,0.18503469402142006,0.2287808717520537
regression,kin8nm,full_data,Full data,budget_25,seed_2,xgboost,4914,4.549999903247226e-05,0.2510491000011825,0.6058682974373772,0.6058682974373772,0.13375942555972808,0.1673817807057374
regression,kin8nm,full_data,Full data,budget_25,seed_2,lightgbm,4914,2.2399999579647556e-05,0.14208510000025854,0.5962249083638613,0.5962249083638613,0.13480322738436115,0.16941710697985984
regression,kin8nm,full_data,Full data,budget_25,seed_2,mlp,4914,4.059999992023222e-05,14.831388099999458,0.9093575127296001,0.9093575127296001,0.06262593714907948,0.0802700264830422
regression,kin8nm,full_data,Full data,budget_50,seed_2,xgboost,4914,1.860000156739261e-05,0.24255919999995967,0.6058682974373772,0.6058682974373772,0.13375942555972808,0.1673817807057374
regression,kin8nm,full_data,Full data,budget_50,seed_2,lightgbm,4914,2.8200000087963417e-05,0.16608960000121442,0.5962249083638613,0.5962249083638613,0.13480322738436115,0.16941710697985984
regression,kin8nm,full_data,Full data,budget_50,seed_2,mlp,4914,2.9699998776777647e-05,14.660955999999715,0.9093575127296001,0.9093575127296001,0.06262593714907948,0.0802700264830422
regression,house_16H,histdistill,HistDistill,budget_25,seed_2,xgboost,25,0.5176280999985465,0.034556100001282175,0.05385257896474949,0.05385257896474949,24634.586536051433,54201.36267414323
regression,house_16H,histdistill,HistDistill,budget_25,seed_2,lightgbm,25,0.5949489999984507,0.005696199999874807,-0.11287607485282147,-0.11287607485282147,29387.728700000003,58783.3325114662
regression,house_16H,histdistill,HistDistill,budget_25,seed_2,mlp,25,0.5626921000002767,0.10766069999954198,-0.7053583110383126,-0.7053583110383126,36743.544733072915,72767.69549645462
regression,house_16H,histdistill,HistDistill,budget_50,seed_2,xgboost,50,0.5877197999998316,0.07594160000007832,0.2671938472230819,0.2671938472230819,26137.7253129069,47700.766071262995
regression,house_16H,histdistill,HistDistill,budget_50,seed_2,lightgbm,50,0.5834613000006357,0.011220100001082756,0.18910799031528747,0.18910799031528747,28802.39207633622,50177.88025903808
regression,house_16H,histdistill,HistDistill,budget_50,seed_2,mlp,50,0.6236116999989463,0.2164322999997239,-1.0801692376086423,-1.0801692376086423,35740.09742675781,80367.44007579141
regression,house_16H,random,Random,budget_25,seed_2,xgboost,25,0.0002843000002030749,0.048783099999127444,0.1639547364509557,0.1639547364509557,25470.485786539713,50950.17683808835
regression,house_16H,random,Random,budget_25,seed_2,lightgbm,25,0.0003422999998292653,0.004889499999990221,-0.019338991885553103,-0.019338991885553103,31011.36936666667,56258.75524012241
regression,house_16H,random,Random,budget_25,seed_2,mlp,25,0.0002550999997765757,0.08915280000110215,0.0636019501028059,0.0636019501028059,29780.340501302082,53921.38646793343
regression,house_16H,random,Random,budget_50,seed_2,xgboost,50,0.00024699999994481914,0.0614819999991596,0.22269680138681414,0.22269680138681414,26376.81571044922,49127.65422709388
regression,house_16H,random,Random,budget_50,seed_2,lightgbm,50,0.000283800000033807,0.013448400000925176,0.1716301911705641,0.1716301911705641,29501.89095181573,50715.7592188436
regression,house_16H,random,Random,budget_50,seed_2,mlp,50,0.0002227000004495494,0.23455339999964053,0.061496617298649414,0.061496617298649414,32495.181078287762,53981.968998194156
regression,house_16H,herding,Herding,budget_25,seed_2,xgboost,25,0.016040399999837973,0.05494350000117265,0.0646718641961469,0.0646718641961469,26205.339970296223,53890.57278777494
