task,dataset,method,method_label,budget,seed,learner,train_rows,select_seconds,train_seconds,primary_metric,accuracy,macro_f1,macro_auroc
multiclass,vehicle,k_center,K-center,budget_50,seed_1,xgboost,200,0.12017589999959455,0.1872839000006934,0.8857995736901987,0.6705882352941176,0.6695967434579053,0.8857995736901987
multiclass,vehicle,k_center,K-center,budget_50,seed_1,lightgbm,200,0.13741330000084417,0.9706475000002683,0.8775652385808635,0.7,0.6998468519106853,0.8775652385808635
multiclass,vehicle,k_center,K-center,budget_50,seed_1,mlp,200,0.11856500000067172,0.5494823000008182,0.9139936495795872,0.7058823529411765,0.7011543147525278,0.9139936495795872
multiclass,vehicle,full_data,Full data,budget_25,seed_1,xgboost,507,1.990000055229757e-05,0.2548302000013791,0.9329168097527474,0.7823529411764706,0.7799639141468228,0.9329168097527474
multiclass,vehicle,full_data,Full data,budget_25,seed_1,lightgbm,507,1.4700000974698924e-05,1.6632257000001118,0.9341371258949385,0.788235294117647,0.7878524638133242,0.9341371258949385
multiclass,vehicle,full_data,Full data,budget_25,seed_1,mlp,507,1.4500001270789653e-05,1.4422848000012891,0.9488986274142525,0.8117647058823529,0.8030434049889077,0.9488986274142525
multiclass,vehicle,full_data,Full data,budget_50,seed_1,xgboost,507,1.5699999494245276e-05,0.27406189999965136,0.9329168097527474,0.7823529411764706,0.7799639141468228,0.9329168097527474
multiclass,vehicle,full_data,Full data,budget_50,seed_1,lightgbm,507,1.9299999621580355e-05,1.1590792000006331,0.9341371258949385,0.788235294117647,0.7878524638133242,0.9341371258949385
multiclass,vehicle,full_data,Full data,budget_50,seed_1,mlp,507,1.880000127130188e-05,1.2741937999999209,0.9488986274142525,0.8117647058823529,0.8030434049889077,0.9488986274142525
multiclass,balance_scale,histdistill,HistDistill,budget_25,seed_2,xgboost,75,0.05433580000135407,0.041468900000836584,0.8536780758612577,0.744,0.6427171744244915,0.8536780758612577
multiclass,balance_scale,histdistill,HistDistill,budget_25,seed_2,lightgbm,75,0.05997440000101051,0.2522138999993331,0.8035227164077651,0.68,0.5651874785001719,0.8035227164077651
multiclass,balance_scale,histdistill,HistDistill,budget_25,seed_2,mlp,75,0.06104269999923417,0.34940390000156185,0.9586204226260482,0.8,0.7261904761904762,0.9586204226260482
multiclass,balance_scale,histdistill,HistDistill,budget_50,seed_2,xgboost,129,0.06795720000081928,0.05762669999967329,0.8413855062826395,0.744,0.597027989274216,0.8413855062826395
multiclass,balance_scale,histdistill,HistDistill,budget_50,seed_2,lightgbm,129,0.07692140000108338,0.4364413000002969,0.8816485942448425,0.728,0.6013241487247604,0.8816485942448425
multiclass,balance_scale,histdistill,HistDistill,budget_50,seed_2,mlp,129,0.07904020000023593,0.41956560000107856,0.9776201944158306,0.872,0.7937545388525781,0.9776201944158306
multiclass,balance_scale,random,Random,budget_25,seed_2,xgboost,75,0.00027740000041376334,0.054118000000016764,0.8216599269331648,0.664,0.5822110141576288,0.8216599269331648
multiclass,balance_scale,random,Random,budget_25,seed_2,lightgbm,75,0.0003090999998676125,0.34915689999979804,0.7955085563513392,0.64,0.537074802186149,0.7955085563513392
multiclass,balance_scale,random,Random,budget_25,seed_2,mlp,75,0.0002690999990591081,0.34394650000103866,0.9541796382279571,0.8,0.7181837030893634,0.9541796382279571
multiclass,balance_scale,random,Random,budget_50,seed_2,xgboost,129,0.00029119999999238644,0.06687009999950533,0.8290374276688035,0.696,0.53909741623513,0.8290374276688035
multiclass,balance_scale,random,Random,budget_50,seed_2,lightgbm,129,0.0003326999994897051,0.5799093999994511,0.8636807290638678,0.688,0.5373937989628158,0.8636807290638678
multiclass,balance_scale,random,Random,budget_50,seed_2,mlp,129,0.00031969999872671906,0.44211340000038035,0.9666486374667663,0.864,0.7854241869818194,0.9666486374667663
multiclass,balance_scale,herding,Herding,budget_25,seed_2,xgboost,75,0.004227599998557707,0.056442799999786075,0.8114433143547136,0.472,0.46515696341100093,0.8114433143547136
multiclass,balance_scale,herding,Herding,budget_25,seed_2,lightgbm,75,0.0044369999995979015,0.4837595999997575,0.8091572161333963,0.52,0.4980532576038194,0.8091572161333963
multiclass,balance_scale,herding,Herding,budget_25,seed_2,mlp,75,0.004993399999875692,0.3799323999992339,0.9281151915917033,0.696,0.6495057408897288,0.9281151915917033
multiclass,balance_scale,herding,Herding,budget_50,seed_2,xgboost,129,0.007024399999863817,0.06976799999938521,0.8282294949132184,0.616,0.5486537478872685,0.8282294949132184
multiclass,balance_scale,herding,Herding,budget_50,seed_2,lightgbm,129,0.006966499999180087,0.5837594000004174,0.8487299927043086,0.72,0.609371492704826,0.8487299927043086
multiclass,balance_scale,herding,Herding,budget_50,seed_2,mlp,129,0.005486899999596062,0.40906920000088576,0.9644731728216572,0.776,0.7127177928148803,0.9644731728216572
multiclass,balance_scale,k_center,K-center,budget_25,seed_2,xgboost,75,0.051199599998653866,0.06278039999961038,0.8177110161090919,0.656,0.5787980732161625,0.8177110161090919
multiclass,balance_scale,k_center,K-center,budget_25,seed_2,lightgbm,75,0.05006789999970351,0.3332786999999371,0.7557939870845195,0.664,0.5256077331871118,0.7557939870845195
multiclass,balance_scale,k_center,K-center,budget_25,seed_2,mlp,75,0.04722650000076101,0.35966650000045775,0.9790677419018877,0.896,0.8241287158718351,0.9790677419018877
multiclass,balance_scale,k_center,K-center,budget_50,seed_2,xgboost,129,0.09059609999894747,0.07560729999931937,0.8386243136768415,0.76,0.6239265814487054,0.8386243136768415
multiclass,balance_scale,k_center,K-center,budget_50,seed_2,lightgbm,129,0.0898440999990271,0.4607223000002705,0.8409753895752091,0.776,0.6362352421935341,0.8409753895752091
multiclass,balance_scale,k_center,K-center,budget_50,seed_2,mlp,129,0.08702030000131344,0.4444880999999441,0.9896293317075423,0.928,0.862022737022737,0.9896293317075423
multiclass,balance_scale,full_data,Full data,budget_25,seed_2,xgboost,375,1.7899999875226058e-05,0.09252870000091207,0.8554928759916516,0.8,0.5626453971419076,0.8554928759916516
multiclass,balance_scale,full_data,Full data,budget_25,seed_2,lightgbm,375,1.2999998943996616e-05,0.975511099999494,0.886340587850338,0.808,0.5757309941520468,0.886340587850338
multiclass,balance_scale,full_data,Full data,budget_25,seed_2,mlp,375,1.2999998943996616e-05,0.9154861999995774,0.9949973643863649,0.952,0.9052183565457902,0.9949973643863649
multiclass,balance_scale,full_data,Full data,budget_50,seed_2,xgboost,375,1.570000131323468e-05,0.0814327999996749,0.8554928759916516,0.8,0.5626453971419076,0.8554928759916516
multiclass,balance_scale,full_data,Full data,budget_50,seed_2,lightgbm,375,1.9799999790848233e-05,0.9798547000009421,0.886340587850338,0.808,0.5757309941520468,0.886340587850338
multiclass,balance_scale,full_data,Full data,budget_50,seed_2,mlp,375,1.9799999790848233e-05,0.9385876999986067,0.9949973643863649,0.952,0.9052183565457902,0.9949973643863649
multiclass,cmc,histdistill,HistDistill,budget_25,seed_2,xgboost,75,0.18357579999974405,0.06864259999929345,0.653535728511242,0.4847457627118644,0.47933193442175476,0.653535728511242
multiclass,cmc,histdistill,HistDistill,budget_25,seed_2,lightgbm,75,0.1794341999993776,0.3473876999996719,0.6714958000851011,0.49830508474576274,0.4913113140961242,0.6714958000851011
multiclass,cmc,histdistill,HistDistill,budget_25,seed_2,mlp,75,0.18597760000011476,0.39324649999980466,0.6756453175032188,0.488135593220339,0.48056408804072354,0.6756453175032188
multiclass,cmc,histdistill,HistDistill,budget_50,seed_2,xgboost,150,0.19654529999934311,0.0798371999990195,0.6606310567640258,0.4847457627118644,0.48023146430765506,0.6606310567640258
multiclass,cmc,histdistill,HistDistill,budget_50,seed_2,lightgbm,150,0.17710629999965022,0.5910688999992999,0.6511856542053273,0.46779661016949153,0.4614954128276647,0.6511856542053273
multiclass,cmc,histdistill,HistDistill,budget_50,seed_2,mlp,150,0.17581699999936973,0.43053990000043996,0.6773496399252507,0.49491525423728816,0.4908051449636058,0.6773496399252507
multiclass,cmc,random,Random,budget_25,seed_2,xgboost,75,0.00037369999881775584,0.06686679999984335,0.6552774611647633,0.4915254237288136,0.48500052847878933,0.6552774611647633
multiclass,cmc,random,Random,budget_25,seed_2,lightgbm,75,0.0003040000010514632,0.3208801000000676,0.6614515442699462,0.511864406779661,0.5049148364786815,0.6614515442699462
multiclass,cmc,random,Random,budget_25,seed_2,mlp,75,0.00038329999915731605,0.392105700000684,0.6251224384276597,0.4406779661016949,0.4295347789018675,0.6251224384276597
multiclass,cmc,random,Random,budget_50,seed_2,xgboost,150,0.0003617999991547549,0.07720759999938309,0.6696096096653955,0.48135593220338985,0.47878619848295134,0.6696096096653955
multiclass,cmc,random,Random,budget_50,seed_2,lightgbm,150,0.00031599999965692405,0.6223375999998098,0.6534475798076192,0.4745762711864407,0.46445675160758954,0.6534475798076192
multiclass,cmc,random,Random,budget_50,seed_2,mlp,150,0.0003312999997433508,0.4428192000013951,0.6628171510467501,0.49830508474576274,0.48555450557176183,0.6628171510467501
multiclass,cmc,herding,Herding,budget_25,seed_2,xgboost,75,0.024051000000326894,0.100102300000799,0.6397369501656708,0.4610169491525424,0.4430115198810851,0.6397369501656708
multiclass,cmc,herding,Herding,budget_25,seed_2,lightgbm,75,0.0060236000008444535,0.31608699999924283,0.6477834876616568,0.47796610169491527,0.4667939963734689,0.6477834876616568
multiclass,cmc,herding,Herding,budget_25,seed_2,mlp,75,0.006275300000197603,0.3522065000015573,0.6502312134843281,0.4576271186440678,0.4371412465305458,0.6502312134843281
multiclass,cmc,herding,Herding,budget_50,seed_2,xgboost,150,0.00999220000085188,0.07472950000010314,0.6266265370405787,0.4610169491525424,0.447450813306157,0.6266265370405787
multiclass,cmc,herding,Herding,budget_50,seed_2,lightgbm,150,0.011041200001272955,0.47511060000033467,0.6239303067833913,0.4711864406779661,0.4665262993407316,0.6239303067833913
multiclass,cmc,herding,Herding,budget_50,seed_2,mlp,150,0.009258100000806735,0.4589009999999689,0.6290420085799762,0.44745762711864406,0.43448750080329024,0.6290420085799762
multiclass,cmc,k_center,K-center,budget_25,seed_2,xgboost,75,0.04843739999887475,0.061313599999266444,0.5803122989435366,0.3898305084745763,0.3902562954287092,0.5803122989435366
multiclass,cmc,k_center,K-center,budget_25,seed_2,lightgbm,75,0.04754020000109449,0.2826748999996198,0.5877777044916823,0.36610169491525424,0.3611834498777524,0.5877777044916823
multiclass,cmc,k_center,K-center,budget_25,seed_2,mlp,75,0.042110200000024633,0.3560291000012512,0.6183675567447867,0.4,0.40135967112760146,0.6183675567447867
multiclass,cmc,k_center,K-center,budget_50,seed_2,xgboost,150,0.1127572000004875,0.09086860000024899,0.6352193388132088,0.4101694915254237,0.4099760491513069,0.6352193388132088
multiclass,cmc,k_center,K-center,budget_50,seed_2,lightgbm,150,0.08439379999981611,0.4354242000008526,0.5930669799252167,0.38305084745762713,0.3838629481106934,0.5930669799252167
multiclass,cmc,k_center,K-center,budget_50,seed_2,mlp,150,0.11352919999990263,0.4504587999999785,0.6091548580616885,0.4101694915254237,0.403235348676178,0.6091548580616885
multiclass,cmc,full_data,Full data,budget_25,seed_2,xgboost,883,1.4799999917158857e-05,0.12791980000110925,0.7209937882874651,0.5152542372881356,0.506839692249419,0.7209937882874651
multiclass,cmc,full_data,Full data,budget_25,seed_2,lightgbm,883,1.340000017080456e-05,1.0205968999998731,0.687029321474129,0.4847457627118644,0.4758462353399062,0.687029321474129
multiclass,cmc,full_data,Full data,budget_25,seed_2,mlp,883,1.6699999832781032e-05,2.326394799998525,0.677627493055542,0.5152542372881356,0.5091724745654089,0.677627493055542
multiclass,cmc,full_data,Full data,budget_50,seed_2,xgboost,883,1.2800001059076749e-05,0.1265810999993846,0.7209937882874651,0.5152542372881356,0.506839692249419,0.7209937882874651
multiclass,cmc,full_data,Full data,budget_50,seed_2,lightgbm,883,1.2399999832268804e-05,0.9599044000005961,0.687029321474129,0.4847457627118644,0.4758462353399062,0.687029321474129
multiclass,cmc,full_data,Full data,budget_50,seed_2,mlp,883,1.7700000171316788e-05,2.422579800000676,0.677627493055542,0.5152542372881356,0.5091724745654089,0.677627493055542
multiclass,eucalyptus,histdistill,HistDistill,budget_25,seed_2,xgboost,125,0.3231259999993199,0.15743579999980284,0.9023819959577987,0.668918918918919,0.6628322026232474,0.9023819959577987
multiclass,eucalyptus,histdistill,HistDistill,budget_25,seed_2,lightgbm,125,0.32483660000070813,0.712080799999967,0.868395208620352,0.5675675675675675,0.5581756967683813,0.868395208620352
multiclass,eucalyptus,histdistill,HistDistill,budget_25,seed_2,mlp,125,0.3292413999988639,0.4238973999999871,0.8871870418071779,0.6013513513513513,0.6055424305424306,0.8871870418071779
multiclass,eucalyptus,histdistill,HistDistill,budget_50,seed_2,xgboost,250,0.34129009999924165,0.22243499999967753,0.9120409895854742,0.6756756756756757,0.6709676318455713,0.9120409895854742
multiclass,eucalyptus,histdistill,HistDistill,budget_50,seed_2,lightgbm,250,0.3369548999999097,1.221291599998949,0.8871645213233931,0.6351351351351351,0.626498681369235,0.8871645213233931
multiclass,eucalyptus,histdistill,HistDistill,budget_50,seed_2,mlp,250,0.35074789999998757,0.890794900000401,0.9093359912059686,0.6418918918918919,0.6392692529066422,0.9093359912059686
multiclass,eucalyptus,random,Random,budget_25,seed_2,xgboost,125,0.0003971999994973885,0.15683010000066133,0.8807282602518887,0.6283783783783784,0.623456030109174,0.8807282602518887
multiclass,eucalyptus,random,Random,budget_25,seed_2,lightgbm,125,0.0003798000016104197,0.9183984999999666,0.8815534577200254,0.5878378378378378,0.5893305462761722,0.8815534577200254
multiclass,eucalyptus,random,Random,budget_25,seed_2,mlp,125,0.00035940000088885427,0.46019840000008116,0.8409725753488455,0.5405405405405406,0.5476456876456877,0.8409725753488455
multiclass,eucalyptus,random,Random,budget_50,seed_2,xgboost,250,0.0004336000001785578,0.25830860000132816,0.912812637564006,0.6621621621621622,0.6586687691944865,0.912812637564006
multiclass,eucalyptus,random,Random,budget_50,seed_2,lightgbm,250,0.00044689999958791304,1.7181020000007265,0.9000793706071537,0.6148648648648649,0.6172038396386222,0.9000793706071537
multiclass,eucalyptus,random,Random,budget_50,seed_2,mlp,250,0.00032920000012381934,0.8232837000014115,0.8845684691466479,0.5675675675675675,0.5652498737057474,0.8845684691466479
multiclass,eucalyptus,herding,Herding,budget_25,seed_2,xgboost,125,0.007323300000280142,0.15399800000159303,0.8890820080513165,0.6283783783783784,0.6153890298449086,0.8890820080513165
multiclass,eucalyptus,herding,Herding,budget_25,seed_2,lightgbm,125,0.0074254999999538995,0.9366159000001062,0.8590636471429637,0.5405405405405406,0.5340886243386243,0.8590636471429637
multiclass,eucalyptus,herding,Herding,budget_25,seed_2,mlp,125,0.007709699999395525,0.4846679000002041,0.8705222079578243,0.581081081081081,0.5774693482043981,0.8705222079578243
multiclass,eucalyptus,herding,Herding,budget_50,seed_2,xgboost,250,0.014739099999133032,0.25956999999834807,0.9145389810414212,0.722972972972973,0.7125328736145621,0.9145389810414212
multiclass,eucalyptus,herding,Herding,budget_50,seed_2,lightgbm,250,0.014710199999171891,1.4977076000013767,0.9093005694877387,0.668918918918919,0.6589478613136859,0.9093005694877387
multiclass,eucalyptus,herding,Herding,budget_50,seed_2,mlp,250,0.012180499999885797,0.8096846999997069,0.906473411715319,0.6283783783783784,0.6197362212406649,0.906473411715319
multiclass,eucalyptus,k_center,K-center,budget_25,seed_2,xgboost,125,0.10853049999968789,0.1830898000007437,0.8880637006901019,0.6486486486486487,0.640265644897531,0.8880637006901019
multiclass,eucalyptus,k_center,K-center,budget_25,seed_2,lightgbm,125,0.09732699999949546,0.7480557999988378,0.8752152734066325,0.5743243243243243,0.5628356907321367,0.8752152734066325
multiclass,eucalyptus,k_center,K-center,budget_25,seed_2,mlp,125,0.08990439999979571,0.4336761000013212,0.8813852848179959,0.5945945945945946,0.5808998713108302,0.8813852848179959
multiclass,eucalyptus,k_center,K-center,budget_50,seed_2,xgboost,250,0.1416174999994837,0.20569479999903706,0.8950884879125462,0.6081081081081081,0.6015441123817948,0.8950884879125462
multiclass,eucalyptus,k_center,K-center,budget_50,seed_2,lightgbm,250,0.18787840000004508,1.2907264999994368,0.8675051880494177,0.5608108108108109,0.5481471972538083,0.8675051880494177
multiclass,eucalyptus,k_center,K-center,budget_50,seed_2,mlp,250,0.178168899999946,0.7907880000002478,0.9046874054293731,0.6418918918918919,0.6342366189100657,0.9046874054293731
multiclass,eucalyptus,full_data,Full data,budget_25,seed_2,xgboost,441,1.5199999324977398e-05,0.28075709999939136,0.9222625440837797,0.7364864864864865,0.6985714644372474,0.9222625440837797
multiclass,eucalyptus,full_data,Full data,budget_25,seed_2,lightgbm,441,1.650000012887176e-05,1.7227665999998862,0.9180690552368954,0.7162162162162162,0.6893974973954415,0.9180690552368954
multiclass,eucalyptus,full_data,Full data,budget_25,seed_2,mlp,441,1.3199998647905886e-05,1.2602255000001605,0.9164276368391071,0.7162162162162162,0.7070351438447022,0.9164276368391071
multiclass,eucalyptus,full_data,Full data,budget_50,seed_2,xgboost,441,1.5800000255694613e-05,0.27329570000074455,0.9222625440837797,0.7364864864864865,0.6985714644372474,0.9222625440837797
multiclass,eucalyptus,full_data,Full data,budget_50,seed_2,lightgbm,441,1.809999957913533e-05,1.448044700000537,0.9180690552368954,0.7162162162162162,0.6893974973954415,0.9180690552368954
multiclass,eucalyptus,full_data,Full data,budget_50,seed_2,mlp,441,1.650000012887176e-05,1.3033508000007714,0.9164276368391071,0.7162162162162162,0.7070351438447022,0.9164276368391071
multiclass,letter,histdistill,HistDistill,budget_25,seed_2,xgboost,650,11.530525699999998,0.7711665000006178,0.9854585089516807,0.7729166666666667,0.7728320127272634,0.9854585089516807
multiclass,letter,histdistill,HistDistill,budget_25,seed_2,lightgbm,650,11.665824499999871,6.25273290000041,0.9852824503780658,0.7833333333333333,0.7824490836740836,0.9852824503780658
multiclass,letter,histdistill,HistDistill,budget_25,seed_2,mlp,650,11.521092800001497,2.462371699999494,0.9864001272128677,0.79375,0.7921655318628189,0.9864001272128677
multiclass,letter,histdistill,HistDistill,budget_50,seed_2,xgboost,1300,16.78026619999946,1.3438608999986172,0.9918081416149239,0.8370833333333333,0.8363651616025124,0.9918081416149239
multiclass,letter,histdistill,HistDistill,budget_50,seed_2,lightgbm,1300,17.020987300000343,12.789073100000678,0.9926487580886236,0.8458333333333333,0.845235010628154,0.9926487580886236
multiclass,letter,histdistill,HistDistill,budget_50,seed_2,mlp,1300,17.067867199999455,3.5451587999996264,0.9937875985769901,0.8541666666666666,0.8531169096944347,0.9937875985769901
multiclass,letter,random,Random,budget_25,seed_2,xgboost,650,0.0019160000010742806,0.8920630000011442,0.9749700326226243,0.7329166666666667,0.7322125636475009,0.9749700326226243
multiclass,letter,random,Random,budget_25,seed_2,lightgbm,650,0.001262400000996422,7.204530799999702,0.9742267823769741,0.7316666666666667,0.7304509595348881,0.9742267823769741
multiclass,letter,random,Random,budget_25,seed_2,mlp,650,0.0016333999992639292,2.5202651000017795,0.9780639699565039,0.77125,0.7696475611799222,0.9780639699565039
multiclass,letter,random,Random,budget_50,seed_2,xgboost,1300,0.001811299998735194,1.2746764000003168,0.9866436320545838,0.8095833333333333,0.8109648268062657,0.9866436320545838
multiclass,letter,random,Random,budget_50,seed_2,lightgbm,1300,0.001404799999363604,12.00895280000077,0.9868046642113701,0.8141666666666667,0.815178249910564,0.9868046642113701
multiclass,letter,random,Random,budget_50,seed_2,mlp,1300,0.0015559999992547091,3.548864999998841,0.9902203530079656,0.8366666666666667,0.8364660027983704,0.9902203530079656
multiclass,letter,herding,Herding,budget_25,seed_2,xgboost,650,0.05048470000110683,0.8253034999997908,0.971812736204317,0.73,0.7298235048341735,0.971812736204317
multiclass,letter,herding,Herding,budget_25,seed_2,lightgbm,650,0.04856090000066615,8.295408500000121,0.9706405776684424,0.7308333333333333,0.7328203962494021,0.9706405776684424
multiclass,letter,herding,Herding,budget_25,seed_2,mlp,650,0.04671580000103859,1.9386858000016218,0.9673596312779176,0.6841666666666667,0.6837520899944978,0.9673596312779176
multiclass,letter,herding,Herding,budget_50,seed_2,xgboost,1300,0.08698440000080154,1.2866319000004296,0.9839508218969498,0.785,0.7844523192495466,0.9839508218969498
multiclass,letter,herding,Herding,budget_50,seed_2,lightgbm,1300,0.07464299999992363,12.279050799999823,0.9839629373638772,0.7908333333333334,0.789817973319906,0.9839629373638772
multiclass,letter,herding,Herding,budget_50,seed_2,mlp,1300,0.0861789000009594,3.644269300000815,0.9836798506585733,0.7804166666666666,0.7789558193914592,0.9836798506585733
multiclass,letter,k_center,K-center,budget_25,seed_2,xgboost,650,0.4981631999999081,0.9519041999992623,0.9871611750410358,0.7866666666666666,0.7805239957107573,0.9871611750410358
multiclass,letter,k_center,K-center,budget_25,seed_2,lightgbm,650,0.5066406000005372,10.849199999998746,0.9871948990121487,0.7816666666666666,0.7760660376121872,0.9871948990121487
multiclass,letter,k_center,K-center,budget_25,seed_2,mlp,650,0.47323619999951916,1.9818649999997433,0.9922069613988013,0.815,0.8119699024573461,0.9922069613988013
multiclass,letter,k_center,K-center,budget_50,seed_2,xgboost,1300,0.9034053000013955,1.330373699998745,0.9944464995240145,0.8558333333333333,0.855234545410969,0.9944464995240145
multiclass,letter,k_center,K-center,budget_50,seed_2,lightgbm,1300,0.9485977999993338,13.434750399999757,0.9960409370931436,0.87125,0.8708530700137396,0.9960409370931436
multiclass,letter,k_center,K-center,budget_50,seed_2,mlp,1300,0.9116950000006909,3.7036263000009058,0.9973834311361137,0.9016666666666666,0.9010486182284473,0.9973834311361137
multiclass,letter,full_data,Full data,budget_25,seed_2,xgboost,7200,2.9200000426499173e-05,5.091297700000723,0.9970983640966071,0.8966666666666666,0.8963308185759764,0.9970983640966071
multiclass,letter,full_data,Full data,budget_25,seed_2,lightgbm,7200,2.5100000129896216e-05,14.235876700000517,0.9988384019794369,0.93375,0.9333195210800115,0.9988384019794369
multiclass,letter,full_data,Full data,budget_25,seed_2,mlp,7200,2.3399999918183312e-05,19.160801100000754,0.9992237684022942,0.9466666666666667,0.946134743896405,0.9992237684022942
multiclass,letter,full_data,Full data,budget_50,seed_2,xgboost,7200,5.050000072515104e-05,5.185084499998993,0.9970983640966071,0.8966666666666666,0.8963308185759764,0.9970983640966071
multiclass,letter,full_data,Full data,budget_50,seed_2,lightgbm,7200,3.5000000934815034e-05,11.716938100000334,0.9988384019794369,0.93375,0.9333195210800115,0.9988384019794369
multiclass,letter,full_data,Full data,budget_50,seed_2,mlp,7200,2.7800000680144876e-05,19.512400499999785,0.9992237684022942,0.9466666666666667,0.946134743896405,0.9992237684022942
multiclass,mfeat_fourier,histdistill,HistDistill,budget_25,seed_2,xgboost,250,6.893971999999849,2.413639800000965,0.9626111111111111,0.74,0.7389189454061454,0.9626111111111111
multiclass,mfeat_fourier,histdistill,HistDistill,budget_25,seed_2,lightgbm,250,6.194240200000422,1.4903878000004624,0.9611666666666666,0.74,0.7372979376886776,0.9611666666666666
multiclass,mfeat_fourier,histdistill,HistDistill,budget_25,seed_2,mlp,250,5.774605099999462,0.6105867000005674,0.9560972222222223,0.73,0.7275803955399971,0.9560972222222223
multiclass,mfeat_fourier,histdistill,HistDistill,budget_50,seed_2,xgboost,500,5.6138205000006565,4.485171899999841,0.9738541666666667,0.77,0.7658852915155434,0.9738541666666667
multiclass,mfeat_fourier,histdistill,HistDistill,budget_50,seed_2,lightgbm,500,5.978263999999399,3.19952209999974,0.9725486111111111,0.7775,0.7746358849419778,0.9725486111111111
multiclass,mfeat_fourier,histdistill,HistDistill,budget_50,seed_2,mlp,500,6.216589800000293,1.1464698999989196,0.9664722222222221,0.7625,0.7570226287497686,0.9664722222222221
multiclass,mfeat_fourier,random,Random,budget_25,seed_2,xgboost,250,0.00044020000132150017,2.432625800000096,0.9603888888888891,0.7475,0.7429849893299693,0.9603888888888891
multiclass,mfeat_fourier,random,Random,budget_25,seed_2,lightgbm,250,0.0005079999991721706,1.5539174000005005,0.9580416666666665,0.7375,0.73544654133338,0.9580416666666665
multiclass,mfeat_fourier,random,Random,budget_25,seed_2,mlp,250,0.0005856999996467493,0.7831064000001788,0.9385208333333335,0.68,0.6838954656573789,0.9385208333333335
multiclass,mfeat_fourier,random,Random,budget_50,seed_2,xgboost,500,0.0006948999998712679,4.710720800001582,0.9722013888888889,0.7825,0.7823248552150158,0.9722013888888889
multiclass,mfeat_fourier,random,Random,budget_50,seed_2,lightgbm,500,0.0007381000013992889,3.130540399999518,0.9708958333333333,0.795,0.7937210913778749,0.9708958333333333
multiclass,mfeat_fourier,random,Random,budget_50,seed_2,mlp,500,0.0005906999995204387,1.265635600000678,0.9532222222222224,0.7575,0.7550320600288322,0.9532222222222224
multiclass,mfeat_fourier,herding,Herding,budget_25,seed_2,xgboost,250,0.022696699999869452,3.2404262000000017,0.9634930555555556,0.7675,0.7677369638076736,0.9634930555555556
multiclass,mfeat_fourier,herding,Herding,budget_25,seed_2,lightgbm,250,0.019604099999924074,1.871302999999898,0.9601666666666666,0.745,0.7464203451174738,0.9601666666666666
multiclass,mfeat_fourier,herding,Herding,budget_25,seed_2,mlp,250,0.020816400001422153,0.7155617000007624,0.9609583333333334,0.755,0.7548456893542586,0.9609583333333334
multiclass,mfeat_fourier,herding,Herding,budget_50,seed_2,xgboost,500,0.03209930000048189,4.428077200000189,0.9689652777777777,0.7725,0.7685951741417945,0.9689652777777777
multiclass,mfeat_fourier,herding,Herding,budget_50,seed_2,lightgbm,500,0.03550630000063393,2.7506061999993108,0.9696041666666666,0.775,0.7706268674361028,0.9696041666666666
multiclass,mfeat_fourier,herding,Herding,budget_50,seed_2,mlp,500,0.03288269999939075,1.1468144000009488,0.9654513888888889,0.7825,0.781381357019584,0.9654513888888889
multiclass,mfeat_fourier,k_center,K-center,budget_25,seed_2,xgboost,250,0.1562363999983063,3.3805419000000256,0.9643333333333335,0.745,0.7445868464690542,0.9643333333333335
multiclass,mfeat_fourier,k_center,K-center,budget_25,seed_2,lightgbm,250,0.16843400000107067,1.9302431999985856,0.9589097222222221,0.7275,0.7254512718178207,0.9589097222222221
multiclass,mfeat_fourier,k_center,K-center,budget_25,seed_2,mlp,250,0.1544876000007207,0.7329621000008046,0.9553402777777779,0.745,0.7424463148435629,0.9553402777777779
multiclass,mfeat_fourier,k_center,K-center,budget_50,seed_2,xgboost,500,0.35577090000151657,5.036387800000739,0.9730972222222223,0.7775,0.7755540462522565,0.9730972222222223
multiclass,mfeat_fourier,k_center,K-center,budget_50,seed_2,lightgbm,500,0.29232110000157263,2.8981232999994972,0.968798611111111,0.7475,0.7445487953084184,0.968798611111111
multiclass,mfeat_fourier,k_center,K-center,budget_50,seed_2,mlp,500,0.35475030000088736,1.2924039999998058,0.9652291666666667,0.765,0.7630968969302302,0.9652291666666667
multiclass,mfeat_fourier,full_data,Full data,budget_25,seed_2,xgboost,1200,2.3599999622092582e-05,6.33430589999989,0.9784444444444444,0.8025,0.8025709751466973,0.9784444444444444
multiclass,mfeat_fourier,full_data,Full data,budget_25,seed_2,lightgbm,1200,1.6799998775240965e-05,4.291295499999251,0.9810416666666667,0.8175,0.8173189000392744,0.9810416666666667
multiclass,mfeat_fourier,full_data,Full data,budget_25,seed_2,mlp,1200,1.82999992830446e-05,2.179721200000131,0.9720416666666667,0.7875,0.7858706485500528,0.9720416666666667
multiclass,mfeat_fourier,full_data,Full data,budget_50,seed_2,xgboost,1200,1.6899999536690302e-05,5.870150999999169,0.9784444444444444,0.8025,0.8025709751466973,0.9784444444444444
multiclass,mfeat_fourier,full_data,Full data,budget_50,seed_2,lightgbm,1200,1.9099999917671084e-05,4.078090400000292,0.9810416666666667,0.8175,0.8173189000392744,0.9810416666666667
