dataset,seed,state,depth,margin,best_gain,num_candidates
adult,seed_1,probe_d1,1,19.157821314061323,62.5987429330076,100
adult,seed_1,probe_d2,2,1.8691184152758638,23.238821894178102,98
adult,seed_1,probe_d0,0,5.265540350360226,233.16875169257122,98
adult,seed_1,probe_d1,1,6.885570126570201,113.25752728288813,100
adult,seed_1,probe_d2,2,18.598317422016294,106.98990248482916,98
adult,seed_1,probe_d2,2,1.1072677455622966,1.452144012127519,102
adult,seed_1,probe_d1,1,35.615974071568104,100.79460179849278,98
adult,seed_2,root,0,190.2839959802684,982.5294792834034,100
adult,seed_2,probe_d0,0,190.2839959802684,982.5294792834034,99
adult,seed_2,probe_d1,1,199.86838571230544,629.3510569596928,97
adult,seed_2,probe_d2,2,171.80268882214148,490.5876565656847,99
adult,seed_2,probe_d2,2,26.26827656573323,119.33734349205469,98
adult,seed_2,probe_d1,1,140.03830703864176,265.9300659786039,99
adult,seed_2,probe_d2,2,121.00505932759796,214.05273233313898,95
adult,seed_2,probe_d0,0,132.0730586031607,818.0491140508558,95
adult,seed_2,probe_d1,1,161.14381228386668,508.1786229151378,100
adult,seed_2,probe_d2,2,153.0832970799059,447.06920037301387,99
adult,seed_2,probe_d1,1,115.67098653579393,234.33116189354396,100
adult,seed_2,probe_d2,2,102.4577639381605,191.38764359311725,101
adult,seed_2,probe_d0,0,38.0860104598529,440.28491275988665,98
adult,seed_2,probe_d1,1,34.419875830562944,243.44934787988538,100
adult,seed_2,probe_d2,2,67.85920073456154,228.5222880742821,103
adult,seed_2,probe_d2,2,0.0,0.0,93
adult,seed_2,probe_d1,1,61.03401012626475,150.39410141393813,102
adult,seed_2,probe_d2,2,54.13142037342814,119.38430656673182,99
adult,seed_2,probe_d2,2,0.0,1.3467387052673345,101
