dataset,method,method_label,budget,seed,checkpoint,rho_max,rho_mean,rho_p90,rows
adult,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.5385606288909912,0.32058356285095213,0.4268440008163452,50
adult,histdistill_importance,ImportanceSample,budget_25,seed_2,5,1.1798282265663147,0.33241469889879227,0.6431724965572357,50
adult,histdistill_importance,ImportanceSample,budget_25,seed_2,10,1.8149025440216064,0.46226773619651795,0.9125505570322279,50
adult,histdistill_importance,ImportanceSample,budget_25,seed_2,25,2.6954590678215027,0.6829139988124371,1.2400391221046452,50
adult,histdistill_importance,ImportanceSample,budget_25,seed_2,50,3.1935648918151855,0.8792015793919563,1.5288339972496032,50
adult,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.6107197999954224,0.3613016039133072,0.4690026044845581,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.9612822532653809,0.31596856012940405,0.623258197307587,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_0,10,0.9306073188781738,0.3259711688011885,0.765868017077446,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_0,25,1.391669474542141,0.4363344809412956,0.9195432543754585,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_0,50,1.5958525091409683,0.577495347885415,1.1772392094135284,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.28115200996398926,0.07230494439601898,0.16795808672904972,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.7264723181724548,0.22393166705965994,0.48183770477771765,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_1,10,1.074580729007721,0.32915410988032817,0.6786394841969015,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.8432084619998932,0.5221314468048512,0.9147795960307133,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_1,50,2.7838046550750732,0.6901688231527805,1.4031952202320104,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.4386698007583618,0.277892170548439,0.3446393609046936,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_2,5,0.9130401909351349,0.2714833329617977,0.5550469189882279,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_2,10,1.3675896525382996,0.35422288842499255,0.7986173152923587,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.7687581032514572,0.5516746966354549,1.3337750971317293,100
adult,histdistill_importance,ImportanceSample,budget_50,seed_2,50,2.5634483098983765,0.7253189209289849,1.596126747131349,100
adult,random,Random,budget_25,seed_0,1,1.3150592371821404,1.1131623061746359,1.2297259010374546,50
adult,random,Random,budget_25,seed_0,5,1.888715386390686,1.002743955589831,1.445507455058396,50
adult,random,Random,budget_25,seed_0,10,2.043394148349762,0.9261839121952653,1.701745417714119,50
adult,random,Random,budget_25,seed_0,25,2.1095879822969437,0.8724707007408142,1.582645732164383,50
adult,random,Random,budget_25,seed_0,50,3.184623658657074,0.9919089219719172,1.6082723673433066,50
adult,random,Random,budget_25,seed_1,1,1.2756339441984892,1.1318296770006417,1.25566002484411,50
adult,random,Random,budget_25,seed_1,5,1.6235364228487015,1.0726801647245885,1.4308735370635988,50
adult,random,Random,budget_25,seed_1,10,1.8578841388225555,0.9837923612073064,1.4988353133201602,50
adult,random,Random,budget_25,seed_1,25,2.58561247587204,1.0466921769827604,1.8880329787731172,50
adult,random,Random,budget_25,seed_1,50,3.090990662574768,1.2394933534413577,2.1974509000778197,50
adult,random,Random,budget_25,seed_2,1,1.3767151907086372,1.1558289341628551,1.2649985626339912,50
adult,random,Random,budget_25,seed_2,5,1.6893239915370941,1.0985180471837521,1.4959465265274048,50
adult,random,Random,budget_25,seed_2,10,2.2668049931526184,1.0872234652936459,1.7091485261917114,50
adult,random,Random,budget_25,seed_2,25,2.99699866771698,1.1272549005970358,2.0503894686698914,50
adult,random,Random,budget_25,seed_2,50,3.880203366279602,1.1859202273003757,2.3426699042320256,50
adult,random,Random,budget_50,seed_0,1,1.3017259016633034,1.1209159810841083,1.2273535206913948,100
adult,random,Random,budget_50,seed_0,5,1.6261051222682,1.0170199214294553,1.3396076127886773,100
adult,random,Random,budget_50,seed_0,10,1.8737036548554897,0.96424984972924,1.4141488909721383,100
adult,random,Random,budget_50,seed_0,25,2.2750165462493896,1.0007822375558317,1.697493064403534,100
adult,random,Random,budget_50,seed_0,50,2.990981698036194,1.0776229413039982,1.8928328394889835,100
adult,random,Random,budget_50,seed_1,1,1.3666484355926514,1.125585055053234,1.2542591094970703,100
adult,random,Random,budget_50,seed_1,5,1.7062158286571503,1.0257115803286434,1.3966533720493317,100
adult,random,Random,budget_50,seed_1,10,1.9464770257472992,0.9515555059164762,1.3700430750846864,100
adult,random,Random,budget_50,seed_1,25,2.0406956672668457,0.9365725107677281,1.5322205342352393,100
adult,random,Random,budget_50,seed_1,50,2.7728809118270874,1.036917650513351,1.9743120670318604,100
adult,random,Random,budget_50,seed_2,1,1.315762810409069,1.1559086847119033,1.2588209584355354,100
adult,random,Random,budget_50,seed_2,5,1.680212527513504,1.0908970091678203,1.5290319714695215,100
adult,random,Random,budget_50,seed_2,10,2.190888822078705,1.0660027236863971,1.6966267213225366,100
adult,random,Random,budget_50,seed_2,25,2.58706134557724,1.1495833859499545,2.158217382431031,100
adult,random,Random,budget_50,seed_2,50,3.3639549911022186,1.2509175154101104,2.637226885557175,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,0.24535366892814636,0.08710498187690974,0.22960250061005355,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,0.7626534402370453,0.20906721241772175,0.38237842619419105,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,0.890587717294693,0.3684798738360405,0.7025636851787568,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,1.9245855808258057,0.7587880772352219,1.0907272398471832,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,2.891428589820862,1.567655690908432,2.496569460630417,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,0.23088086396455765,0.06743539411574602,0.11667861044406892,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,0.8065239787101746,0.27181770347058776,0.5226438648998739,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,1.1719228252768517,0.4442373341321945,0.7141354858875276,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,2.265822410583496,0.7676868644356728,1.207199263572693,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,2.687719941139221,1.4870475870370865,2.163484573364258,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,0.3187040388584137,0.07711643904447556,0.12262716144323349,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,0.7684862911701202,0.18946726828813554,0.3106725290417672,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,1.1988607794046402,0.3534233785420656,0.5890807569026949,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,2.010257601737976,0.7364736843109131,1.0645380377769478,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,3.6743756495416164,1.6098204635828735,2.176194739341736,50
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.2374616153538227,0.07164734844118356,0.16525181010365486,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,0.6919409036636353,0.15602343808859587,0.4133529111742978,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,0.9869378358125687,0.241929278280586,0.6054788466542962,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,1.4813267476856709,0.46592148809693756,0.9879117786884309,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,2.6881729662418365,1.1044898683205246,1.8022038936614995,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.29919254779815674,0.07263917043805122,0.14478767663240433,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,0.6474831104278564,0.1572572036832571,0.3362688809633257,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.0663027875125408,0.25538114238530396,0.5076139777898792,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,1.7192739844322205,0.4947043138742447,1.0427788496017456,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,2.653706729412079,1.0164956164360046,1.5004529714584354,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,0.19923990592360497,0.05832068232819438,0.1147184669971466,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,0.5856575965881348,0.12674577813595533,0.3004146218299866,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,0.9652599096298218,0.20816992342472077,0.43734812736511264,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,1.792737901210785,0.4789244140684605,1.0269613981246954,100
agaricus_lepiota,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,2.981746792793274,1.1349814580753446,1.6132478952407845,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.21033421158790588,0.11752901777625084,0.21033421158790588,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,0.7868841290473938,0.28929031670093536,0.7868841290473938,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,1.2598555088043213,0.4117127686738968,1.2598555088043213,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,2.182424582540989,0.7608118679374456,2.1108436776325106,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,2.5953145921230316,1.2868565529584886,2.3790717095136644,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.09372542798519135,0.022615088522434233,0.028995054215192897,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,0.4345039427280426,0.16884547352790832,0.3692893385887146,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,1.4145738184452057,0.5468694235384465,1.0589730218052864,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,2.6327743530273438,1.2718093076348305,2.5987372398376465,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,3.153733104467392,1.1216394013166429,2.1421507149934786,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.0219455286860466,0.01793662682175636,0.0219455286860466,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,0.09745323657989502,0.0665638267993927,0.09745323657989502,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,0.1788386106491089,0.12996994853019714,0.1788386106491089,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,0.4264352321624756,0.31605100631713867,0.4264352321624756,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,1.4655132293701172,0.9281554365158081,1.4025731086730957,50
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.2855483219027519,0.05575265318155289,0.2855483219027519,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,0.8831430971622467,0.18456646621227266,0.8831430971622467,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.3907766342163086,0.2749022236466408,1.318029373884201,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,2.4291282072663307,0.6447578812763095,2.3495938684791327,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,3.2013607919216156,1.4062678942084312,2.9757848978042603,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.10888398438692093,0.009340139850974084,0.00664423406124115,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,0.49383172392845154,0.19384447872638702,0.49383172392845154,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.5148551762104034,0.6123186159878969,1.5148551762104034,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,2.8492612838745117,1.3017346684634685,2.8492612838745117,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,3.819035142660141,1.5737789103388786,2.756732165813446,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.43939313292503357,0.43440056934952737,0.43939313292503357,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.3843095004558563,0.3405586861073971,0.3843095004558563,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,0.3790050148963928,0.3009082293510437,0.3790050148963928,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,0.7020460367202759,0.5311854147911071,0.7020460367202759,100
agaricus_lepiota,histdistill_greedy,Pure greedy selector,budget_50,seed_2,50,1.8121962547302246,1.1978895378112793,1.8121962547302246,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_0,1,0.4182577505707741,0.09005678981542588,0.18269868940114975,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_0,5,1.1547866463661194,0.31053686901926997,0.5248524866998197,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_0,10,1.7520388960838318,0.49009613148868086,0.842446506023407,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_0,25,2.7029561400413513,0.8328529934026301,1.272241473197937,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_0,50,3.14609145373106,1.106955750733614,2.186747401952744,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_1,1,0.9223201647400856,0.6429837888479233,0.8505010828375816,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_1,5,1.3300321698188782,0.5719827029109001,1.038830578327179,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_1,10,2.019531548023224,0.4429813618957996,1.0812865495681763,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_1,25,2.79867422580719,0.6553850419074297,1.472325149178505,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_1,50,3.989303231239319,1.3510794234275818,2.0993420273065566,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.7618193924427032,0.47762513235211373,0.5295240581035614,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_2,5,1.1206339597702026,0.43269082620739935,0.6910206079483032,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_2,10,1.7573771476745605,0.5829948101937771,1.0904754251241684,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_2,25,2.583851844072342,0.8094067530706525,1.2092686891555786,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_25,seed_2,50,3.4161950573325157,1.2149730883538723,1.9917257606983185,50
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.5325108543038368,0.193997366130352,0.25031227618455887,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.8379048705101013,0.19123876929283143,0.5050662636756899,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_0,10,1.0951091274619102,0.2596622184664011,0.5490764915943149,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_0,25,1.93484827876091,0.5751145859714597,1.0878470331430445,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_0,50,2.5925440788269043,1.0053109756857157,2.0870035529136657,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.5403573289513588,0.28562006369233134,0.46715035289525986,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.8756243586540222,0.2542332481406629,0.6930373430252077,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_1,10,1.3152121305465698,0.2911807579547167,0.4506755471229553,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.8176527619361877,0.7231425769627094,1.3112691342830658,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_1,50,2.4000613689422607,0.8998579660058021,1.575882434844971,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.4705166518688202,0.17636388525366783,0.3071034699678421,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_2,5,0.9565396904945374,0.2688124267756939,0.4904496967792511,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_2,10,1.642802655696869,0.3385324916616082,0.5831310093402868,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_2,25,2.4089114405214787,0.5011676589399576,0.9864258766174316,100
agaricus_lepiota,histdistill_importance,ImportanceSample,budget_50,seed_2,50,3.254948854446411,0.8978248000144958,1.8672817647457132,100
agaricus_lepiota,random,Random,budget_25,seed_0,1,0.32641395181417465,0.07324010908603668,0.09127646684646606,50
agaricus_lepiota,random,Random,budget_25,seed_0,5,0.9930555820465088,0.22555885195732117,0.48101832568645503,50
agaricus_lepiota,random,Random,budget_25,seed_0,10,1.7792898416519165,0.39305811196565626,0.777894798666239,50
agaricus_lepiota,random,Random,budget_25,seed_0,25,3.0339601635932922,0.834830527305603,1.3288166224956521,50
agaricus_lepiota,random,Random,budget_25,seed_0,50,3.6067369543015957,1.601125341281295,2.295828914642335,50
agaricus_lepiota,random,Random,budget_25,seed_1,1,0.17475541681051254,0.0728656530380249,0.13889033272862436,50
agaricus_lepiota,random,Random,budget_25,seed_1,5,0.46938952803611755,0.15429987132549286,0.26038498580455804,50
agaricus_lepiota,random,Random,budget_25,seed_1,10,1.1397510468959808,0.2629105138778687,0.49577888250350954,50
agaricus_lepiota,random,Random,budget_25,seed_1,25,2.1957306563854218,0.5756394428014755,1.311748743057251,50
agaricus_lepiota,random,Random,budget_25,seed_1,50,3.0114288926124573,1.4375045526027679,2.301823616027832,50
agaricus_lepiota,random,Random,budget_25,seed_2,1,0.2755899652838707,0.08810852125287055,0.15259145908057703,50
agaricus_lepiota,random,Random,budget_25,seed_2,5,0.819779634475708,0.28053135599941015,0.5543897040188314,50
agaricus_lepiota,random,Random,budget_25,seed_2,10,1.4754009246826172,0.4880379379540682,0.9321102619171144,50
agaricus_lepiota,random,Random,budget_25,seed_2,25,2.1100425720214844,0.8262981462478638,1.4966319322586061,50
agaricus_lepiota,random,Random,budget_25,seed_2,50,3.2209783792495728,1.614161148071289,2.4634300351142886,50
agaricus_lepiota,random,Random,budget_50,seed_0,1,0.3445957750082016,0.08625769570469856,0.12570122778415763,100
agaricus_lepiota,random,Random,budget_50,seed_0,5,0.928921639919281,0.14470529679208993,0.322736918926239,100
agaricus_lepiota,random,Random,budget_50,seed_0,10,1.3237081468105316,0.22456490464508533,0.45733953714370784,100
agaricus_lepiota,random,Random,budget_50,seed_0,25,2.50402719527483,0.4823601710051298,0.779468297958374,100
agaricus_lepiota,random,Random,budget_50,seed_0,50,2.972111165523529,1.0856557071208954,1.5072295665740971,100
agaricus_lepiota,random,Random,budget_50,seed_1,1,0.21947457641363144,0.08114175651222467,0.11709213815629545,100
agaricus_lepiota,random,Random,budget_50,seed_1,5,1.064268708229065,0.12039960384368896,0.2699771821498871,100
agaricus_lepiota,random,Random,budget_50,seed_1,10,1.6291915774345398,0.1740316419303417,0.3438827395439148,100
agaricus_lepiota,random,Random,budget_50,seed_1,25,2.0640633404254913,0.3631687825918198,0.698372483253479,100
agaricus_lepiota,random,Random,budget_50,seed_1,50,3.424382209777832,0.923291471004486,1.7519306182861332,100
agaricus_lepiota,random,Random,budget_50,seed_2,1,0.3524891883134842,0.07688900165259838,0.12471600621938705,100
agaricus_lepiota,random,Random,budget_50,seed_2,5,0.7764299213886261,0.13757859371602535,0.3859082698822023,100
agaricus_lepiota,random,Random,budget_50,seed_2,10,1.2783135622739792,0.23031822837889193,0.4746172428131116,100
agaricus_lepiota,random,Random,budget_50,seed_2,25,2.3332522809505463,0.5078326140716672,1.0594049721956253,100
agaricus_lepiota,random,Random,budget_50,seed_2,50,2.7418389320373535,1.033563779592514,1.6168685674667362,100
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,0.270353302359581,0.15049893625080585,0.20327195562422287,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,0.486994206905365,0.15598916739225388,0.26665903925895695,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,0.7112253904342651,0.20651383503340184,0.4593630373477936,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,1.2189953327178955,0.39634999096393586,0.8189165711402894,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,1.4014755189418793,0.542384070456028,1.0433836102485656,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,0.26712149381637573,0.1513245888054371,0.2059974305331708,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,0.5755030512809753,0.18835848376154898,0.4457051366567612,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,0.7143926210701466,0.27627941463142636,0.6202488776296378,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,1.2638198137283325,0.40441680744290354,0.8717444777488711,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,1.7558032870292664,0.5544820090383291,1.2768680009990931,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,0.21055982261896133,0.15104687169194222,0.19275543093681335,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,0.3888567090034485,0.14698695622384547,0.2217937707901001,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,0.5747420191764832,0.19780238918960094,0.3021774753928185,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,1.244449257850647,0.40002955131232737,0.8067029535770417,50
australian,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,1.630198359489441,0.5258432695269585,1.1159699440002442,50
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.27660955488681793,0.15544875256717205,0.26197196543216705,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,0.4515969455242157,0.1491482952982187,0.2591449022293091,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,0.6992733478546143,0.20512921618297697,0.4136610925197603,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,1.0963749885559082,0.3679929234459996,0.7013282634317877,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,1.6882407665252686,0.5066684454679489,0.8664292812347417,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.2427879199385643,0.14521748043596744,0.15613070130348206,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,0.5515085160732269,0.14718676127493382,0.35212857648730284,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,1.0308226346969604,0.22603949753567576,0.5594169288873685,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,1.6302543878555298,0.31965047078207137,0.6614916384220126,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,1.914156049489975,0.475779485180974,0.9150969624519351,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,0.2897254638373852,0.14941372152417898,0.22996680438518524,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,0.57388836145401,0.13996917057782413,0.29755924269557,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,0.6563196778297424,0.19260862324386835,0.4543288558721543,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,0.9991674423217773,0.3262757819145918,0.7144139170646667,100
australian,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,1.434572696685791,0.46230382326990366,0.9143725845962765,100
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.288922443985939,0.14561478674411774,0.26028573513031006,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,1.2084168195724487,0.5884574300795794,0.9811603605747223,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,2.0318683981895447,1.0158448269590736,1.6164823591709139,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,3.886391043663025,1.8690881411731244,2.8054638624191286,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,4.8777077198028564,2.308424845710397,3.488066321611405,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.170307494699955,0.11920699834823609,0.170307494699955,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,0.6089464128017426,0.2055272352695465,0.4098387509584427,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,1.4130885601043701,0.34279654145240784,0.7410259872674942,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,2.405028223991394,0.6660357815772295,1.8145521670579912,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,3.2206862568855286,1.1178423371911048,2.2727659642696385,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.3093199282884598,0.15039173990488053,0.24628376960754395,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,1.1527033150196075,0.48255385376513005,0.8450665593147278,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,1.6391422152519226,0.7390305598080158,1.285738790035248,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,2.786258816719055,1.2073792734742164,1.9489216577261688,50
australian,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,3.4244558811187744,1.543292056247592,2.735979543626309,50
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.4953920543193817,0.20212573734112083,0.349780336022377,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,1.2387765049934387,0.3500408269651234,0.7351307950913907,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.9211891293525696,0.5417549650929868,1.112164855003357,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,3.32982337474823,1.1289775398373605,2.026660306751728,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,3.3738964796066284,1.3660684949532151,2.4934031724929815,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.504604384303093,0.2644741394370794,0.3947066180408001,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,1.0853355824947357,0.38151604533195493,0.7600192040205003,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.9540755152702332,0.5435323234181851,1.1812349855899813,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,3.6957974433898926,1.196677376111038,2.2837843537330627,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,5.028233528137207,1.5639632800221444,3.1083260774612436,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.2704918831586838,0.11024779222905635,0.2181638479232788,100
australian,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.9562515020370483,0.3303937865048647,0.5874854713678365,100
