dataset,method,budget,seed,trial,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,full_val_auc,distilled_val_auc,full_seconds,distilled_seconds
phoneme,histdistill_refined,budget_50,seed_0,82,111,3,0.03942838524407504,2.1825420637518094,0.6706697116424015,0.7089007982620223,1.820961494572717,1.3580224901760147,0.9192610699126298,0.8649602787916825,0.062308299995493144,0.03537279999727616
phoneme,histdistill_refined,budget_50,seed_0,83,101,2,0.03450061486904777,2.7727112526992816,0.7926789531406495,0.8561380608501408,0.0960824258583144,1.7249713347168918,0.8919496424265446,0.8613577055840917,0.0523066999958246,0.03376579999894602
phoneme,histdistill_refined,budget_50,seed_0,84,71,3,0.05235147816000322,1.738062652931632,0.8574902396231163,0.9931815239510868,0.144736159102386,0.32477039237834027,0.9177353956430542,0.8751981931392141,0.05167950000031851,0.03353699999570381
phoneme,histdistill_refined,budget_50,seed_0,85,132,2,0.11538353156777015,1.4437518529491695,0.9744383475496152,0.6732957662227728,0.742308008263716,1.5144727296048481,0.925848927279634,0.8632198952879581,0.056411599995044526,0.03521499999624211
phoneme,histdistill_refined,budget_50,seed_0,86,102,4,0.05578667605498909,4.743866832606879,0.8281863643839571,0.9672877934413937,0.16783368929419068,1.1969114571713013,0.9398318661535665,0.8525360463771947,0.05988249999791151,0.03324630000133766
phoneme,histdistill_refined,budget_50,seed_0,87,71,4,0.14984862565384469,0.6475315832450632,0.932002138850127,0.8892214083399899,3.9432690538437707,1.217717210102309,0.9388925132541662,0.8598526764331842,0.053810400000656955,0.031415700002980884
phoneme,histdistill_refined,budget_50,seed_0,88,64,3,0.12040832265819157,1.0994163953582412,0.6693963713127961,0.9124877763271072,3.087020363349825,1.6573583929682119,0.9295774357111004,0.868645432473946,0.0503614999979618,0.030027499997231644
phoneme,histdistill_refined,budget_50,seed_0,89,82,3,0.10619037457333066,3.6164408279455595,0.750992232622322,0.9179386615600595,6.670562796482797,0.704208528059489,0.9305023370274332,0.8551972021735181,0.05296950000047218,0.03109460000268882
phoneme,histdistill_refined,budget_50,seed_0,90,115,3,0.07915908840577142,5.70110174405437,0.8629020622530403,0.9895168367949672,5.401591409752469,1.4214395766660906,0.9308615620922589,0.8330842155680711,0.06110700000135694,0.035001799995370675
phoneme,histdistill_refined,budget_50,seed_0,91,51,4,0.03552967644737889,1.2871656793408601,0.9335510053929761,0.7901597210291352,0.1590868648806153,0.12624657189514576,0.9194386179331758,0.8730201331197252,0.043133499995747115,0.031839100003708154
phoneme,histdistill_refined,budget_50,seed_0,92,101,2,0.07811200005478595,6.4824872930226975,0.7870324512125139,0.9263373436277744,0.0961281340526995,1.6454726425359425,0.9162344955158801,0.831752605413976,0.05443159999413183,0.0321990000011283
phoneme,histdistill_refined,budget_50,seed_0,93,97,5,0.06742198712459443,1.764305219810225,0.9678383367210432,0.7297367454119059,5.347406541957225,1.8350004306913856,0.9408290253852379,0.8513262424232414,0.06707989999995334,0.03776310000102967
phoneme,histdistill_refined,budget_50,seed_0,94,51,5,0.14518855244841739,2.1479174257425275,0.8886186018141291,0.8365487716808905,0.23123657257532154,1.98127920281959,0.9463206269509636,0.8618139627066577,0.04753009999694768,0.0304344999967725
phoneme,histdistill_refined,budget_50,seed_0,95,135,2,0.041075512310682634,6.564028700285715,0.9833079923889875,0.7475853620244621,7.991206762961794,1.6252879154192534,0.9001065288123276,0.8268617768014931,0.06471480000618612,0.03399329999956535
phoneme,histdistill_refined,budget_50,seed_0,96,90,5,0.07730395424499778,1.491836310837623,0.6532343224148504,0.7779531902310284,0.33499485413247104,0.16297569391939626,0.9455794671907775,0.8787305729433332,0.07969330000196351,0.04189799999585375
phoneme,histdistill_refined,budget_50,seed_0,97,150,2,0.04204695202967079,1.9689304528675744,0.9209418283455317,0.8561076743124788,0.7786034134822589,1.5931942899599119,0.9093947677011247,0.8609737063768643,0.06610069999442203,0.04131010000128299
phoneme,histdistill_refined,budget_50,seed_0,98,96,5,0.05957067101587493,2.69197835206114,0.9724457026092186,0.6779336360220516,1.0991909067002659,1.5530251634354002,0.9446256627083093,0.8562810709035956,0.07919190000393428,0.03766619999805698
phoneme,histdistill_refined,budget_50,seed_0,99,115,3,0.10987256197287207,5.134227703775551,0.9175203880461802,0.8378824233069679,1.975007039956937,1.4186717606740364,0.9334876211868467,0.8458821246304524,0.06884119999449467,0.03694560000440106
