dataset,seed,repeat,dose_ratio,auroc,agreement,root_agreement,split_regret_norm,injected_sld,node_count,n_estimators,max_candidates,train_rows,dose0_auroc,delta_auc_vs_dose0
pc3,seed_1,0,0.25,0.8087188612099645,1.0,1.0,0.0,0.038701912269965756,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,1,0.25,0.8087188612099645,1.0,1.0,0.0,0.0389081059264548,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,2,0.25,0.8087188612099645,1.0,1.0,0.0,0.03877822659107294,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,0,0.49,0.8087188612099645,1.0,1.0,0.0,0.0761930012715153,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,1,0.49,0.8087188612099645,1.0,1.0,0.0,0.07605455277755858,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,2,0.49,0.8087188612099645,1.0,1.0,0.0,0.07602517183978807,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,0,0.5,0.8087188612099645,1.0,1.0,0.0,0.07773954730302403,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,1,0.5,0.8087188612099645,1.0,1.0,0.0,0.07752082197415823,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,2,0.5,0.8087188612099645,1.0,1.0,0.0,0.07746626043949728,505,80,192,937,0.8087188612099645,0.0
pc3,seed_1,0,0.75,0.8097753558718862,0.932,0.95,0.008737232689006552,0.13121231146337925,500,80,192,937,0.8087188612099645,0.001056494661921703
pc3,seed_1,1,0.75,0.8077179715302492,0.9495967741935484,0.925,0.0031138537793116107,0.1180657015883254,496,80,192,937,0.8087188612099645,-0.0010008896797153444
pc3,seed_1,2,0.75,0.8091637010676156,0.9600798403193613,0.95,0.0030039850588942634,0.1247717804339543,501,80,192,937,0.8087188612099645,0.00044483985765109146
pc3,seed_1,0,1.0,0.8079403914590748,0.8303747534516766,0.85,0.026467019578300006,0.20473699337109338,507,80,192,937,0.8087188612099645,-0.0007784697508896876
pc3,seed_1,1,1.0,0.8036032028469752,0.8369781312127237,0.8125,0.015947239867001996,0.18640776334147477,503,80,192,937,0.8087188612099645,-0.005115658362989328
pc3,seed_1,2,1.0,0.8110542704626333,0.8495049504950495,0.825,0.013095459753174528,0.17518157615995245,505,80,192,937,0.8087188612099645,0.002335409252668841
pc3,seed_1,0,1.5,0.8116103202846976,0.66600790513834,0.675,0.04576191150742747,0.33334210461542374,506,80,192,937,0.8087188612099645,0.0028914590747330937
pc3,seed_1,1,1.5,0.8007117437722421,0.699009900990099,0.7625,0.04544010571830357,0.3108696181227037,505,80,192,937,0.8087188612099645,-0.008007117437722422
pc3,seed_1,2,1.5,0.8047153024911031,0.6974459724950884,0.7375,0.05800318467875071,0.35025582627638213,509,80,192,937,0.8087188612099645,-0.0040035587188613775
pc3,seed_1,0,2.0,0.8125,0.6164658634538153,0.6375,0.06178114610052956,0.4254716004756355,498,80,192,937,0.8087188612099645,0.0037811387900354987
pc3,seed_1,1,2.0,0.8133896797153025,0.5609756097560976,0.4,0.08347318931258298,0.5654179550613404,492,80,192,937,0.8087188612099645,0.004670818505338015
pc3,seed_1,2,2.0,0.803714412811388,0.6008064516129032,0.6,0.06238118197178923,0.48382453243262424,496,80,192,937,0.8087188612099645,-0.0050044483985765
pc3,seed_2,0,0.0,0.8087188612099645,1.0,1.0,0.0,0.0,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,1,0.0,0.8087188612099645,1.0,1.0,0.0,0.0,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,2,0.0,0.8087188612099645,1.0,1.0,0.0,0.0,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,0,0.25,0.8087188612099645,1.0,1.0,0.0,0.038842261540497434,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,1,0.25,0.8087188612099645,1.0,1.0,0.0,0.038825366863710825,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,2,0.25,0.8087188612099645,1.0,1.0,0.0,0.03881273388815488,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,0,0.49,0.8087188612099645,1.0,1.0,0.0,0.07591458017639233,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,1,0.49,0.8087188612099645,1.0,1.0,0.0,0.0760336782420931,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,2,0.49,0.8087188612099645,1.0,1.0,0.0,0.07623426381359429,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,0,0.5,0.8087188612099645,1.0,1.0,0.0,0.07735153043881324,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,1,0.5,0.8087188612099645,1.0,1.0,0.0,0.07776013404283445,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,2,0.5,0.8087188612099645,1.0,1.0,0.0,0.07748387854207239,505,80,192,937,0.8087188612099645,0.0
pc3,seed_2,0,0.75,0.8116103202846975,0.935871743486974,0.95,0.006186574668595313,0.12709543650543467,499,80,192,937,0.8087188612099645,0.0028914590747329827
pc3,seed_2,1,0.75,0.8076067615658363,0.9051383399209486,0.9625,0.009949021756049952,0.1263861269041329,506,80,192,937,0.8087188612099645,-0.0011120996441281727
pc3,seed_2,2,0.75,0.8094417259786477,0.929718875502008,0.9375,0.0064678307162178575,0.1299604961637507,498,80,192,937,0.8087188612099645,0.0007228647686832179
pc3,seed_2,0,1.0,0.8096641459074734,0.8076923076923077,0.8375,0.025998680167407,0.20150131434445517,494,80,192,937,0.8087188612099645,0.0009452846975088747
pc3,seed_2,1,1.0,0.8085520462633451,0.8450704225352113,0.8625,0.021484954745948484,0.18407141242421024,497,80,192,937,0.8087188612099645,-0.0001668149466194091
pc3,seed_2,2,1.0,0.8118327402135231,0.8667992047713717,0.8625,0.015664935163151348,0.18138342767540697,503,80,192,937,0.8087188612099645,0.0031138790035586394
pc3,seed_2,0,1.5,0.8158362989323843,0.6944444444444444,0.6875,0.037400472634265644,0.34484349916577184,504,80,192,937,0.8087188612099645,0.007117437722419795
pc3,seed_2,1,1.5,0.8139457295373665,0.6816326530612244,0.725,0.04715611129124876,0.38114303202388566,490,80,192,937,0.8087188612099645,0.0052268683274020455
pc3,seed_2,2,1.5,0.8185053380782918,0.6627680311890838,0.6125,0.04876027207216625,0.3051753830128851,513,80,192,937,0.8087188612099645,0.009786476868327343
pc3,seed_2,0,2.0,0.8150578291814945,0.5848303393213573,0.55,0.07544856460663711,0.53387763711681,501,80,192,937,0.8087188612099645,0.006338967971529996
pc3,seed_2,1,2.0,0.8147241992882561,0.6132264529058116,0.675,0.06722445505514318,0.44414998166103786,499,80,192,937,0.8087188612099645,0.006005338078291622
pc3,seed_2,2,2.0,0.8176156583629893,0.5883534136546185,0.5875,0.07700189470302705,0.5251573969332934,498,80,192,937,0.8087188612099645,0.008896797153024827
pc4,seed_0,0,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_0,1,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_0,2,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_0,0,0.25,0.89404296875,1.0,1.0,0.0,0.049366854126089,538,80,192,874,0.89404296875,0.0
pc4,seed_0,1,0.25,0.89404296875,1.0,1.0,0.0,0.04942298144997859,538,80,192,874,0.89404296875,0.0
pc4,seed_0,2,0.25,0.89404296875,1.0,1.0,0.0,0.04940953983010822,538,80,192,874,0.89404296875,0.0
pc4,seed_0,0,0.49,0.89404296875,1.0,1.0,0.0,0.09651971570306585,538,80,192,874,0.89404296875,0.0
pc4,seed_0,1,0.49,0.89404296875,1.0,1.0,0.0,0.09677654765425037,538,80,192,874,0.89404296875,0.0
pc4,seed_0,2,0.49,0.89404296875,1.0,1.0,0.0,0.0966908664038051,538,80,192,874,0.89404296875,0.0
pc4,seed_0,0,0.5,0.89404296875,1.0,1.0,0.0,0.09843256738034298,538,80,192,874,0.89404296875,0.0
pc4,seed_0,1,0.5,0.89404296875,1.0,1.0,0.0,0.09868242705095442,538,80,192,874,0.89404296875,0.0
pc4,seed_0,2,0.5,0.89404296875,1.0,1.0,0.0,0.09879157214883659,538,80,192,874,0.89404296875,0.0
pc4,seed_0,0,0.75,0.8841688368055555,0.9327102803738317,0.8875,0.006655547960652375,0.1579374072002444,535,80,192,874,0.89404296875,-0.00987413194444453
pc4,seed_0,1,0.75,0.8955620659722222,0.9291044776119403,0.9125,0.00827242892185502,0.17005984094644774,536,80,192,874,0.89404296875,0.0015190972222222099
pc4,seed_0,2,0.75,0.8899197048611112,0.9294990723562152,0.925,0.006610083246751638,0.16874773326683964,539,80,192,874,0.89404296875,-0.0041232638888888395
pc4,seed_0,0,1.0,0.8926323784722223,0.848314606741573,0.8625,0.02043702400388388,0.24012466070322552,534,80,192,874,0.89404296875,-0.001410590277777679
pc4,seed_0,1,1.0,0.8907335069444444,0.8484848484848485,0.875,0.019775974719758883,0.23474659488987037,528,80,192,874,0.89404296875,-0.0033094618055555802
pc4,seed_0,2,1.0,0.8921983506944444,0.8531073446327684,0.85,0.0170373110604112,0.22621877249889005,531,80,192,874,0.89404296875,-0.0018446180555555802
pc4,seed_0,0,1.5,0.8924153645833334,0.6925996204933587,0.6375,0.033656260578633336,0.37335876186983985,527,80,192,874,0.89404296875,-0.0016276041666666297
pc4,seed_0,1,1.5,0.8929036458333334,0.6910112359550562,0.6625,0.04715506823652014,0.3756339689604721,534,80,192,874,0.89404296875,-0.0011393229166666297
pc4,seed_0,2,1.5,0.8935546874999999,0.6778398510242085,0.7375,0.04863066443010725,0.3755493185180213,537,80,192,874,0.89404296875,-0.000488281250000111
pc4,seed_0,0,2.0,0.890625,0.6150943396226415,0.6,0.062329276128292685,0.5333375398064378,530,80,192,874,0.89404296875,-0.00341796875
pc4,seed_0,1,2.0,0.8908962673611112,0.5931558935361216,0.525,0.06602854952460381,0.6419936830785077,526,80,192,874,0.89404296875,-0.0031467013888888395
pc4,seed_0,2,2.0,0.8889973958333334,0.5842696629213483,0.6375,0.07011138204235494,0.5966353816972574,534,80,192,874,0.89404296875,-0.00504557291666663
pc4,seed_1,0,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_1,1,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_1,2,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_1,0,0.25,0.89404296875,1.0,1.0,0.0,0.049318430871298766,538,80,192,874,0.89404296875,0.0
pc4,seed_1,1,0.25,0.89404296875,1.0,1.0,0.0,0.04937518050727428,538,80,192,874,0.89404296875,0.0
pc4,seed_1,2,0.25,0.89404296875,1.0,1.0,0.0,0.04928444088347814,538,80,192,874,0.89404296875,0.0
pc4,seed_1,0,0.49,0.89404296875,1.0,1.0,0.0,0.09684068237765357,538,80,192,874,0.89404296875,0.0
pc4,seed_1,1,0.49,0.89404296875,1.0,1.0,0.0,0.09680623336892362,538,80,192,874,0.89404296875,0.0
pc4,seed_1,2,0.49,0.89404296875,1.0,1.0,0.0,0.09665331445895735,538,80,192,874,0.89404296875,0.0
pc4,seed_1,0,0.5,0.89404296875,1.0,1.0,0.0,0.0989014474827803,538,80,192,874,0.89404296875,0.0
pc4,seed_1,1,0.5,0.89404296875,1.0,1.0,0.0,0.09888105551315529,538,80,192,874,0.89404296875,0.0
pc4,seed_1,2,0.5,0.89404296875,1.0,1.0,0.0,0.09848446867662787,538,80,192,874,0.89404296875,0.0
pc4,seed_1,0,0.75,0.8927408854166667,0.9182156133828996,0.925,0.0072660813555772,0.17939087910718837,538,80,192,874,0.89404296875,-0.0013020833333332593
pc4,seed_1,1,0.75,0.8889973958333333,0.9233644859813084,0.9375,0.009081605957684473,0.1591178245192957,535,80,192,874,0.89404296875,-0.005045572916666741
pc4,seed_1,2,0.75,0.8905707465277778,0.9384328358208955,0.9375,0.006715028561659503,0.1753109843347449,536,80,192,874,0.89404296875,-0.00347222222222221
pc4,seed_1,0,1.0,0.8886176215277777,0.8452830188679246,0.9,0.019850602443971348,0.2216922897044278,530,80,192,874,0.89404296875,-0.005425347222222321
pc4,seed_1,1,1.0,0.8919813368055556,0.851024208566108,0.9,0.018534535771707265,0.2211183134195208,537,80,192,874,0.89404296875,-0.0020616319444444198
pc4,seed_1,2,1.0,0.887478298611111,0.8526119402985075,0.925,0.01960089417684249,0.22324861424260797,536,80,192,874,0.89404296875,-0.006564670138888951
pc4,seed_1,0,1.5,0.8895941840277778,0.7169811320754716,0.75,0.047635038748413586,0.3706036410723574,530,80,192,874,0.89404296875,-0.00444878472222221
pc4,seed_1,1,1.5,0.8875325520833333,0.6565464895635673,0.6375,0.05985152351800054,0.4628502451888785,527,80,192,874,0.89404296875,-0.006510416666666741
pc4,seed_1,2,1.5,0.8943142361111112,0.6878504672897197,0.7875,0.0450551140715458,0.39187582031115037,535,80,192,874,0.89404296875,0.00027126736111116045
pc4,seed_1,0,2.0,0.8904079861111112,0.6266173752310537,0.7375,0.06908328494306028,0.5810204457142516,541,80,192,874,0.89404296875,-0.0036349826388888395
pc4,seed_1,1,2.0,0.8849283854166667,0.5880149812734082,0.675,0.07026254395376583,0.5353657432902994,534,80,192,874,0.89404296875,-0.00911458333333326
pc4,seed_1,2,2.0,0.8980034722222222,0.6037735849056604,0.7,0.06849664874301044,0.5078437688037266,530,80,192,874,0.89404296875,0.00396050347222221
pc4,seed_2,0,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_2,1,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_2,2,0.0,0.89404296875,1.0,1.0,0.0,0.0,538,80,192,874,0.89404296875,0.0
pc4,seed_2,0,0.25,0.89404296875,1.0,1.0,0.0,0.04924304201026502,538,80,192,874,0.89404296875,0.0
pc4,seed_2,1,0.25,0.89404296875,1.0,1.0,0.0,0.04934685205619815,538,80,192,874,0.89404296875,0.0
pc4,seed_2,2,0.25,0.89404296875,1.0,1.0,0.0,0.04941225593968654,538,80,192,874,0.89404296875,0.0
pc4,seed_2,0,0.49,0.89404296875,1.0,1.0,0.0,0.09675985117195894,538,80,192,874,0.89404296875,0.0
pc4,seed_2,1,0.49,0.89404296875,1.0,1.0,0.0,0.09670486654239474,538,80,192,874,0.89404296875,0.0
pc4,seed_2,2,0.49,0.89404296875,1.0,1.0,0.0,0.09674447657370294,538,80,192,874,0.89404296875,0.0
pc4,seed_2,0,0.5,0.89404296875,1.0,1.0,0.0,0.09850531672758343,538,80,192,874,0.89404296875,0.0
pc4,seed_2,1,0.5,0.89404296875,1.0,1.0,0.0,0.09883358627854219,538,80,192,874,0.89404296875,0.0
pc4,seed_2,2,0.5,0.89404296875,1.0,1.0,0.0,0.09869036921552922,538,80,192,874,0.89404296875,0.0
pc4,seed_2,0,0.75,0.891330295138889,0.9419475655430711,0.9875,0.007443739311770716,0.1558075081952263,534,80,192,874,0.89404296875,-0.0027126736111110494
pc4,seed_2,1,0.75,0.8930121527777777,0.9496268656716418,0.9625,0.006789825988764129,0.16094645464953464,536,80,192,874,0.89404296875,-0.001030815972222321
pc4,seed_2,2,0.75,0.8941514756944444,0.9304511278195489,0.95,0.005950394595724274,0.15259503555096568,532,80,192,874,0.89404296875,0.00010850694444441977
pc4,seed_2,0,1.0,0.8919813368055556,0.8258426966292135,0.8375,0.02800843335406412,0.23973641853743502,534,80,192,874,0.89404296875,-0.0020616319444444198
pc4,seed_2,1,1.0,0.8913302951388888,0.8438661710037175,0.775,0.01794981942752936,0.23699198748537814,538,80,192,874,0.89404296875,-0.0027126736111111605
pc4,seed_2,2,1.0,0.8906792534722222,0.8667917448405253,0.875,0.015001342196393956,0.2445637298174952,533,80,192,874,0.89404296875,-0.00336371527777779
pc4,seed_2,0,1.5,0.8894856770833333,0.6983240223463687,0.7,0.04326598845742059,0.3815077241171057,537,80,192,874,0.89404296875,-0.004557291666666741
pc4,seed_2,1,1.5,0.8924696180555556,0.702803738317757,0.7375,0.04162246563961036,0.36910462480279715,535,80,192,874,0.89404296875,-0.0015733506944444198
pc4,seed_2,2,1.5,0.8902452256944444,0.7161410018552876,0.8375,0.04827824665158172,0.42713428539931647,539,80,192,874,0.89404296875,-0.0037977430555555802
pc4,seed_2,0,2.0,0.89111328125,0.6441947565543071,0.7375,0.057227139068036545,0.5228579539518798,534,80,192,874,0.89404296875,-0.0029296875
pc4,seed_2,1,2.0,0.8898654513888888,0.5730337078651685,0.5875,0.07049521968927777,0.6226603608881334,534,80,192,874,0.89404296875,-0.0041775173611111605
pc4,seed_2,2,2.0,0.8954535590277779,0.6,0.6125,0.06414209846664547,0.5368028518017135,530,80,192,874,0.89404296875,0.0014105902777779011
phoneme,seed_0,0,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,1,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,2,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,0,0.25,0.9180925561960129,1.0,1.0,0.0,0.10184133641625392,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,1,0.25,0.9180925561960129,1.0,1.0,0.0,0.10211498005065164,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,2,0.25,0.9180925561960129,1.0,1.0,0.0,0.10215459683561624,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,0,0.49,0.9180925561960129,1.0,1.0,0.0,0.2000562032949121,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,1,0.49,0.9180925561960129,1.0,1.0,0.0,0.19985498960012327,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,2,0.49,0.9180925561960129,1.0,1.0,0.0,0.20011698701351713,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,0,0.5,0.9180925561960129,1.0,1.0,0.0,0.20413216870252374,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,1,0.5,0.9180925561960129,1.0,1.0,0.0,0.20427892506701764,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,2,0.5,0.9180925561960129,1.0,1.0,0.0,0.204081621478123,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_0,0,0.75,0.9173039126628899,0.9297597042513863,0.9375,0.00556275374969189,0.33691354615107283,541,80,192,3242,0.9180925561960129,-0.0007886435331230235
phoneme,seed_0,1,0.75,0.9175206864089054,0.9185185185185185,0.9125,0.005961539024702502,0.3432753029927809,540,80,192,3242,0.9180925561960129,-0.0005718697871075484
phoneme,seed_0,2,0.75,0.9174566865410343,0.9343339587242027,0.9625,0.006163174613857469,0.3637431857156999,533,80,192,3242,0.9180925561960129,-0.000635869654978638
phoneme,seed_0,0,1.0,0.9171738484152807,0.8411214953271028,0.875,0.011949165558315772,0.47300347457616754,535,80,192,3242,0.9180925561960129,-0.0009187077807322197
phoneme,seed_0,1,1.0,0.9182308784910895,0.8364312267657993,0.85,0.01135171485991928,0.4275094540053572,538,80,192,3242,0.9180925561960129,0.00013832229507659832
phoneme,seed_0,2,1.0,0.9174360414223661,0.845724907063197,0.8875,0.012356644030878886,0.5141752000156813,538,80,192,3242,0.9180925561960129,-0.0006565147736468102
phoneme,seed_0,0,1.5,0.9181668786232183,0.6754221388367729,0.7625,0.03359146937012737,0.8665758326239482,533,80,192,3242,0.9180925561960129,7.432242720539772e-05
phoneme,seed_0,1,1.5,0.9171098485474094,0.7142857142857143,0.675,0.03319332298822244,0.9120654593713936,539,80,192,3242,0.9180925561960129,-0.0009827076486035313
phoneme,seed_0,2,1.5,0.9182432655622905,0.6968576709796673,0.6625,0.029349802006998476,0.7594845701978798,541,80,192,3242,0.9180925561960129,0.00015070936627759046
phoneme,seed_0,0,2.0,0.9178861050093314,0.6007462686567164,0.6,0.04403868823834255,1.1394488362297441,536,80,192,3242,0.9180925561960129,-0.00020645118668149998
phoneme,seed_0,1,2.0,0.9207867441822055,0.590316573556797,0.55,0.04504768950047629,1.1581976104740426,537,80,192,3242,0.9180925561960129,0.0026941879861925866
phoneme,seed_0,2,2.0,0.9190463606784812,0.5966542750929368,0.6,0.048779293642812506,1.2414857141188975,538,80,192,3242,0.9180925561960129,0.0009538044824682901
phoneme,seed_1,0,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,1,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,2,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,0,0.25,0.9180925561960129,1.0,1.0,0.0,0.10197051294669951,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,1,0.25,0.9180925561960129,1.0,1.0,0.0,0.10204752288795499,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,2,0.25,0.9180925561960129,1.0,1.0,0.0,0.10211271326421001,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,0,0.49,0.9180925561960129,1.0,1.0,0.0,0.1997124199273975,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,1,0.49,0.9180925561960129,1.0,1.0,0.0,0.1997821589510165,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,2,0.49,0.9180925561960129,1.0,1.0,0.0,0.1998578386222576,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,0,0.5,0.9180925561960129,1.0,1.0,0.0,0.2041321493550092,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,1,0.5,0.9180925561960129,1.0,1.0,0.0,0.20419337189780218,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,2,0.5,0.9180925561960129,1.0,1.0,0.0,0.20391647069416508,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_1,0,0.75,0.9177787503922572,0.9553072625698324,0.975,0.0049302053324420106,0.32991910801720087,537,80,192,3242,0.9180925561960129,-0.000313805803755729
phoneme,seed_1,1,0.75,0.9185322972236445,0.9460966542750929,0.9375,0.0026488293708171675,0.3196467936595992,538,80,192,3242,0.9180925561960129,0.0004397410276315572
phoneme,seed_1,2,0.75,0.9173431383883595,0.9253731343283582,0.9125,0.0036510073038023873,0.32950019239675665,536,80,192,3242,0.9180925561960129,-0.0007494178076534741
phoneme,seed_1,0,1.0,0.9181193948502817,0.8314814814814815,0.7625,0.01052655575162045,0.4649618373388696,540,80,192,3242,0.9180925561960129,2.6838654268779294e-05
phoneme,seed_1,1,1.0,0.9173823641138289,0.8605947955390335,0.8375,0.010824734022430848,0.4840581338533504,538,80,192,3242,0.9180925561960129,-0.0007101920821840357
phoneme,seed_1,2,1.0,0.9158793994747882,0.8234200743494424,0.8,0.014217572393626454,0.48461985965490934,538,80,192,3242,0.9180925561960129,-0.002213156721224685
phoneme,seed_1,0,1.5,0.917859266355063,0.6945996275605214,0.7375,0.034934263251815194,0.9078324207985136,537,80,192,3242,0.9180925561960129,-0.0002332898409499462
phoneme,seed_1,1,1.5,0.9182515236097577,0.7232472324723247,0.6625,0.023762474937728685,0.7738213311012387,542,80,192,3242,0.9180925561960129,0.00015896741374477052
phoneme,seed_1,2,1.5,0.9168910102895272,0.6790352504638218,0.7625,0.03831222864327542,0.8828218585723537,539,80,192,3242,0.9180925561960129,-0.0012015459064856904
phoneme,seed_1,0,2.0,0.9192218441871604,0.6037037037037037,0.6375,0.043519725903166315,1.135648872476983,540,80,192,3242,0.9180925561960129,0.0011292879911474207
phoneme,seed_1,1,2.0,0.918036814375609,0.5904059040590406,0.5875,0.05339573867553368,1.2691492366793486,542,80,192,3242,0.9180925561960129,-5.5741820403909514e-05
phoneme,seed_1,2,2.0,0.9169054618725949,0.5514018691588785,0.575,0.05429407539614769,1.2681283013685567,535,80,192,3242,0.9180925561960129,-0.0011870943234180142
phoneme,seed_2,0,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,1,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,2,0.0,0.9180925561960129,1.0,1.0,0.0,0.0,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,0,0.25,0.9180925561960129,1.0,1.0,0.0,0.10187299537928395,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,1,0.25,0.9180925561960129,1.0,1.0,0.0,0.10196846259369421,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,2,0.25,0.9180925561960129,1.0,1.0,0.0,0.10201117375806205,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,0,0.49,0.9180925561960129,1.0,1.0,0.0,0.20013409006036798,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,1,0.49,0.9180925561960129,1.0,1.0,0.0,0.200089290753357,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,2,0.49,0.9180925561960129,1.0,1.0,0.0,0.20006849385928696,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,0,0.5,0.9180925561960129,1.0,1.0,0.0,0.2037941404890887,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,1,0.5,0.9180925561960129,1.0,1.0,0.0,0.2044399574799176,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,2,0.5,0.9180925561960129,1.0,1.0,0.0,0.20386920431749514,544,80,192,3242,0.9180925561960129,0.0
phoneme,seed_2,0,0.75,0.9183031364064282,0.9182156133828996,0.9625,0.008349005139948086,0.32829386427176455,538,80,192,3242,0.9180925561960129,0.00021058021041531205
phoneme,seed_2,1,0.75,0.9176197829785125,0.9279112754158965,0.95,0.006039698039462093,0.3327819844777869,541,80,192,3242,0.9180925561960129,-0.0004727732175003885
phoneme,seed_2,2,0.75,0.9171697193915471,0.9420560747663551,0.9625,0.004192287500627526,0.3233794371638865,535,80,192,3242,0.9180925561960129,-0.0009228368044658097
phoneme,seed_2,0,1.0,0.9174525575173006,0.8472998137802608,0.825,0.012816373513784608,0.4919716558036851,537,80,192,3242,0.9180925561960129,-0.0006399986787123391
phoneme,seed_2,1,1.0,0.9184290716303039,0.8521256931608133,0.875,0.015149024739368126,0.474172951288139,541,80,192,3242,0.9180925561960129,0.00033651543429091824
phoneme,seed_2,2,1.0,0.917369977042628,0.8227611940298507,0.8625,0.01754786707291304,0.5177018835631293,536,80,192,3242,0.9180925561960129,-0.0007225791533849169
phoneme,seed_2,0,1.5,0.9189369415495401,0.7066420664206642,0.7625,0.03835403989954428,0.7779747637280274,542,80,192,3242,0.9180925561960129,0.000844385353527155
phoneme,seed_2,1,1.5,0.9184559102845724,0.712430426716141,0.775,0.03251840873867316,0.7873643218860036,539,80,192,3242,0.9180925561960129,0.0003633540885594755
phoneme,seed_2,2,1.5,0.9185839100203148,0.7132216014897579,0.6625,0.03275900986838753,0.7066782093052492,537,80,192,3242,0.9180925561960129,0.0004913538243018767
phoneme,seed_2,0,2.0,0.9158793994747881,0.6055555555555555,0.725,0.0521427334144572,1.1710001946911353,540,80,192,3242,0.9180925561960129,-0.002213156721224796
phoneme,seed_2,1,2.0,0.9176693312633162,0.6487985212569316,0.6,0.0371602949883841,1.1019634730987677,541,80,192,3242,0.9180925561960129,-0.000423224932696753
phoneme,seed_2,2,2.0,0.9179191371992006,0.6126629422718808,0.6625,0.04618995614268555,1.0829119783762757,537,80,192,3242,0.9180925561960129,-0.00017341899681233564
